"word","valence_condition","set","run","seed"
"boring","negative",1,1,50
"depressed","negative",1,1,50
"harsh","negative",1,1,50
"hostile","negative",1,1,50
"bitter","negative",1,1,50
"angry","negative",1,1,50
"lonely","negative",1,1,50
"troubled","negative",1,1,50
"ugly","negative",1,1,50
"foul","negative",1,1,50
"detached","negative",1,1,50
"annoying","negative",1,1,50
"helpless","negative",1,1,50
"inconsistent","negative",1,1,50
"reckless","negative",1,1,50
"dishonest","negative",1,1,50
"unskilled","negative",1,1,50
"ruthless","negative",1,1,50
"pessimistic","negative",1,1,50
"moody","negative",1,1,50
"self-conscious","negative",1,1,50
"sloppy","negative",1,1,50
"ungrateful","negative",1,1,50
"heartless","negative",1,1,50
"abusing","negative",1,1,50
"morbid","negative",1,1,50
"abusive","negative",1,1,50
"possessive","negative",1,1,50
"lifeless","negative",1,1,50
"dreary","negative",1,1,50
"fun","positive",1,1,50
"interesting","positive",1,1,50
"happy","positive",1,1,50
"secure","positive",1,1,50
"social","positive",1,1,50
"experienced","positive",1,1,50
"sweet","positive",1,1,50
"lucky","positive",1,1,50
"loved","positive",1,1,50
"warm","positive",1,1,50
"useful","positive",1,1,50
"honest","positive",1,1,50
"productive","positive",1,1,50
"brave","positive",1,1,50
"ambitious","positive",1,1,50
"pleasant","positive",1,1,50
"peaceful","positive",1,1,50
"devoted","positive",1,1,50
"curious","positive",1,1,50
"handsome","positive",1,1,50
"thorough","positive",1,1,50
"imaginative","positive",1,1,50
"competent","positive",1,1,50
"polite","positive",1,1,50
"expressive","positive",1,1,50
"optimistic","positive",1,1,50
"amusing","positive",1,1,50
"fashionable","positive",1,1,50
"orderly","positive",1,1,50
"entertaining","positive",1,1,50
"shallow","negative",1,2,50
"wicked","negative",1,2,50
"mean","negative",1,2,50
"stupid","negative",1,2,50
"rejected","negative",1,2,50
"vicious","negative",1,2,50
"disturbed","negative",1,2,50
"inadequate","negative",1,2,50
"sad","negative",1,2,50
"selfish","negative",1,2,50
"incompetent","negative",1,2,50
"unwise","negative",1,2,50
"lazy","negative",1,2,50
"careless","negative",1,2,50
"irresponsible","negative",1,2,50
"hopeless","negative",1,2,50
"unjust","negative",1,2,50
"unreliable","negative",1,2,50
"irritating","negative",1,2,50
"sour","negative",1,2,50
"untidy","negative",1,2,50
"envious","negative",1,2,50
"anguished","negative",1,2,50
"resentful","negative",1,2,50
"unhealthy","negative",1,2,50
"unfriendly","negative",1,2,50
"deceptive","negative",1,2,50
"unfaithful","negative",1,2,50
"unruly","negative",1,2,50
"impractical","negative",1,2,50
"friendly","positive",1,2,50
"positive","positive",1,2,50
"capable","positive",1,2,50
"proud","positive",1,2,50
"active","positive",1,2,50
"confident","positive",1,2,50
"perfect","positive",1,2,50
"efficient","positive",1,2,50
"satisfied","positive",1,2,50
"creative","positive",1,2,50
"clever","positive",1,2,50
"smart","positive",1,2,50
"reliable","positive",1,2,50
"accurate","positive",1,2,50
"engaged","positive",1,2,50
"organized","positive",1,2,50
"precious","positive",1,2,50
"grateful","positive",1,2,50
"flexible","positive",1,2,50
"sensible","positive",1,2,50
"talented","positive",1,2,50
"versatile","positive",1,2,50
"humble","positive",1,2,50
"mighty","positive",1,2,50
"terrific","positive",1,2,50
"charitable","positive",1,2,50
"cooperative","positive",1,2,50
"hopeful","positive",1,2,50
"ethical","positive",1,2,50
"decisive","positive",1,2,50
"bad","negative",2,3,50
"guilty","negative",2,3,50
"nasty","negative",2,3,50
"withdrawn","negative",2,3,50
"offensive","negative",2,3,50
"dreadful","negative",2,3,50
"useless","negative",2,3,50
"unpleasant","negative",2,3,50
"toxic","negative",2,3,50
"cynical","negative",2,3,50
"ignorant","negative",2,3,50
"fearful","negative",2,3,50
"corrupt","negative",2,3,50
"inefficient","negative",2,3,50
"volatile","negative",2,3,50
"immature","negative",2,3,50
"insane","negative",2,3,50
"negligent","negative",2,3,50
"malicious","negative",2,3,50
"irritable","negative",2,3,50
"insensitive","negative",2,3,50
"immoral","negative",2,3,50
"smug","negative",2,3,50
"prejudiced","negative",2,3,50
"sluggish","negative",2,3,50
"sinful","negative",2,3,50
"antagonistic","negative",2,3,50
"obnoxious","negative",2,3,50
"spiteful","negative",2,3,50
"intolerant","negative",2,3,50
"good","positive",2,3,50
"kind","positive",2,3,50
"strong","positive",2,3,50
"original","positive",2,3,50
"independent","positive",2,3,50
"understanding","positive",2,3,50
"responsible","positive",2,3,50
"beautiful","positive",2,3,50
"pretty","positive",2,3,50
"bright","positive",2,3,50
"brilliant","positive",2,3,50
"consistent","positive",2,3,50
"intellectual","positive",2,3,50
"gentle","positive",2,3,50
"generous","positive",2,3,50
"wise","positive",2,3,50
"romantic","positive",2,3,50
"mature","positive",2,3,50
"intelligent","positive",2,3,50
"skilled","positive",2,3,50
"tender","positive",2,3,50
"faithful","positive",2,3,50
"innovative","positive",2,3,50
"sunny","positive",2,3,50
"jolly","positive",2,3,50
"prompt","positive",2,3,50
"outgoing","positive",2,3,50
"merry","positive",2,3,50
"triumphant","positive",2,3,50
"disciplined","positive",2,3,50
"cold","negative",2,4,50
"terrible","negative",2,4,50
"weak","negative",2,4,50
"awful","negative",2,4,50
"evil","negative",2,4,50
"violent","negative",2,4,50
"controlling","negative",2,4,50
"unhappy","negative",2,4,50
"dull","negative",2,4,50
"cruel","negative",2,4,50
"rude","negative",2,4,50
"petty","negative",2,4,50
"rotten","negative",2,4,50
"gloomy","negative",2,4,50
"arrogant","negative",2,4,50
"bland","negative",2,4,50
"tortured","negative",2,4,50
"irrational","negative",2,4,50
"greedy","negative",2,4,50
"discouraged","negative",2,4,50
"flawed","negative",2,4,50
"vain","negative",2,4,50
"wasteful","negative",2,4,50
"unkind","negative",2,4,50
"tiresome","negative",2,4,50
"unproductive","negative",2,4,50
"unsympathetic","negative",2,4,50
"manipulative","negative",2,4,50
"cowardly","negative",2,4,50
"vindictive","negative",2,4,50
"able","positive",2,4,50
"open","positive",2,4,50
"nice","positive",2,4,50
"fair","positive",2,4,50
"patient","positive",2,4,50
"reasonable","positive",2,4,50
"healthy","positive",2,4,50
"helpful","positive",2,4,50
"outstanding","positive",2,4,50
"calm","positive",2,4,50
"sophisticated","positive",2,4,50
"modest","positive",2,4,50
"composed","positive",2,4,50
"elegant","positive",2,4,50
"neat","positive",2,4,50
"sympathetic","positive",2,4,50
"lively","positive",2,4,50
"enthusiastic","positive",2,4,50
"charming","positive",2,4,50
"loyal","positive",2,4,50
"respectable","positive",2,4,50
"cheerful","positive",2,4,50
"glorious","positive",2,4,50
"tidy","positive",2,4,50
"daring","positive",2,4,50
"energetic","positive",2,4,50
"thoughtful","positive",2,4,50
"youthful","positive",2,4,50
"sincere","positive",2,4,50
"admirable","positive",2,4,50
