"word","valence_condition","set","run","seed"
"boring","negative",1,1,10
"wicked","negative",1,1,10
"stupid","negative",1,1,10
"vicious","negative",1,1,10
"harsh","negative",1,1,10
"hostile","negative",1,1,10
"bitter","negative",1,1,10
"disturbed","negative",1,1,10
"ugly","negative",1,1,10
"selfish","negative",1,1,10
"inconsistent","negative",1,1,10
"incompetent","negative",1,1,10
"reckless","negative",1,1,10
"lazy","negative",1,1,10
"careless","negative",1,1,10
"irresponsible","negative",1,1,10
"unreliable","negative",1,1,10
"dishonest","negative",1,1,10
"unskilled","negative",1,1,10
"pessimistic","negative",1,1,10
"sour","negative",1,1,10
"untidy","negative",1,1,10
"envious","negative",1,1,10
"ungrateful","negative",1,1,10
"heartless","negative",1,1,10
"unfriendly","negative",1,1,10
"deceptive","negative",1,1,10
"abusive","negative",1,1,10
"impractical","negative",1,1,10
"dreary","negative",1,1,10
"fun","positive",1,1,10
"friendly","positive",1,1,10
"interesting","positive",1,1,10
"happy","positive",1,1,10
"capable","positive",1,1,10
"lucky","positive",1,1,10
"loved","positive",1,1,10
"confident","positive",1,1,10
"perfect","positive",1,1,10
"efficient","positive",1,1,10
"useful","positive",1,1,10
"honest","positive",1,1,10
"creative","positive",1,1,10
"productive","positive",1,1,10
"ambitious","positive",1,1,10
"pleasant","positive",1,1,10
"reliable","positive",1,1,10
"precious","positive",1,1,10
"devoted","positive",1,1,10
"curious","positive",1,1,10
"flexible","positive",1,1,10
"sensible","positive",1,1,10
"competent","positive",1,1,10
"talented","positive",1,1,10
"versatile","positive",1,1,10
"polite","positive",1,1,10
"optimistic","positive",1,1,10
"mighty","positive",1,1,10
"hopeful","positive",1,1,10
"orderly","positive",1,1,10
"shallow","negative",1,2,10
"mean","negative",1,2,10
"rejected","negative",1,2,10
"depressed","negative",1,2,10
"angry","negative",1,2,10
"lonely","negative",1,2,10
"troubled","negative",1,2,10
"inadequate","negative",1,2,10
"sad","negative",1,2,10
"foul","negative",1,2,10
"detached","negative",1,2,10
"annoying","negative",1,2,10
"helpless","negative",1,2,10
"unwise","negative",1,2,10
"hopeless","negative",1,2,10
"unjust","negative",1,2,10
"irritating","negative",1,2,10
"ruthless","negative",1,2,10
"moody","negative",1,2,10
"self-conscious","negative",1,2,10
"anguished","negative",1,2,10
"resentful","negative",1,2,10
"unhealthy","negative",1,2,10
"sloppy","negative",1,2,10
"abusing","negative",1,2,10
"morbid","negative",1,2,10
"unfaithful","negative",1,2,10
"unruly","negative",1,2,10
