"word","valence_condition","set","run","seed"
"shallow","negative",1,1,92
"boring","negative",1,1,92
"mean","negative",1,1,92
"rejected","negative",1,1,92
"depressed","negative",1,1,92
"hostile","negative",1,1,92
"bitter","negative",1,1,92
"angry","negative",1,1,92
"lonely","negative",1,1,92
"disturbed","negative",1,1,92
"inadequate","negative",1,1,92
"foul","negative",1,1,92
"helpless","negative",1,1,92
"selfish","negative",1,1,92
"incompetent","negative",1,1,92
"lazy","negative",1,1,92
"dishonest","negative",1,1,92
"ruthless","negative",1,1,92
"pessimistic","negative",1,1,92
"sour","negative",1,1,92
"moody","negative",1,1,92
"self-conscious","negative",1,1,92
"anguished","negative",1,1,92
"resentful","negative",1,1,92
"heartless","negative",1,1,92
"abusing","negative",1,1,92
"morbid","negative",1,1,92
"unfaithful","negative",1,1,92
"abusive","negative",1,1,92
"possessive","negative",1,1,92
"fun","positive",1,1,92
"happy","positive",1,1,92
"secure","positive",1,1,92
"social","positive",1,1,92
"experienced","positive",1,1,92
"proud","positive",1,1,92
"sweet","positive",1,1,92
"lucky","positive",1,1,92
"perfect","positive",1,1,92
"warm","positive",1,1,92
"useful","positive",1,1,92
"honest","positive",1,1,92
"pleasant","positive",1,1,92
"peaceful","positive",1,1,92
"smart","positive",1,1,92
"reliable","positive",1,1,92
"precious","positive",1,1,92
"grateful","positive",1,1,92
"sensible","positive",1,1,92
"thorough","positive",1,1,92
"imaginative","positive",1,1,92
"versatile","positive",1,1,92
"polite","positive",1,1,92
"expressive","positive",1,1,92
"optimistic","positive",1,1,92
"terrific","positive",1,1,92
"charitable","positive",1,1,92
"ethical","positive",1,1,92
"orderly","positive",1,1,92
"entertaining","positive",1,1,92
"wicked","negative",1,2,92
"stupid","negative",1,2,92
"vicious","negative",1,2,92
"harsh","negative",1,2,92
"troubled","negative",1,2,92
"sad","negative",1,2,92
"ugly","negative",1,2,92
"detached","negative",1,2,92
"annoying","negative",1,2,92
"inconsistent","negative",1,2,92
"reckless","negative",1,2,92
"unwise","negative",1,2,92
"careless","negative",1,2,92
"irresponsible","negative",1,2,92
"hopeless","negative",1,2,92
"unjust","negative",1,2,92
"unreliable","negative",1,2,92
"irritating","negative",1,2,92
"unskilled","negative",1,2,92
"untidy","negative",1,2,92
"envious","negative",1,2,92
"unhealthy","negative",1,2,92
"sloppy","negative",1,2,92
"ungrateful","negative",1,2,92
"unfriendly","negative",1,2,92
"deceptive","negative",1,2,92
"unruly","negative",1,2,92
"impractical","negative",1,2,92
"lifeless","negative",1,2,92
"dreary","negative",1,2,92
"friendly","positive",1,2,92
"interesting","positive",1,2,92
"positive","positive",1,2,92
"capable","positive",1,2,92
"loved","positive",1,2,92
"active","positive",1,2,92
"confident","positive",1,2,92
"efficient","positive",1,2,92
"satisfied","positive",1,2,92
"creative","positive",1,2,92
"productive","positive",1,2,92
"brave","positive",1,2,92
"ambitious","positive",1,2,92
"clever","positive",1,2,92
"accurate","positive",1,2,92
"engaged","positive",1,2,92
"organized","positive",1,2,92
"devoted","positive",1,2,92
"curious","positive",1,2,92
"handsome","positive",1,2,92
"flexible","positive",1,2,92
"competent","positive",1,2,92
"talented","positive",1,2,92
"humble","positive",1,2,92
"mighty","positive",1,2,92
"amusing","positive",1,2,92
"cooperative","positive",1,2,92
"hopeful","positive",1,2,92
"fashionable","positive",1,2,92
"decisive","positive",1,2,92
"cold","negative",2,3,92
"guilty","negative",2,3,92
"evil","negative",2,3,92
"violent","negative",2,3,92
"controlling","negative",2,3,92
"dull","negative",2,3,92
"nasty","negative",2,3,92
"withdrawn","negative",2,3,92
"offensive","negative",2,3,92
"unpleasant","negative",2,3,92
"rude","negative",2,3,92
"petty","negative",2,3,92
"ignorant","negative",2,3,92
"bland","negative",2,3,92
"corrupt","negative",2,3,92
"inefficient","negative",2,3,92
"tortured","negative",2,3,92
"irrational","negative",2,3,92
"discouraged","negative",2,3,92
"smug","negative",2,3,92
"sluggish","negative",2,3,92
"tiresome","negative",2,3,92
"sinful","negative",2,3,92
"unsympathetic","negative",2,3,92
"manipulative","negative",2,3,92
"cowardly","negative",2,3,92
"obnoxious","negative",2,3,92
"vindictive","negative",2,3,92
"spiteful","negative",2,3,92
"intolerant","negative",2,3,92
"open","positive",2,3,92
"kind","positive",2,3,92
"strong","positive",2,3,92
"original","positive",2,3,92
"responsible","positive",2,3,92
"beautiful","positive",2,3,92
"patient","positive",2,3,92
"pretty","positive",2,3,92
"reasonable","positive",2,3,92
"bright","positive",2,3,92
"healthy","positive",2,3,92
"consistent","positive",2,3,92
"sophisticated","positive",2,3,92
"modest","positive",2,3,92
"wise","positive",2,3,92
"romantic","positive",2,3,92
"mature","positive",2,3,92
"sympathetic","positive",2,3,92
"lively","positive",2,3,92
"charming","positive",2,3,92
"cheerful","positive",2,3,92
"faithful","positive",2,3,92
"innovative","positive",2,3,92
"sunny","positive",2,3,92
"prompt","positive",2,3,92
"energetic","positive",2,3,92
"outgoing","positive",2,3,92
"youthful","positive",2,3,92
"sincere","positive",2,3,92
"disciplined","positive",2,3,92
"bad","negative",2,4,92
"terrible","negative",2,4,92
"weak","negative",2,4,92
"awful","negative",2,4,92
"unhappy","negative",2,4,92
"dreadful","negative",2,4,92
"cruel","negative",2,4,92
"useless","negative",2,4,92
"toxic","negative",2,4,92
"rotten","negative",2,4,92
"cynical","negative",2,4,92
"fearful","negative",2,4,92
"gloomy","negative",2,4,92
"arrogant","negative",2,4,92
"volatile","negative",2,4,92
"greedy","negative",2,4,92
"immature","negative",2,4,92
"insane","negative",2,4,92
"flawed","negative",2,4,92
"vain","negative",2,4,92
"negligent","negative",2,4,92
"malicious","negative",2,4,92
"irritable","negative",2,4,92
"insensitive","negative",2,4,92
"immoral","negative",2,4,92
"wasteful","negative",2,4,92
"prejudiced","negative",2,4,92
"unkind","negative",2,4,92
"unproductive","negative",2,4,92
"antagonistic","negative",2,4,92
"good","positive",2,4,92
"able","positive",2,4,92
"nice","positive",2,4,92
"independent","positive",2,4,92
"understanding","positive",2,4,92
"fair","positive",2,4,92
"brilliant","positive",2,4,92
"helpful","positive",2,4,92
"intellectual","positive",2,4,92
"outstanding","positive",2,4,92
"calm","positive",2,4,92
"gentle","positive",2,4,92
"generous","positive",2,4,92
"composed","positive",2,4,92
"intelligent","positive",2,4,92
"skilled","positive",2,4,92
"elegant","positive",2,4,92
"neat","positive",2,4,92
"tender","positive",2,4,92
