"word","valence_condition","set","run","seed"
"shallow","negative",1,1,94
"boring","negative",1,1,94
"vicious","negative",1,1,94
"harsh","negative",1,1,94
"hostile","negative",1,1,94
"bitter","negative",1,1,94
"disturbed","negative",1,1,94
"inadequate","negative",1,1,94
"ugly","negative",1,1,94
"foul","negative",1,1,94
"detached","negative",1,1,94
"unwise","negative",1,1,94
"lazy","negative",1,1,94
"irresponsible","negative",1,1,94
"unreliable","negative",1,1,94
"dishonest","negative",1,1,94
"unskilled","negative",1,1,94
"pessimistic","negative",1,1,94
"sour","negative",1,1,94
"untidy","negative",1,1,94
"moody","negative",1,1,94
"envious","negative",1,1,94
"anguished","negative",1,1,94
"unhealthy","negative",1,1,94
"sloppy","negative",1,1,94
"heartless","negative",1,1,94
"morbid","negative",1,1,94
"abusive","negative",1,1,94
"unruly","negative",1,1,94
"possessive","negative",1,1,94
"friendly","positive",1,1,94
"positive","positive",1,1,94
"capable","positive",1,1,94
"experienced","positive",1,1,94
"proud","positive",1,1,94
"sweet","positive",1,1,94
"active","positive",1,1,94
"confident","positive",1,1,94
"perfect","positive",1,1,94
"warm","positive",1,1,94
"useful","positive",1,1,94
"satisfied","positive",1,1,94
"honest","positive",1,1,94
"creative","positive",1,1,94
"ambitious","positive",1,1,94
"clever","positive",1,1,94
"peaceful","positive",1,1,94
"engaged","positive",1,1,94
"devoted","positive",1,1,94
"curious","positive",1,1,94
"grateful","positive",1,1,94
"thorough","positive",1,1,94
"imaginative","positive",1,1,94
"versatile","positive",1,1,94
"humble","positive",1,1,94
"mighty","positive",1,1,94
"charitable","positive",1,1,94
"amusing","positive",1,1,94
"ethical","positive",1,1,94
"entertaining","positive",1,1,94
"wicked","negative",1,2,94
"mean","negative",1,2,94
"stupid","negative",1,2,94
"rejected","negative",1,2,94
"depressed","negative",1,2,94
"angry","negative",1,2,94
"lonely","negative",1,2,94
"troubled","negative",1,2,94
"sad","negative",1,2,94
"annoying","negative",1,2,94
"helpless","negative",1,2,94
"selfish","negative",1,2,94
"inconsistent","negative",1,2,94
"incompetent","negative",1,2,94
"reckless","negative",1,2,94
"careless","negative",1,2,94
"hopeless","negative",1,2,94
"unjust","negative",1,2,94
"irritating","negative",1,2,94
"ruthless","negative",1,2,94
"self-conscious","negative",1,2,94
"resentful","negative",1,2,94
"ungrateful","negative",1,2,94
"unfriendly","negative",1,2,94
"abusing","negative",1,2,94
"deceptive","negative",1,2,94
"unfaithful","negative",1,2,94
"impractical","negative",1,2,94
"lifeless","negative",1,2,94
"dreary","negative",1,2,94
"fun","positive",1,2,94
"interesting","positive",1,2,94
"happy","positive",1,2,94
"secure","positive",1,2,94
"social","positive",1,2,94
"lucky","positive",1,2,94
"loved","positive",1,2,94
"efficient","positive",1,2,94
"productive","positive",1,2,94
"brave","positive",1,2,94
"pleasant","positive",1,2,94
"smart","positive",1,2,94
"reliable","positive",1,2,94
"accurate","positive",1,2,94
"organized","positive",1,2,94
"precious","positive",1,2,94
"handsome","positive",1,2,94
"flexible","positive",1,2,94
"sensible","positive",1,2,94
"competent","positive",1,2,94
"talented","positive",1,2,94
"polite","positive",1,2,94
"expressive","positive",1,2,94
"optimistic","positive",1,2,94
"terrific","positive",1,2,94
"cooperative","positive",1,2,94
"hopeful","positive",1,2,94
"fashionable","positive",1,2,94
"orderly","positive",1,2,94
"decisive","positive",1,2,94
"terrible","negative",2,3,94
"weak","negative",2,3,94
"awful","negative",2,3,94
"controlling","negative",2,3,94
"unhappy","negative",2,3,94
"dull","negative",2,3,94
"nasty","negative",2,3,94
"useless","negative",2,3,94
"toxic","negative",2,3,94
"petty","negative",2,3,94
"rotten","negative",2,3,94
"fearful","negative",2,3,94
"gloomy","negative",2,3,94
"arrogant","negative",2,3,94
"corrupt","negative",2,3,94
"inefficient","negative",2,3,94
"tortured","negative",2,3,94
"insane","negative",2,3,94
"flawed","negative",2,3,94
"malicious","negative",2,3,94
"insensitive","negative",2,3,94
"immoral","negative",2,3,94
"prejudiced","negative",2,3,94
"tiresome","negative",2,3,94
"unproductive","negative",2,3,94
"unsympathetic","negative",2,3,94
"antagonistic","negative",2,3,94
"manipulative","negative",2,3,94
"vindictive","negative",2,3,94
"spiteful","negative",2,3,94
"good","positive",2,3,94
"able","positive",2,3,94
"open","positive",2,3,94
"strong","positive",2,3,94
"original","positive",2,3,94
"fair","positive",2,3,94
"beautiful","positive",2,3,94
"reasonable","positive",2,3,94
"brilliant","positive",2,3,94
"helpful","positive",2,3,94
"intellectual","positive",2,3,94
"sophisticated","positive",2,3,94
"romantic","positive",2,3,94
"composed","positive",2,3,94
"skilled","positive",2,3,94
"neat","positive",2,3,94
"lively","positive",2,3,94
"charming","positive",2,3,94
"cheerful","positive",2,3,94
"glorious","positive",2,3,94
"tidy","positive",2,3,94
"faithful","positive",2,3,94
"innovative","positive",2,3,94
"jolly","positive",2,3,94
"prompt","positive",2,3,94
"daring","positive",2,3,94
"energetic","positive",2,3,94
"outgoing","positive",2,3,94
"merry","positive",2,3,94
"admirable","positive",2,3,94
"bad","negative",2,4,94
"cold","negative",2,4,94
"guilty","negative",2,4,94
"evil","negative",2,4,94
"violent","negative",2,4,94
"withdrawn","negative",2,4,94
"offensive","negative",2,4,94
"dreadful","negative",2,4,94
"cruel","negative",2,4,94
"unpleasant","negative",2,4,94
"rude","negative",2,4,94
"cynical","negative",2,4,94
"ignorant","negative",2,4,94
"bland","negative",2,4,94
"irrational","negative",2,4,94
"volatile","negative",2,4,94
"greedy","negative",2,4,94
"discouraged","negative",2,4,94
"immature","negative",2,4,94
"vain","negative",2,4,94
"negligent","negative",2,4,94
"irritable","negative",2,4,94
"wasteful","negative",2,4,94
"smug","negative",2,4,94
"unkind","negative",2,4,94
"sluggish","negative",2,4,94
"sinful","negative",2,4,94
"cowardly","negative",2,4,94
"obnoxious","negative",2,4,94
"intolerant","negative",2,4,94
"kind","positive",2,4,94
"nice","positive",2,4,94
"independent","positive",2,4,94
"understanding","positive",2,4,94
"responsible","positive",2,4,94
"patient","positive",2,4,94
"pretty","positive",2,4,94
"bright","positive",2,4,94
"healthy","positive",2,4,94
"consistent","positive",2,4,94
"outstanding","positive",2,4,94
"calm","positive",2,4,94
"gentle","positive",2,4,94
"generous","positive",2,4,94
"modest","positive",2,4,94
"wise","positive",2,4,94
"mature","positive",2,4,94
"intelligent","positive",2,4,94
"elegant","positive",2,4,94
"tender","positive",2,4,94
"sympathetic","positive",2,4,94
"enthusiastic","positive",2,4,94
"loyal","positive",2,4,94
"respectable","positive",2,4,94
"sunny","positive",2,4,94
"thoughtful","positive",2,4,94
"triumphant","positive",2,4,94
"youthful","positive",2,4,94
"sincere","positive",2,4,94
"disciplined","positive",2,4,94
