"word","valence_condition","set","run","seed"
"bad","negative",2,1,67
"terrible","negative",2,1,67
"guilty","negative",2,1,67
"controlling","negative",2,1,67
"dull","negative",2,1,67
"nasty","negative",2,1,67
"cruel","negative",2,1,67
"useless","negative",2,1,67
"rude","negative",2,1,67
"rotten","negative",2,1,67
"ignorant","negative",2,1,67
"fearful","negative",2,1,67
"arrogant","negative",2,1,67
"bland","negative",2,1,67
"irrational","negative",2,1,67
"volatile","negative",2,1,67
"discouraged","negative",2,1,67
"immature","negative",2,1,67
"negligent","negative",2,1,67
"irritable","negative",2,1,67
"insensitive","negative",2,1,67
"wasteful","negative",2,1,67
"smug","negative",2,1,67
"sluggish","negative",2,1,67
"unproductive","negative",2,1,67
"sinful","negative",2,1,67
"unsympathetic","negative",2,1,67
"cowardly","negative",2,1,67
"obnoxious","negative",2,1,67
"intolerant","negative",2,1,67
"open","positive",2,1,67
"strong","positive",2,1,67
"original","positive",2,1,67
"understanding","positive",2,1,67
"beautiful","positive",2,1,67
"patient","positive",2,1,67
"reasonable","positive",2,1,67
"bright","positive",2,1,67
"healthy","positive",2,1,67
"helpful","positive",2,1,67
"intellectual","positive",2,1,67
"outstanding","positive",2,1,67
"gentle","positive",2,1,67
"sophisticated","positive",2,1,67
"modest","positive",2,1,67
"romantic","positive",2,1,67
"composed","positive",2,1,67
"intelligent","positive",2,1,67
"neat","positive",2,1,67
"tender","positive",2,1,67
"lively","positive",2,1,67
"charming","positive",2,1,67
"loyal","positive",2,1,67
"respectable","positive",2,1,67
"cheerful","positive",2,1,67
"sunny","positive",2,1,67
"prompt","positive",2,1,67
"daring","positive",2,1,67
"thoughtful","positive",2,1,67
"outgoing","positive",2,1,67
"cold","negative",2,2,67
"weak","negative",2,2,67
"awful","negative",2,2,67
"evil","negative",2,2,67
"violent","negative",2,2,67
"unhappy","negative",2,2,67
"withdrawn","negative",2,2,67
"offensive","negative",2,2,67
"dreadful","negative",2,2,67
"unpleasant","negative",2,2,67
"toxic","negative",2,2,67
"petty","negative",2,2,67
"cynical","negative",2,2,67
"gloomy","negative",2,2,67
"corrupt","negative",2,2,67
"inefficient","negative",2,2,67
"tortured","negative",2,2,67
"greedy","negative",2,2,67
"insane","negative",2,2,67
"flawed","negative",2,2,67
"vain","negative",2,2,67
"malicious","negative",2,2,67
"immoral","negative",2,2,67
"prejudiced","negative",2,2,67
"unkind","negative",2,2,67
"tiresome","negative",2,2,67
"antagonistic","negative",2,2,67
"manipulative","negative",2,2,67
"vindictive","negative",2,2,67
"spiteful","negative",2,2,67
"good","positive",2,2,67
"able","positive",2,2,67
"kind","positive",2,2,67
"nice","positive",2,2,67
"independent","positive",2,2,67
"responsible","positive",2,2,67
"fair","positive",2,2,67
"pretty","positive",2,2,67
"brilliant","positive",2,2,67
"consistent","positive",2,2,67
"calm","positive",2,2,67
"generous","positive",2,2,67
"wise","positive",2,2,67
"mature","positive",2,2,67
"skilled","positive",2,2,67
"elegant","positive",2,2,67
"sympathetic","positive",2,2,67
"enthusiastic","positive",2,2,67
"glorious","positive",2,2,67
"tidy","positive",2,2,67
"faithful","positive",2,2,67
"innovative","positive",2,2,67
"jolly","positive",2,2,67
"energetic","positive",2,2,67
"merry","positive",2,2,67
"triumphant","positive",2,2,67
"youthful","positive",2,2,67
"sincere","positive",2,2,67
"admirable","positive",2,2,67
"disciplined","positive",2,2,67
"boring","negative",1,3,67
"mean","negative",1,3,67
"stupid","negative",1,3,67
"depressed","negative",1,3,67
"lonely","negative",1,3,67
"disturbed","negative",1,3,67
"inadequate","negative",1,3,67
"ugly","negative",1,3,67
"foul","negative",1,3,67
"annoying","negative",1,3,67
"helpless","negative",1,3,67
"incompetent","negative",1,3,67
"unwise","negative",1,3,67
"careless","negative",1,3,67
"hopeless","negative",1,3,67
"unreliable","negative",1,3,67
"dishonest","negative",1,3,67
"irritating","negative",1,3,67
"ruthless","negative",1,3,67
"pessimistic","negative",1,3,67
"untidy","negative",1,3,67
"envious","negative",1,3,67
"resentful","negative",1,3,67
"ungrateful","negative",1,3,67
"abusing","negative",1,3,67
"deceptive","negative",1,3,67
"morbid","negative",1,3,67
"possessive","negative",1,3,67
"impractical","negative",1,3,67
"lifeless","negative",1,3,67
