"word","valence_condition","set","run","seed"
"shallow","negative",1,1,44
"vicious","negative",1,1,44
"depressed","negative",1,1,44
"harsh","negative",1,1,44
"angry","negative",1,1,44
"lonely","negative",1,1,44
"troubled","negative",1,1,44
"foul","negative",1,1,44
"annoying","negative",1,1,44
"selfish","negative",1,1,44
"reckless","negative",1,1,44
"lazy","negative",1,1,44
"unjust","negative",1,1,44
"unskilled","negative",1,1,44
"pessimistic","negative",1,1,44
"sour","negative",1,1,44
"self-conscious","negative",1,1,44
"envious","negative",1,1,44
"anguished","negative",1,1,44
"resentful","negative",1,1,44
"unhealthy","negative",1,1,44
"ungrateful","negative",1,1,44
"unfriendly","negative",1,1,44
"abusing","negative",1,1,44
"morbid","negative",1,1,44
"unfaithful","negative",1,1,44
"unruly","negative",1,1,44
"impractical","negative",1,1,44
"lifeless","negative",1,1,44
"dreary","negative",1,1,44
"friendly","positive",1,1,44
"interesting","positive",1,1,44
"positive","positive",1,1,44
"secure","positive",1,1,44
"proud","positive",1,1,44
"sweet","positive",1,1,44
"loved","positive",1,1,44
"warm","positive",1,1,44
"satisfied","positive",1,1,44
"brave","positive",1,1,44
"clever","positive",1,1,44
"pleasant","positive",1,1,44
"smart","positive",1,1,44
"reliable","positive",1,1,44
"engaged","positive",1,1,44
"organized","positive",1,1,44
"precious","positive",1,1,44
"devoted","positive",1,1,44
"flexible","positive",1,1,44
"thorough","positive",1,1,44
"imaginative","positive",1,1,44
"talented","positive",1,1,44
"polite","positive",1,1,44
"humble","positive",1,1,44
"mighty","positive",1,1,44
"hopeful","positive",1,1,44
"fashionable","positive",1,1,44
"ethical","positive",1,1,44
"orderly","positive",1,1,44
"decisive","positive",1,1,44
"boring","negative",1,2,44
"wicked","negative",1,2,44
"mean","negative",1,2,44
"stupid","negative",1,2,44
"rejected","negative",1,2,44
"hostile","negative",1,2,44
"bitter","negative",1,2,44
"disturbed","negative",1,2,44
"inadequate","negative",1,2,44
"sad","negative",1,2,44
"ugly","negative",1,2,44
"detached","negative",1,2,44
"helpless","negative",1,2,44
"inconsistent","negative",1,2,44
"incompetent","negative",1,2,44
"unwise","negative",1,2,44
"careless","negative",1,2,44
"irresponsible","negative",1,2,44
"hopeless","negative",1,2,44
"unreliable","negative",1,2,44
"dishonest","negative",1,2,44
"irritating","negative",1,2,44
"ruthless","negative",1,2,44
"untidy","negative",1,2,44
"moody","negative",1,2,44
"sloppy","negative",1,2,44
"heartless","negative",1,2,44
"deceptive","negative",1,2,44
"abusive","negative",1,2,44
"possessive","negative",1,2,44
"fun","positive",1,2,44
"happy","positive",1,2,44
"capable","positive",1,2,44
"social","positive",1,2,44
"experienced","positive",1,2,44
"lucky","positive",1,2,44
"active","positive",1,2,44
"confident","positive",1,2,44
"perfect","positive",1,2,44
"efficient","positive",1,2,44
"useful","positive",1,2,44
"honest","positive",1,2,44
"creative","positive",1,2,44
"productive","positive",1,2,44
"ambitious","positive",1,2,44
"peaceful","positive",1,2,44
"accurate","positive",1,2,44
"curious","positive",1,2,44
"handsome","positive",1,2,44
"grateful","positive",1,2,44
"sensible","positive",1,2,44
"competent","positive",1,2,44
"versatile","positive",1,2,44
"expressive","positive",1,2,44
"optimistic","positive",1,2,44
"terrific","positive",1,2,44
"charitable","positive",1,2,44
"amusing","positive",1,2,44
"cooperative","positive",1,2,44
"entertaining","positive",1,2,44
"bad","negative",2,3,44
"awful","negative",2,3,44
"evil","negative",2,3,44
"violent","negative",2,3,44
"controlling","negative",2,3,44
"unhappy","negative",2,3,44
"dull","negative",2,3,44
"dreadful","negative",2,3,44
"useless","negative",2,3,44
"toxic","negative",2,3,44
"rude","negative",2,3,44
"petty","negative",2,3,44
"gloomy","negative",2,3,44
"corrupt","negative",2,3,44
"inefficient","negative",2,3,44
"tortured","negative",2,3,44
