"word","valence_condition","set","run","seed"
"wicked","negative",1,1,66
"mean","negative",1,1,66
"stupid","negative",1,1,66
"depressed","negative",1,1,66
"hostile","negative",1,1,66
"bitter","negative",1,1,66
"disturbed","negative",1,1,66
"sad","negative",1,1,66
"ugly","negative",1,1,66
"detached","negative",1,1,66
"helpless","negative",1,1,66
"selfish","negative",1,1,66
"inconsistent","negative",1,1,66
"reckless","negative",1,1,66
"irresponsible","negative",1,1,66
"hopeless","negative",1,1,66
"unjust","negative",1,1,66
"unreliable","negative",1,1,66
"dishonest","negative",1,1,66
"unskilled","negative",1,1,66
"ruthless","negative",1,1,66
"untidy","negative",1,1,66
"moody","negative",1,1,66
"self-conscious","negative",1,1,66
"unhealthy","negative",1,1,66
"abusing","negative",1,1,66
"unfaithful","negative",1,1,66
"unruly","negative",1,1,66
"possessive","negative",1,1,66
"impractical","negative",1,1,66
"fun","positive",1,1,66
"friendly","positive",1,1,66
"interesting","positive",1,1,66
"positive","positive",1,1,66
"social","positive",1,1,66
"proud","positive",1,1,66
"lucky","positive",1,1,66
"loved","positive",1,1,66
"confident","positive",1,1,66
"productive","positive",1,1,66
"pleasant","positive",1,1,66
"peaceful","positive",1,1,66
"engaged","positive",1,1,66
"organized","positive",1,1,66
"precious","positive",1,1,66
"devoted","positive",1,1,66
"handsome","positive",1,1,66
"grateful","positive",1,1,66
"flexible","positive",1,1,66
"sensible","positive",1,1,66
"imaginative","positive",1,1,66
"humble","positive",1,1,66
"mighty","positive",1,1,66
"terrific","positive",1,1,66
"amusing","positive",1,1,66
"cooperative","positive",1,1,66
"hopeful","positive",1,1,66
"fashionable","positive",1,1,66
"ethical","positive",1,1,66
"orderly","positive",1,1,66
"shallow","negative",1,2,66
"boring","negative",1,2,66
"rejected","negative",1,2,66
"vicious","negative",1,2,66
"harsh","negative",1,2,66
"angry","negative",1,2,66
"lonely","negative",1,2,66
"troubled","negative",1,2,66
"inadequate","negative",1,2,66
"foul","negative",1,2,66
"annoying","negative",1,2,66
"incompetent","negative",1,2,66
"unwise","negative",1,2,66
"lazy","negative",1,2,66
"careless","negative",1,2,66
"irritating","negative",1,2,66
"pessimistic","negative",1,2,66
"sour","negative",1,2,66
"envious","negative",1,2,66
"anguished","negative",1,2,66
"resentful","negative",1,2,66
"sloppy","negative",1,2,66
"ungrateful","negative",1,2,66
"heartless","negative",1,2,66
"unfriendly","negative",1,2,66
"deceptive","negative",1,2,66
"morbid","negative",1,2,66
"abusive","negative",1,2,66
"lifeless","negative",1,2,66
"dreary","negative",1,2,66
"happy","positive",1,2,66
"capable","positive",1,2,66
"secure","positive",1,2,66
"experienced","positive",1,2,66
"sweet","positive",1,2,66
"active","positive",1,2,66
"perfect","positive",1,2,66
"warm","positive",1,2,66
"efficient","positive",1,2,66
"useful","positive",1,2,66
"satisfied","positive",1,2,66
"honest","positive",1,2,66
"creative","positive",1,2,66
"brave","positive",1,2,66
"ambitious","positive",1,2,66
"clever","positive",1,2,66
"smart","positive",1,2,66
"reliable","positive",1,2,66
"accurate","positive",1,2,66
"curious","positive",1,2,66
"thorough","positive",1,2,66
"competent","positive",1,2,66
"talented","positive",1,2,66
"versatile","positive",1,2,66
"polite","positive",1,2,66
"expressive","positive",1,2,66
"optimistic","positive",1,2,66
"charitable","positive",1,2,66
"entertaining","positive",1,2,66
"decisive","positive",1,2,66
"terrible","negative",2,3,66
"weak","negative",2,3,66
"controlling","negative",2,3,66
"dull","negative",2,3,66
"nasty","negative",2,3,66
"offensive","negative",2,3,66
"cruel","negative",2,3,66
"useless","negative",2,3,66
"unpleasant","negative",2,3,66
"petty","negative",2,3,66
"ignorant","negative",2,3,66
"arrogant","negative",2,3,66
"bland","negative",2,3,66
"inefficient","negative",2,3,66
"tortured","negative",2,3,66
"irrational","negative",2,3,66
"volatile","negative",2,3,66
"discouraged","negative",2,3,66
"immature","negative",2,3,66
"insane","negative",2,3,66
"flawed","negative",2,3,66
"negligent","negative",2,3,66
"irritable","negative",2,3,66
"smug","negative",2,3,66
"unkind","negative",2,3,66
"tiresome","negative",2,3,66
"unsympathetic","negative",2,3,66
"antagonistic","negative",2,3,66
"manipulative","negative",2,3,66
"spiteful","negative",2,3,66
"good","positive",2,3,66
"able","positive",2,3,66
"open","positive",2,3,66
