"word","valence_condition","set","run","seed"
"boring","negative",1,1,90
"stupid","negative",1,1,90
"rejected","negative",1,1,90
"depressed","negative",1,1,90
"harsh","negative",1,1,90
"angry","negative",1,1,90
"disturbed","negative",1,1,90
"troubled","negative",1,1,90
"inadequate","negative",1,1,90
"foul","negative",1,1,90
"inconsistent","negative",1,1,90
"unwise","negative",1,1,90
"lazy","negative",1,1,90
"careless","negative",1,1,90
"hopeless","negative",1,1,90
"unjust","negative",1,1,90
"unreliable","negative",1,1,90
"unskilled","negative",1,1,90
"untidy","negative",1,1,90
"moody","negative",1,1,90
"envious","negative",1,1,90
"resentful","negative",1,1,90
"heartless","negative",1,1,90
"unfriendly","negative",1,1,90
"unfaithful","negative",1,1,90
"abusive","negative",1,1,90
"unruly","negative",1,1,90
"impractical","negative",1,1,90
"lifeless","negative",1,1,90
"dreary","negative",1,1,90
"interesting","positive",1,1,90
"positive","positive",1,1,90
"secure","positive",1,1,90
"experienced","positive",1,1,90
"sweet","positive",1,1,90
"lucky","positive",1,1,90
"active","positive",1,1,90
"warm","positive",1,1,90
"efficient","positive",1,1,90
"useful","positive",1,1,90
"honest","positive",1,1,90
"brave","positive",1,1,90
"clever","positive",1,1,90
"precious","positive",1,1,90
"curious","positive",1,1,90
"handsome","positive",1,1,90
"grateful","positive",1,1,90
"flexible","positive",1,1,90
"sensible","positive",1,1,90
"thorough","positive",1,1,90
"competent","positive",1,1,90
"talented","positive",1,1,90
"terrific","positive",1,1,90
"charitable","positive",1,1,90
"cooperative","positive",1,1,90
"hopeful","positive",1,1,90
"fashionable","positive",1,1,90
"ethical","positive",1,1,90
"orderly","positive",1,1,90
"entertaining","positive",1,1,90
"shallow","negative",1,2,90
"wicked","negative",1,2,90
"mean","negative",1,2,90
"vicious","negative",1,2,90
"hostile","negative",1,2,90
"bitter","negative",1,2,90
"lonely","negative",1,2,90
"sad","negative",1,2,90
"ugly","negative",1,2,90
"detached","negative",1,2,90
"annoying","negative",1,2,90
"helpless","negative",1,2,90
"selfish","negative",1,2,90
"incompetent","negative",1,2,90
"reckless","negative",1,2,90
"irresponsible","negative",1,2,90
"dishonest","negative",1,2,90
"irritating","negative",1,2,90
"ruthless","negative",1,2,90
"pessimistic","negative",1,2,90
"sour","negative",1,2,90
"self-conscious","negative",1,2,90
"anguished","negative",1,2,90
"unhealthy","negative",1,2,90
"sloppy","negative",1,2,90
"ungrateful","negative",1,2,90
"abusing","negative",1,2,90
"deceptive","negative",1,2,90
"morbid","negative",1,2,90
"possessive","negative",1,2,90
"fun","positive",1,2,90
"friendly","positive",1,2,90
"happy","positive",1,2,90
"capable","positive",1,2,90
"social","positive",1,2,90
"proud","positive",1,2,90
"loved","positive",1,2,90
"confident","positive",1,2,90
"perfect","positive",1,2,90
"satisfied","positive",1,2,90
"creative","positive",1,2,90
"productive","positive",1,2,90
"ambitious","positive",1,2,90
"pleasant","positive",1,2,90
"peaceful","positive",1,2,90
"smart","positive",1,2,90
"reliable","positive",1,2,90
"accurate","positive",1,2,90
"engaged","positive",1,2,90
"organized","positive",1,2,90
"devoted","positive",1,2,90
"imaginative","positive",1,2,90
"versatile","positive",1,2,90
"polite","positive",1,2,90
"expressive","positive",1,2,90
"humble","positive",1,2,90
"optimistic","positive",1,2,90
"mighty","positive",1,2,90
"amusing","positive",1,2,90
"decisive","positive",1,2,90
"bad","negative",2,3,90
"cold","negative",2,3,90
"guilty","negative",2,3,90
"awful","negative",2,3,90
"controlling","negative",2,3,90
"nasty","negative",2,3,90
"dreadful","negative",2,3,90
"cruel","negative",2,3,90
"unpleasant","negative",2,3,90
"rude","negative",2,3,90
"petty","negative",2,3,90
"cynical","negative",2,3,90
"fearful","negative",2,3,90
"gloomy","negative",2,3,90
"bland","negative",2,3,90
"tortured","negative",2,3,90
"irrational","negative",2,3,90
"immature","negative",2,3,90
"flawed","negative",2,3,90
"vain","negative",2,3,90
"malicious","negative",2,3,90
"immoral","negative",2,3,90
"prejudiced","negative",2,3,90
"unkind","negative",2,3,90
"tiresome","negative",2,3,90
"sinful","negative",2,3,90
"unsympathetic","negative",2,3,90
"cowardly","negative",2,3,90
"vindictive","negative",2,3,90
"spiteful","negative",2,3,90
"good","positive",2,3,90
"able","positive",2,3,90
"open","positive",2,3,90
"kind","positive",2,3,90
"independent","positive",2,3,90
"responsible","positive",2,3,90
"fair","positive",2,3,90
"reasonable","positive",2,3,90
"bright","positive",2,3,90
"brilliant","positive",2,3,90
"consistent","positive",2,3,90
"outstanding","positive",2,3,90
"calm","positive",2,3,90
"modest","positive",2,3,90
"wise","positive",2,3,90
"romantic","positive",2,3,90
"composed","positive",2,3,90
"mature","positive",2,3,90
"intelligent","positive",2,3,90
"elegant","positive",2,3,90
"neat","positive",2,3,90
"tender","positive",2,3,90
"sympathetic","positive",2,3,90
"enthusiastic","positive",2,3,90
"loyal","positive",2,3,90
"respectable","positive",2,3,90
"faithful","positive",2,3,90
"innovative","positive",2,3,90
"triumphant","positive",2,3,90
"disciplined","positive",2,3,90
"terrible","negative",2,4,90
"weak","negative",2,4,90
"evil","negative",2,4,90
"violent","negative",2,4,90
"unhappy","negative",2,4,90
"dull","negative",2,4,90
"withdrawn","negative",2,4,90
"offensive","negative",2,4,90
"useless","negative",2,4,90
"toxic","negative",2,4,90
"rotten","negative",2,4,90
"ignorant","negative",2,4,90
"arrogant","negative",2,4,90
"corrupt","negative",2,4,90
"inefficient","negative",2,4,90
"volatile","negative",2,4,90
"greedy","negative",2,4,90
"discouraged","negative",2,4,90
"insane","negative",2,4,90
"negligent","negative",2,4,90
"irritable","negative",2,4,90
"insensitive","negative",2,4,90
"wasteful","negative",2,4,90
"smug","negative",2,4,90
"sluggish","negative",2,4,90
"unproductive","negative",2,4,90
"antagonistic","negative",2,4,90
