"word","valence_condition","set","run","seed"
"cold","negative",2,1,59
"terrible","negative",2,1,59
"guilty","negative",2,1,59
"weak","negative",2,1,59
"awful","negative",2,1,59
"controlling","negative",2,1,59
"offensive","negative",2,1,59
"toxic","negative",2,1,59
"rude","negative",2,1,59
"petty","negative",2,1,59
"cynical","negative",2,1,59
"ignorant","negative",2,1,59
"fearful","negative",2,1,59
"gloomy","negative",2,1,59
"bland","negative",2,1,59
"tortured","negative",2,1,59
"greedy","negative",2,1,59
"discouraged","negative",2,1,59
"flawed","negative",2,1,59
"vain","negative",2,1,59
"negligent","negative",2,1,59
"malicious","negative",2,1,59
"irritable","negative",2,1,59
"immoral","negative",2,1,59
"prejudiced","negative",2,1,59
"sluggish","negative",2,1,59
"unproductive","negative",2,1,59
"sinful","negative",2,1,59
"spiteful","negative",2,1,59
"intolerant","negative",2,1,59
"able","positive",2,1,59
"open","positive",2,1,59
"kind","positive",2,1,59
"strong","positive",2,1,59
"independent","positive",2,1,59
"beautiful","positive",2,1,59
"patient","positive",2,1,59
"pretty","positive",2,1,59
"reasonable","positive",2,1,59
"bright","positive",2,1,59
"healthy","positive",2,1,59
"brilliant","positive",2,1,59
"intellectual","positive",2,1,59
"outstanding","positive",2,1,59
"generous","positive",2,1,59
"modest","positive",2,1,59
"mature","positive",2,1,59
"elegant","positive",2,1,59
"tender","positive",2,1,59
"lively","positive",2,1,59
"cheerful","positive",2,1,59
"glorious","positive",2,1,59
"tidy","positive",2,1,59
"faithful","positive",2,1,59
"innovative","positive",2,1,59
"sunny","positive",2,1,59
"energetic","positive",2,1,59
"triumphant","positive",2,1,59
"youthful","positive",2,1,59
"sincere","positive",2,1,59
"bad","negative",2,2,59
"evil","negative",2,2,59
"violent","negative",2,2,59
"unhappy","negative",2,2,59
"dull","negative",2,2,59
"nasty","negative",2,2,59
"withdrawn","negative",2,2,59
"dreadful","negative",2,2,59
"cruel","negative",2,2,59
"useless","negative",2,2,59
"unpleasant","negative",2,2,59
"rotten","negative",2,2,59
"arrogant","negative",2,2,59
"corrupt","negative",2,2,59
"inefficient","negative",2,2,59
"irrational","negative",2,2,59
"volatile","negative",2,2,59
"immature","negative",2,2,59
"insane","negative",2,2,59
"insensitive","negative",2,2,59
"wasteful","negative",2,2,59
"smug","negative",2,2,59
"unkind","negative",2,2,59
"tiresome","negative",2,2,59
"unsympathetic","negative",2,2,59
"antagonistic","negative",2,2,59
"manipulative","negative",2,2,59
"cowardly","negative",2,2,59
"obnoxious","negative",2,2,59
"vindictive","negative",2,2,59
"good","positive",2,2,59
"nice","positive",2,2,59
"original","positive",2,2,59
"understanding","positive",2,2,59
"responsible","positive",2,2,59
"fair","positive",2,2,59
"helpful","positive",2,2,59
"consistent","positive",2,2,59
"calm","positive",2,2,59
"gentle","positive",2,2,59
"sophisticated","positive",2,2,59
"wise","positive",2,2,59
"romantic","positive",2,2,59
"composed","positive",2,2,59
"intelligent","positive",2,2,59
"skilled","positive",2,2,59
"neat","positive",2,2,59
"sympathetic","positive",2,2,59
"enthusiastic","positive",2,2,59
"charming","positive",2,2,59
"loyal","positive",2,2,59
"respectable","positive",2,2,59
"jolly","positive",2,2,59
"prompt","positive",2,2,59
"daring","positive",2,2,59
"thoughtful","positive",2,2,59
"outgoing","positive",2,2,59
"merry","positive",2,2,59
"admirable","positive",2,2,59
"disciplined","positive",2,2,59
"shallow","negative",1,3,59
"boring","negative",1,3,59
"rejected","negative",1,3,59
"vicious","negative",1,3,59
"harsh","negative",1,3,59
"hostile","negative",1,3,59
"bitter","negative",1,3,59
"angry","negative",1,3,59
"disturbed","negative",1,3,59
"troubled","negative",1,3,59
"sad","negative",1,3,59
"foul","negative",1,3,59
"detached","negative",1,3,59
"annoying","negative",1,3,59
"incompetent","negative",1,3,59
"reckless","negative",1,3,59
"lazy","negative",1,3,59
"careless","negative",1,3,59
"dishonest","negative",1,3,59
"unskilled","negative",1,3,59
"ruthless","negative",1,3,59
