"word","valence_condition","set","run","seed"
"bad","negative",2,1,51
"cold","negative",2,1,51
"terrible","negative",2,1,51
"awful","negative",2,1,51
"controlling","negative",2,1,51
"unhappy","negative",2,1,51
"dull","negative",2,1,51
"withdrawn","negative",2,1,51
"dreadful","negative",2,1,51
"cruel","negative",2,1,51
"toxic","negative",2,1,51
"petty","negative",2,1,51
"rotten","negative",2,1,51
"cynical","negative",2,1,51
"bland","negative",2,1,51
"corrupt","negative",2,1,51
"irrational","negative",2,1,51
"insane","negative",2,1,51
"flawed","negative",2,1,51
"vain","negative",2,1,51
"negligent","negative",2,1,51
"malicious","negative",2,1,51
"irritable","negative",2,1,51
"prejudiced","negative",2,1,51
"sluggish","negative",2,1,51
"unproductive","negative",2,1,51
"antagonistic","negative",2,1,51
"manipulative","negative",2,1,51
"cowardly","negative",2,1,51
"obnoxious","negative",2,1,51
"good","positive",2,1,51
"able","positive",2,1,51
"open","positive",2,1,51
"strong","positive",2,1,51
"independent","positive",2,1,51
"bright","positive",2,1,51
"healthy","positive",2,1,51
"intellectual","positive",2,1,51
"calm","positive",2,1,51
"sophisticated","positive",2,1,51
"generous","positive",2,1,51
"wise","positive",2,1,51
"romantic","positive",2,1,51
"composed","positive",2,1,51
"mature","positive",2,1,51
"intelligent","positive",2,1,51
"neat","positive",2,1,51
"tender","positive",2,1,51
"lively","positive",2,1,51
"enthusiastic","positive",2,1,51
"charming","positive",2,1,51
"respectable","positive",2,1,51
"glorious","positive",2,1,51
"tidy","positive",2,1,51
"jolly","positive",2,1,51
"prompt","positive",2,1,51
"outgoing","positive",2,1,51
"merry","positive",2,1,51
"youthful","positive",2,1,51
"disciplined","positive",2,1,51
"guilty","negative",2,2,51
"weak","negative",2,2,51
"evil","negative",2,2,51
"violent","negative",2,2,51
"nasty","negative",2,2,51
"offensive","negative",2,2,51
"useless","negative",2,2,51
"unpleasant","negative",2,2,51
"rude","negative",2,2,51
"ignorant","negative",2,2,51
"fearful","negative",2,2,51
"gloomy","negative",2,2,51
"arrogant","negative",2,2,51
"inefficient","negative",2,2,51
"tortured","negative",2,2,51
"volatile","negative",2,2,51
"greedy","negative",2,2,51
"discouraged","negative",2,2,51
"immature","negative",2,2,51
"insensitive","negative",2,2,51
