"word","valence_condition","set","run","seed"
"terrible","negative",2,1,53
"controlling","negative",2,1,53
"dull","negative",2,1,53
"nasty","negative",2,1,53
"offensive","negative",2,1,53
"dreadful","negative",2,1,53
"useless","negative",2,1,53
"petty","negative",2,1,53
"cynical","negative",2,1,53
"corrupt","negative",2,1,53
"tortured","negative",2,1,53
"irrational","negative",2,1,53
"volatile","negative",2,1,53
"greedy","negative",2,1,53
"discouraged","negative",2,1,53
"immature","negative",2,1,53
"insane","negative",2,1,53
"flawed","negative",2,1,53
"vain","negative",2,1,53
"malicious","negative",2,1,53
"irritable","negative",2,1,53
"insensitive","negative",2,1,53
"immoral","negative",2,1,53
"wasteful","negative",2,1,53
"smug","negative",2,1,53
"prejudiced","negative",2,1,53
"unkind","negative",2,1,53
"sluggish","negative",2,1,53
"unsympathetic","negative",2,1,53
"antagonistic","negative",2,1,53
"open","positive",2,1,53
"independent","positive",2,1,53
"beautiful","positive",2,1,53
"pretty","positive",2,1,53
"reasonable","positive",2,1,53
"bright","positive",2,1,53
"healthy","positive",2,1,53
"brilliant","positive",2,1,53
"helpful","positive",2,1,53
"outstanding","positive",2,1,53
"calm","positive",2,1,53
"gentle","positive",2,1,53
"sophisticated","positive",2,1,53
"generous","positive",2,1,53
"modest","positive",2,1,53
"romantic","positive",2,1,53
"mature","positive",2,1,53
"skilled","positive",2,1,53
"neat","positive",2,1,53
"lively","positive",2,1,53
"enthusiastic","positive",2,1,53
"respectable","positive",2,1,53
"glorious","positive",2,1,53
"faithful","positive",2,1,53
"jolly","positive",2,1,53
"thoughtful","positive",2,1,53
"merry","positive",2,1,53
"triumphant","positive",2,1,53
"admirable","positive",2,1,53
"disciplined","positive",2,1,53
"bad","negative",2,2,53
"cold","negative",2,2,53
"guilty","negative",2,2,53
"weak","negative",2,2,53
"awful","negative",2,2,53
"evil","negative",2,2,53
"violent","negative",2,2,53
"unhappy","negative",2,2,53
"withdrawn","negative",2,2,53
"cruel","negative",2,2,53
"unpleasant","negative",2,2,53
"toxic","negative",2,2,53
"rude","negative",2,2,53
"rotten","negative",2,2,53
"ignorant","negative",2,2,53
"fearful","negative",2,2,53
"gloomy","negative",2,2,53
"arrogant","negative",2,2,53
"bland","negative",2,2,53
"inefficient","negative",2,2,53
"negligent","negative",2,2,53
"tiresome","negative",2,2,53
"unproductive","negative",2,2,53
"sinful","negative",2,2,53
"manipulative","negative",2,2,53
"cowardly","negative",2,2,53
"obnoxious","negative",2,2,53
"vindictive","negative",2,2,53
"spiteful","negative",2,2,53
"intolerant","negative",2,2,53
"good","positive",2,2,53
"able","positive",2,2,53
"kind","positive",2,2,53
"strong","positive",2,2,53
"nice","positive",2,2,53
"original","positive",2,2,53
"understanding","positive",2,2,53
"responsible","positive",2,2,53
"fair","positive",2,2,53
"patient","positive",2,2,53
"consistent","positive",2,2,53
"intellectual","positive",2,2,53
"wise","positive",2,2,53
"composed","positive",2,2,53
"intelligent","positive",2,2,53
"elegant","positive",2,2,53
"tender","positive",2,2,53
"sympathetic","positive",2,2,53
"charming","positive",2,2,53
"loyal","positive",2,2,53
"cheerful","positive",2,2,53
"tidy","positive",2,2,53
"innovative","positive",2,2,53
"sunny","positive",2,2,53
"prompt","positive",2,2,53
"daring","positive",2,2,53
"energetic","positive",2,2,53
"outgoing","positive",2,2,53
"youthful","positive",2,2,53
"sincere","positive",2,2,53
"shallow","negative",1,3,53
"wicked","negative",1,3,53
"rejected","negative",1,3,53
"harsh","negative",1,3,53
"bitter","negative",1,3,53
"lonely","negative",1,3,53
"disturbed","negative",1,3,53
"troubled","negative",1,3,53
"foul","negative",1,3,53
"annoying","negative",1,3,53
"selfish","negative",1,3,53
"inconsistent","negative",1,3,53
"lazy","negative",1,3,53
"unjust","negative",1,3,53
"unskilled","negative",1,3,53
"ruthless","negative",1,3,53
"pessimistic","negative",1,3,53
"untidy","negative",1,3,53
"moody","negative",1,3,53
"anguished","negative",1,3,53
"resentful","negative",1,3,53
"unhealthy","negative",1,3,53
"ungrateful","negative",1,3,53
