"word","valence_condition","set","run","seed"
"shallow","negative",1,1,84
"boring","negative",1,1,84
"wicked","negative",1,1,84
"mean","negative",1,1,84
"vicious","negative",1,1,84
"depressed","negative",1,1,84
"harsh","negative",1,1,84
"foul","negative",1,1,84
"annoying","negative",1,1,84
"helpless","negative",1,1,84
"reckless","negative",1,1,84
"lazy","negative",1,1,84
"irresponsible","negative",1,1,84
"unjust","negative",1,1,84
"dishonest","negative",1,1,84
"irritating","negative",1,1,84
"ruthless","negative",1,1,84
"sour","negative",1,1,84
"untidy","negative",1,1,84
"self-conscious","negative",1,1,84
"anguished","negative",1,1,84
"resentful","negative",1,1,84
"sloppy","negative",1,1,84
"ungrateful","negative",1,1,84
"heartless","negative",1,1,84
"unfriendly","negative",1,1,84
"morbid","negative",1,1,84
"possessive","negative",1,1,84
"lifeless","negative",1,1,84
"dreary","negative",1,1,84
"fun","positive",1,1,84
"friendly","positive",1,1,84
"social","positive",1,1,84
"experienced","positive",1,1,84
"proud","positive",1,1,84
"active","positive",1,1,84
"confident","positive",1,1,84
"perfect","positive",1,1,84
"efficient","positive",1,1,84
"useful","positive",1,1,84
"creative","positive",1,1,84
"ambitious","positive",1,1,84
"clever","positive",1,1,84
"smart","positive",1,1,84
"reliable","positive",1,1,84
"accurate","positive",1,1,84
"organized","positive",1,1,84
"precious","positive",1,1,84
"devoted","positive",1,1,84
"curious","positive",1,1,84
"handsome","positive",1,1,84
"grateful","positive",1,1,84
"imaginative","positive",1,1,84
"competent","positive",1,1,84
"polite","positive",1,1,84
"humble","positive",1,1,84
"mighty","positive",1,1,84
"terrific","positive",1,1,84
"entertaining","positive",1,1,84
"decisive","positive",1,1,84
"stupid","negative",1,2,84
"rejected","negative",1,2,84
"hostile","negative",1,2,84
"bitter","negative",1,2,84
"angry","negative",1,2,84
"lonely","negative",1,2,84
"disturbed","negative",1,2,84
"troubled","negative",1,2,84
"inadequate","negative",1,2,84
"sad","negative",1,2,84
"ugly","negative",1,2,84
"detached","negative",1,2,84
"selfish","negative",1,2,84
"inconsistent","negative",1,2,84
"incompetent","negative",1,2,84
"unwise","negative",1,2,84
"careless","negative",1,2,84
"hopeless","negative",1,2,84
"unreliable","negative",1,2,84
"unskilled","negative",1,2,84
"pessimistic","negative",1,2,84
"moody","negative",1,2,84
"envious","negative",1,2,84
"unhealthy","negative",1,2,84
"abusing","negative",1,2,84
"deceptive","negative",1,2,84
"unfaithful","negative",1,2,84
"abusive","negative",1,2,84
"unruly","negative",1,2,84
"impractical","negative",1,2,84
"interesting","positive",1,2,84
"positive","positive",1,2,84
"happy","positive",1,2,84
"capable","positive",1,2,84
"secure","positive",1,2,84
"sweet","positive",1,2,84
"lucky","positive",1,2,84
"loved","positive",1,2,84
"warm","positive",1,2,84
"satisfied","positive",1,2,84
"honest","positive",1,2,84
"productive","positive",1,2,84
"brave","positive",1,2,84
"pleasant","positive",1,2,84
"peaceful","positive",1,2,84
"engaged","positive",1,2,84
"flexible","positive",1,2,84
"sensible","positive",1,2,84
"thorough","positive",1,2,84
"talented","positive",1,2,84
"versatile","positive",1,2,84
"expressive","positive",1,2,84
"optimistic","positive",1,2,84
"charitable","positive",1,2,84
"amusing","positive",1,2,84
"cooperative","positive",1,2,84
"hopeful","positive",1,2,84
"fashionable","positive",1,2,84
"ethical","positive",1,2,84
"orderly","positive",1,2,84
"cold","negative",2,3,84
"guilty","negative",2,3,84
"violent","negative",2,3,84
"controlling","negative",2,3,84
"unhappy","negative",2,3,84
"dull","negative",2,3,84
"offensive","negative",2,3,84
"dreadful","negative",2,3,84
"useless","negative",2,3,84
"rude","negative",2,3,84
"petty","negative",2,3,84
"rotten","negative",2,3,84
"cynical","negative",2,3,84
"corrupt","negative",2,3,84
"greedy","negative",2,3,84
"discouraged","negative",2,3,84
"immature","negative",2,3,84
"vain","negative",2,3,84
"negligent","negative",2,3,84
"smug","negative",2,3,84
"prejudiced","negative",2,3,84
"unkind","negative",2,3,84
"sluggish","negative",2,3,84
"unproductive","negative",2,3,84
"unsympathetic","negative",2,3,84
"antagonistic","negative",2,3,84
"manipulative","negative",2,3,84
"vindictive","negative",2,3,84
"spiteful","negative",2,3,84
"intolerant","negative",2,3,84
"good","positive",2,3,84
"independent","positive",2,3,84
"fair","positive",2,3,84
"patient","positive",2,3,84
"pretty","positive",2,3,84
"reasonable","positive",2,3,84
"bright","positive",2,3,84
"brilliant","positive",2,3,84
"intellectual","positive",2,3,84
"sophisticated","positive",2,3,84
"modest","positive",2,3,84
"wise","positive",2,3,84
"romantic","positive",2,3,84
"composed","positive",2,3,84
"mature","positive",2,3,84
"intelligent","positive",2,3,84
"elegant","positive",2,3,84
"tender","positive",2,3,84
"sympathetic","positive",2,3,84
"lively","positive",2,3,84
"enthusiastic","positive",2,3,84
"cheerful","positive",2,3,84
"faithful","positive",2,3,84
"prompt","positive",2,3,84
"daring","positive",2,3,84
"outgoing","positive",2,3,84
"merry","positive",2,3,84
"triumphant","positive",2,3,84
"youthful","positive",2,3,84
"admirable","positive",2,3,84
"bad","negative",2,4,84
"terrible","negative",2,4,84
"weak","negative",2,4,84
"awful","negative",2,4,84
"evil","negative",2,4,84
"nasty","negative",2,4,84
"withdrawn","negative",2,4,84
"cruel","negative",2,4,84
"unpleasant","negative",2,4,84
"toxic","negative",2,4,84
"ignorant","negative",2,4,84
"fearful","negative",2,4,84
"gloomy","negative",2,4,84
"arrogant","negative",2,4,84
"bland","negative",2,4,84
"inefficient","negative",2,4,84
"tortured","negative",2,4,84
"irrational","negative",2,4,84
"volatile","negative",2,4,84
"insane","negative",2,4,84
"flawed","negative",2,4,84
"malicious","negative",2,4,84
"irritable","negative",2,4,84
"insensitive","negative",2,4,84
"immoral","negative",2,4,84
"wasteful","negative",2,4,84
"tiresome","negative",2,4,84
"sinful","negative",2,4,84
"cowardly","negative",2,4,84
"obnoxious","negative",2,4,84
"able","positive",2,4,84
"open","positive",2,4,84
"kind","positive",2,4,84
"strong","positive",2,4,84
"nice","positive",2,4,84
"original","positive",2,4,84
"understanding","positive",2,4,84
"responsible","positive",2,4,84
"beautiful","positive",2,4,84
"healthy","positive",2,4,84
