"word","valence_condition","set","run","seed"
"bad","negative",2,1,73
"evil","negative",2,1,73
"violent","negative",2,1,73
"controlling","negative",2,1,73
"dull","negative",2,1,73
"dreadful","negative",2,1,73
"cruel","negative",2,1,73
"unpleasant","negative",2,1,73
"rude","negative",2,1,73
"ignorant","negative",2,1,73
"gloomy","negative",2,1,73
"bland","negative",2,1,73
"irrational","negative",2,1,73
"discouraged","negative",2,1,73
"immature","negative",2,1,73
"insane","negative",2,1,73
"flawed","negative",2,1,73
"vain","negative",2,1,73
"negligent","negative",2,1,73
"malicious","negative",2,1,73
"irritable","negative",2,1,73
"insensitive","negative",2,1,73
"immoral","negative",2,1,73
"smug","negative",2,1,73
"unkind","negative",2,1,73
"unproductive","negative",2,1,73
"sinful","negative",2,1,73
"manipulative","negative",2,1,73
"cowardly","negative",2,1,73
"obnoxious","negative",2,1,73
"good","positive",2,1,73
"open","positive",2,1,73
"original","positive",2,1,73
"independent","positive",2,1,73
"responsible","positive",2,1,73
"fair","positive",2,1,73
"beautiful","positive",2,1,73
"reasonable","positive",2,1,73
"healthy","positive",2,1,73
"helpful","positive",2,1,73
"intellectual","positive",2,1,73
"outstanding","positive",2,1,73
"gentle","positive",2,1,73
"wise","positive",2,1,73
"composed","positive",2,1,73
"mature","positive",2,1,73
"skilled","positive",2,1,73
"neat","positive",2,1,73
"sympathetic","positive",2,1,73
"cheerful","positive",2,1,73
"glorious","positive",2,1,73
"tidy","positive",2,1,73
"prompt","positive",2,1,73
"daring","positive",2,1,73
"energetic","positive",2,1,73
"thoughtful","positive",2,1,73
"outgoing","positive",2,1,73
"merry","positive",2,1,73
"triumphant","positive",2,1,73
"disciplined","positive",2,1,73
"cold","negative",2,2,73
"terrible","negative",2,2,73
"guilty","negative",2,2,73
"weak","negative",2,2,73
"awful","negative",2,2,73
"unhappy","negative",2,2,73
"nasty","negative",2,2,73
"withdrawn","negative",2,2,73
"offensive","negative",2,2,73
"useless","negative",2,2,73
"toxic","negative",2,2,73
"petty","negative",2,2,73
"rotten","negative",2,2,73
"cynical","negative",2,2,73
"fearful","negative",2,2,73
"arrogant","negative",2,2,73
"corrupt","negative",2,2,73
"inefficient","negative",2,2,73
"tortured","negative",2,2,73
"volatile","negative",2,2,73
"greedy","negative",2,2,73
"wasteful","negative",2,2,73
"prejudiced","negative",2,2,73
"sluggish","negative",2,2,73
"tiresome","negative",2,2,73
"unsympathetic","negative",2,2,73
"antagonistic","negative",2,2,73
"vindictive","negative",2,2,73
"spiteful","negative",2,2,73
"intolerant","negative",2,2,73
"able","positive",2,2,73
"kind","positive",2,2,73
"strong","positive",2,2,73
"nice","positive",2,2,73
"understanding","positive",2,2,73
"patient","positive",2,2,73
"pretty","positive",2,2,73
"bright","positive",2,2,73
"brilliant","positive",2,2,73
"consistent","positive",2,2,73
"calm","positive",2,2,73
"sophisticated","positive",2,2,73
"generous","positive",2,2,73
"modest","positive",2,2,73
"romantic","positive",2,2,73
"intelligent","positive",2,2,73
"elegant","positive",2,2,73
"tender","positive",2,2,73
"lively","positive",2,2,73
"enthusiastic","positive",2,2,73
"charming","positive",2,2,73
"loyal","positive",2,2,73
"respectable","positive",2,2,73
"faithful","positive",2,2,73
"innovative","positive",2,2,73
"sunny","positive",2,2,73
"jolly","positive",2,2,73
"youthful","positive",2,2,73
"sincere","positive",2,2,73
"admirable","positive",2,2,73
"shallow","negative",1,3,73
"boring","negative",1,3,73
"mean","negative",1,3,73
"vicious","negative",1,3,73
"depressed","negative",1,3,73
"angry","negative",1,3,73
"disturbed","negative",1,3,73
"troubled","negative",1,3,73
"sad","negative",1,3,73
"foul","negative",1,3,73
