"word","valence_condition","set","run","seed"
"boring","negative",1,1,78
"wicked","negative",1,1,78
"mean","negative",1,1,78
"stupid","negative",1,1,78
"rejected","negative",1,1,78
"depressed","negative",1,1,78
"lonely","negative",1,1,78
"troubled","negative",1,1,78
"inadequate","negative",1,1,78
"sad","negative",1,1,78
"ugly","negative",1,1,78
"foul","negative",1,1,78
"detached","negative",1,1,78
"helpless","negative",1,1,78
"selfish","negative",1,1,78
"incompetent","negative",1,1,78
"lazy","negative",1,1,78
"hopeless","negative",1,1,78
"pessimistic","negative",1,1,78
"untidy","negative",1,1,78
"moody","negative",1,1,78
"self-conscious","negative",1,1,78
"envious","negative",1,1,78
"sloppy","negative",1,1,78
"ungrateful","negative",1,1,78
"unfriendly","negative",1,1,78
"unfaithful","negative",1,1,78
"unruly","negative",1,1,78
"possessive","negative",1,1,78
"lifeless","negative",1,1,78
"friendly","positive",1,1,78
"happy","positive",1,1,78
"social","positive",1,1,78
"proud","positive",1,1,78
"loved","positive",1,1,78
"active","positive",1,1,78
"warm","positive",1,1,78
"efficient","positive",1,1,78
"useful","positive",1,1,78
"productive","positive",1,1,78
"clever","positive",1,1,78
"peaceful","positive",1,1,78
"reliable","positive",1,1,78
"engaged","positive",1,1,78
"organized","positive",1,1,78
"devoted","positive",1,1,78
"curious","positive",1,1,78
"handsome","positive",1,1,78
"grateful","positive",1,1,78
"flexible","positive",1,1,78
"competent","positive",1,1,78
"versatile","positive",1,1,78
"polite","positive",1,1,78
"expressive","positive",1,1,78
"optimistic","positive",1,1,78
"amusing","positive",1,1,78
"hopeful","positive",1,1,78
"fashionable","positive",1,1,78
"entertaining","positive",1,1,78
"decisive","positive",1,1,78
"shallow","negative",1,2,78
"vicious","negative",1,2,78
"harsh","negative",1,2,78
"hostile","negative",1,2,78
"bitter","negative",1,2,78
"angry","negative",1,2,78
"disturbed","negative",1,2,78
"annoying","negative",1,2,78
"inconsistent","negative",1,2,78
"reckless","negative",1,2,78
"unwise","negative",1,2,78
"careless","negative",1,2,78
"irresponsible","negative",1,2,78
"unjust","negative",1,2,78
"unreliable","negative",1,2,78
"dishonest","negative",1,2,78
"irritating","negative",1,2,78
"unskilled","negative",1,2,78
"ruthless","negative",1,2,78
"sour","negative",1,2,78
"anguished","negative",1,2,78
"resentful","negative",1,2,78
"unhealthy","negative",1,2,78
"heartless","negative",1,2,78
"abusing","negative",1,2,78
"deceptive","negative",1,2,78
"morbid","negative",1,2,78
"abusive","negative",1,2,78
"impractical","negative",1,2,78
"dreary","negative",1,2,78
"fun","positive",1,2,78
"interesting","positive",1,2,78
"positive","positive",1,2,78
"capable","positive",1,2,78
"secure","positive",1,2,78
"experienced","positive",1,2,78
"sweet","positive",1,2,78
"lucky","positive",1,2,78
"confident","positive",1,2,78
"perfect","positive",1,2,78
"satisfied","positive",1,2,78
"honest","positive",1,2,78
"creative","positive",1,2,78
"brave","positive",1,2,78
"ambitious","positive",1,2,78
"pleasant","positive",1,2,78
"smart","positive",1,2,78
"accurate","positive",1,2,78
"precious","positive",1,2,78
"sensible","positive",1,2,78
"thorough","positive",1,2,78
"imaginative","positive",1,2,78
"talented","positive",1,2,78
"humble","positive",1,2,78
"mighty","positive",1,2,78
"terrific","positive",1,2,78
"charitable","positive",1,2,78
"cooperative","positive",1,2,78
"ethical","positive",1,2,78
"orderly","positive",1,2,78
"bad","negative",2,3,78
"cold","negative",2,3,78
"weak","negative",2,3,78
"violent","negative",2,3,78
"unhappy","negative",2,3,78
"dull","negative",2,3,78
"withdrawn","negative",2,3,78
"offensive","negative",2,3,78
"dreadful","negative",2,3,78
"cruel","negative",2,3,78
"unpleasant","negative",2,3,78
"toxic","negative",2,3,78
"petty","negative",2,3,78
"rotten","negative",2,3,78
"ignorant","negative",2,3,78
"fearful","negative",2,3,78
"gloomy","negative",2,3,78
"arrogant","negative",2,3,78
"tortured","negative",2,3,78
"insane","negative",2,3,78
"flawed","negative",2,3,78
"negligent","negative",2,3,78
"malicious","negative",2,3,78
"immoral","negative",2,3,78
"sluggish","negative",2,3,78
"tiresome","negative",2,3,78
"unsympathetic","negative",2,3,78
"antagonistic","negative",2,3,78
"manipulative","negative",2,3,78
"intolerant","negative",2,3,78
"able","positive",2,3,78
"nice","positive",2,3,78
"original","positive",2,3,78
"independent","positive",2,3,78
"understanding","positive",2,3,78
"patient","positive",2,3,78
"pretty","positive",2,3,78
"reasonable","positive",2,3,78
"bright","positive",2,3,78
"healthy","positive",2,3,78
"consistent","positive",2,3,78
"calm","positive",2,3,78
"gentle","positive",2,3,78
"sophisticated","positive",2,3,78
"generous","positive",2,3,78
"romantic","positive",2,3,78
"composed","positive",2,3,78
"mature","positive",2,3,78
"skilled","positive",2,3,78
"tender","positive",2,3,78
"sympathetic","positive",2,3,78
"enthusiastic","positive",2,3,78
"glorious","positive",2,3,78
"tidy","positive",2,3,78
"faithful","positive",2,3,78
"innovative","positive",2,3,78
"prompt","positive",2,3,78
"energetic","positive",2,3,78
"merry","positive",2,3,78
"sincere","positive",2,3,78
"terrible","negative",2,4,78
"guilty","negative",2,4,78
"awful","negative",2,4,78
"evil","negative",2,4,78
"controlling","negative",2,4,78
"nasty","negative",2,4,78
"useless","negative",2,4,78
"rude","negative",2,4,78
"cynical","negative",2,4,78
"bland","negative",2,4,78
"corrupt","negative",2,4,78
"inefficient","negative",2,4,78
"irrational","negative",2,4,78
"volatile","negative",2,4,78
"greedy","negative",2,4,78
"discouraged","negative",2,4,78
"immature","negative",2,4,78
"vain","negative",2,4,78
"irritable","negative",2,4,78
"insensitive","negative",2,4,78
"wasteful","negative",2,4,78
"smug","negative",2,4,78
"prejudiced","negative",2,4,78
"unkind","negative",2,4,78
"unproductive","negative",2,4,78
"sinful","negative",2,4,78
"cowardly","negative",2,4,78
"obnoxious","negative",2,4,78
"vindictive","negative",2,4,78
"spiteful","negative",2,4,78
"good","positive",2,4,78
"open","positive",2,4,78
"kind","positive",2,4,78
"strong","positive",2,4,78
"responsible","positive",2,4,78
"fair","positive",2,4,78
"beautiful","positive",2,4,78
"brilliant","positive",2,4,78
"helpful","positive",2,4,78
"intellectual","positive",2,4,78
"outstanding","positive",2,4,78
"modest","positive",2,4,78
"wise","positive",2,4,78
"intelligent","positive",2,4,78
"elegant","positive",2,4,78
"neat","positive",2,4,78
"lively","positive",2,4,78
"charming","positive",2,4,78
"loyal","positive",2,4,78
"respectable","positive",2,4,78
"cheerful","positive",2,4,78
"sunny","positive",2,4,78
"jolly","positive",2,4,78
"daring","positive",2,4,78
"thoughtful","positive",2,4,78
"outgoing","positive",2,4,78
"triumphant","positive",2,4,78
"youthful","positive",2,4,78
"admirable","positive",2,4,78
"disciplined","positive",2,4,78
