"word","valence_condition","set","run","seed"
"cold","negative",2,1,83
"evil","negative",2,1,83
"violent","negative",2,1,83
"controlling","negative",2,1,83
"unhappy","negative",2,1,83
"nasty","negative",2,1,83
"useless","negative",2,1,83
"unpleasant","negative",2,1,83
"toxic","negative",2,1,83
"rude","negative",2,1,83
"cynical","negative",2,1,83
"bland","negative",2,1,83
"tortured","negative",2,1,83
"irrational","negative",2,1,83
"greedy","negative",2,1,83
"discouraged","negative",2,1,83
"immature","negative",2,1,83
"flawed","negative",2,1,83
"negligent","negative",2,1,83
"malicious","negative",2,1,83
"insensitive","negative",2,1,83
"immoral","negative",2,1,83
"smug","negative",2,1,83
"prejudiced","negative",2,1,83
"unkind","negative",2,1,83
"tiresome","negative",2,1,83
"unproductive","negative",2,1,83
"antagonistic","negative",2,1,83
"manipulative","negative",2,1,83
"intolerant","negative",2,1,83
"open","positive",2,1,83
"kind","positive",2,1,83
"nice","positive",2,1,83
"original","positive",2,1,83
"understanding","positive",2,1,83
"responsible","positive",2,1,83
"fair","positive",2,1,83
"beautiful","positive",2,1,83
"patient","positive",2,1,83
"pretty","positive",2,1,83
"bright","positive",2,1,83
"helpful","positive",2,1,83
"intellectual","positive",2,1,83
"gentle","positive",2,1,83
"modest","positive",2,1,83
"romantic","positive",2,1,83
"composed","positive",2,1,83
"neat","positive",2,1,83
"tender","positive",2,1,83
"sympathetic","positive",2,1,83
"respectable","positive",2,1,83
"tidy","positive",2,1,83
"faithful","positive",2,1,83
"sunny","positive",2,1,83
"daring","positive",2,1,83
"energetic","positive",2,1,83
"outgoing","positive",2,1,83
"triumphant","positive",2,1,83
"sincere","positive",2,1,83
"admirable","positive",2,1,83
"bad","negative",2,2,83
"terrible","negative",2,2,83
"guilty","negative",2,2,83
"weak","negative",2,2,83
"awful","negative",2,2,83
"dull","negative",2,2,83
"withdrawn","negative",2,2,83
"offensive","negative",2,2,83
"dreadful","negative",2,2,83
"cruel","negative",2,2,83
"petty","negative",2,2,83
"rotten","negative",2,2,83
"ignorant","negative",2,2,83
"fearful","negative",2,2,83
"gloomy","negative",2,2,83
"arrogant","negative",2,2,83
"corrupt","negative",2,2,83
"inefficient","negative",2,2,83
"volatile","negative",2,2,83
"insane","negative",2,2,83
"vain","negative",2,2,83
"irritable","negative",2,2,83
"wasteful","negative",2,2,83
"sluggish","negative",2,2,83
"sinful","negative",2,2,83
"unsympathetic","negative",2,2,83
"cowardly","negative",2,2,83
"obnoxious","negative",2,2,83
"vindictive","negative",2,2,83
"spiteful","negative",2,2,83
