"word","valence_condition","set","run","seed"
"shallow","negative",1,1,80
"stupid","negative",1,1,80
"bitter","negative",1,1,80
"angry","negative",1,1,80
"lonely","negative",1,1,80
"disturbed","negative",1,1,80
"troubled","negative",1,1,80
"sad","negative",1,1,80
"foul","negative",1,1,80
"detached","negative",1,1,80
"selfish","negative",1,1,80
"careless","negative",1,1,80
"hopeless","negative",1,1,80
"unjust","negative",1,1,80
"unskilled","negative",1,1,80
"ruthless","negative",1,1,80
"pessimistic","negative",1,1,80
"sour","negative",1,1,80
"moody","negative",1,1,80
"envious","negative",1,1,80
"anguished","negative",1,1,80
"resentful","negative",1,1,80
"unhealthy","negative",1,1,80
"heartless","negative",1,1,80
"abusing","negative",1,1,80
"deceptive","negative",1,1,80
"morbid","negative",1,1,80
"abusive","negative",1,1,80
"lifeless","negative",1,1,80
"dreary","negative",1,1,80
"fun","positive",1,1,80
"interesting","positive",1,1,80
"positive","positive",1,1,80
"social","positive",1,1,80
"proud","positive",1,1,80
"active","positive",1,1,80
"warm","positive",1,1,80
"useful","positive",1,1,80
"honest","positive",1,1,80
"creative","positive",1,1,80
"productive","positive",1,1,80
"brave","positive",1,1,80
"clever","positive",1,1,80
"smart","positive",1,1,80
"reliable","positive",1,1,80
"engaged","positive",1,1,80
"precious","positive",1,1,80
"handsome","positive",1,1,80
"flexible","positive",1,1,80
"sensible","positive",1,1,80
"thorough","positive",1,1,80
"imaginative","positive",1,1,80
"versatile","positive",1,1,80
"polite","positive",1,1,80
"humble","positive",1,1,80
"optimistic","positive",1,1,80
"charitable","positive",1,1,80
"amusing","positive",1,1,80
"cooperative","positive",1,1,80
"fashionable","positive",1,1,80
"boring","negative",1,2,80
"wicked","negative",1,2,80
"mean","negative",1,2,80
"rejected","negative",1,2,80
"vicious","negative",1,2,80
"depressed","negative",1,2,80
"harsh","negative",1,2,80
"hostile","negative",1,2,80
"inadequate","negative",1,2,80
"ugly","negative",1,2,80
"annoying","negative",1,2,80
"helpless","negative",1,2,80
"inconsistent","negative",1,2,80
"incompetent","negative",1,2,80
"reckless","negative",1,2,80
"unwise","negative",1,2,80
"lazy","negative",1,2,80
"irresponsible","negative",1,2,80
"unreliable","negative",1,2,80
"dishonest","negative",1,2,80
"irritating","negative",1,2,80
"untidy","negative",1,2,80
"self-conscious","negative",1,2,80
"sloppy","negative",1,2,80
"ungrateful","negative",1,2,80
"unfriendly","negative",1,2,80
"unfaithful","negative",1,2,80
"unruly","negative",1,2,80
"possessive","negative",1,2,80
"impractical","negative",1,2,80
"friendly","positive",1,2,80
"happy","positive",1,2,80
"capable","positive",1,2,80
"secure","positive",1,2,80
"experienced","positive",1,2,80
"sweet","positive",1,2,80
"lucky","positive",1,2,80
"loved","positive",1,2,80
"confident","positive",1,2,80
"perfect","positive",1,2,80
"efficient","positive",1,2,80
"satisfied","positive",1,2,80
"ambitious","positive",1,2,80
