"word","valence_condition","set","run","seed"
"terrible","negative",2,1,85
"weak","negative",2,1,85
"violent","negative",2,1,85
"controlling","negative",2,1,85
"unhappy","negative",2,1,85
"nasty","negative",2,1,85
"offensive","negative",2,1,85
"dreadful","negative",2,1,85
"cruel","negative",2,1,85
"useless","negative",2,1,85
"unpleasant","negative",2,1,85
"rude","negative",2,1,85
"petty","negative",2,1,85
"cynical","negative",2,1,85
"fearful","negative",2,1,85
"arrogant","negative",2,1,85
"irrational","negative",2,1,85
"volatile","negative",2,1,85
"greedy","negative",2,1,85
"discouraged","negative",2,1,85
"immature","negative",2,1,85
"insane","negative",2,1,85
"flawed","negative",2,1,85
"insensitive","negative",2,1,85
"wasteful","negative",2,1,85
"unkind","negative",2,1,85
"tiresome","negative",2,1,85
"manipulative","negative",2,1,85
"cowardly","negative",2,1,85
"spiteful","negative",2,1,85
"good","positive",2,1,85
"open","positive",2,1,85
"kind","positive",2,1,85
"nice","positive",2,1,85
"understanding","positive",2,1,85
"responsible","positive",2,1,85
"beautiful","positive",2,1,85
"patient","positive",2,1,85
"pretty","positive",2,1,85
"reasonable","positive",2,1,85
"brilliant","positive",2,1,85
"helpful","positive",2,1,85
"sophisticated","positive",2,1,85
"generous","positive",2,1,85
"composed","positive",2,1,85
"skilled","positive",2,1,85
"elegant","positive",2,1,85
"sympathetic","positive",2,1,85
"charming","positive",2,1,85
"loyal","positive",2,1,85
"respectable","positive",2,1,85
"glorious","positive",2,1,85
"tidy","positive",2,1,85
"innovative","positive",2,1,85
"sunny","positive",2,1,85
"energetic","positive",2,1,85
"outgoing","positive",2,1,85
"merry","positive",2,1,85
"admirable","positive",2,1,85
"disciplined","positive",2,1,85
"bad","negative",2,2,85
"cold","negative",2,2,85
"guilty","negative",2,2,85
"awful","negative",2,2,85
"evil","negative",2,2,85
"dull","negative",2,2,85
"withdrawn","negative",2,2,85
"toxic","negative",2,2,85
"rotten","negative",2,2,85
"ignorant","negative",2,2,85
"gloomy","negative",2,2,85
"bland","negative",2,2,85
"corrupt","negative",2,2,85
"inefficient","negative",2,2,85
"tortured","negative",2,2,85
"vain","negative",2,2,85
"negligent","negative",2,2,85
"malicious","negative",2,2,85
"irritable","negative",2,2,85
"immoral","negative",2,2,85
"smug","negative",2,2,85
"prejudiced","negative",2,2,85
"sluggish","negative",2,2,85
"unproductive","negative",2,2,85
"sinful","negative",2,2,85
"unsympathetic","negative",2,2,85
"antagonistic","negative",2,2,85
"obnoxious","negative",2,2,85
