"word","valence_condition","set","run","seed"
"bad","negative",2,1,45
"guilty","negative",2,1,45
"awful","negative",2,1,45
"evil","negative",2,1,45
"violent","negative",2,1,45
"offensive","negative",2,1,45
"dreadful","negative",2,1,45
"cruel","negative",2,1,45
"toxic","negative",2,1,45
"petty","negative",2,1,45
"rotten","negative",2,1,45
"arrogant","negative",2,1,45
"corrupt","negative",2,1,45
"inefficient","negative",2,1,45
"volatile","negative",2,1,45
"discouraged","negative",2,1,45
"insane","negative",2,1,45
"flawed","negative",2,1,45
"vain","negative",2,1,45
"negligent","negative",2,1,45
"wasteful","negative",2,1,45
"smug","negative",2,1,45
"unkind","negative",2,1,45
"sluggish","negative",2,1,45
"tiresome","negative",2,1,45
"unproductive","negative",2,1,45
"unsympathetic","negative",2,1,45
"antagonistic","negative",2,1,45
"manipulative","negative",2,1,45
"intolerant","negative",2,1,45
"able","positive",2,1,45
"open","positive",2,1,45
"kind","positive",2,1,45
"independent","positive",2,1,45
"understanding","positive",2,1,45
"responsible","positive",2,1,45
"fair","positive",2,1,45
"reasonable","positive",2,1,45
"bright","positive",2,1,45
"healthy","positive",2,1,45
"intellectual","positive",2,1,45
"calm","positive",2,1,45
"generous","positive",2,1,45
"wise","positive",2,1,45
"mature","positive",2,1,45
"enthusiastic","positive",2,1,45
"loyal","positive",2,1,45
"respectable","positive",2,1,45
"cheerful","positive",2,1,45
"glorious","positive",2,1,45
"tidy","positive",2,1,45
"sunny","positive",2,1,45
"prompt","positive",2,1,45
"energetic","positive",2,1,45
"thoughtful","positive",2,1,45
"outgoing","positive",2,1,45
"triumphant","positive",2,1,45
"youthful","positive",2,1,45
"sincere","positive",2,1,45
"disciplined","positive",2,1,45
"cold","negative",2,2,45
"terrible","negative",2,2,45
"weak","negative",2,2,45
"controlling","negative",2,2,45
"unhappy","negative",2,2,45
"dull","negative",2,2,45
"nasty","negative",2,2,45
"withdrawn","negative",2,2,45
"useless","negative",2,2,45
"unpleasant","negative",2,2,45
"rude","negative",2,2,45
"cynical","negative",2,2,45
"ignorant","negative",2,2,45
"fearful","negative",2,2,45
"gloomy","negative",2,2,45
"bland","negative",2,2,45
"tortured","negative",2,2,45
"irrational","negative",2,2,45
"greedy","negative",2,2,45
"immature","negative",2,2,45
"malicious","negative",2,2,45
"irritable","negative",2,2,45
"insensitive","negative",2,2,45
"immoral","negative",2,2,45
"prejudiced","negative",2,2,45
"sinful","negative",2,2,45
"cowardly","negative",2,2,45
"obnoxious","negative",2,2,45
"vindictive","negative",2,2,45
"spiteful","negative",2,2,45
"good","positive",2,2,45
"strong","positive",2,2,45
"nice","positive",2,2,45
"original","positive",2,2,45
"beautiful","positive",2,2,45
"patient","positive",2,2,45
"pretty","positive",2,2,45
"brilliant","positive",2,2,45
"helpful","positive",2,2,45
"consistent","positive",2,2,45
"outstanding","positive",2,2,45
"gentle","positive",2,2,45
"sophisticated","positive",2,2,45
"modest","positive",2,2,45
"romantic","positive",2,2,45
"composed","positive",2,2,45
"intelligent","positive",2,2,45
"skilled","positive",2,2,45
"elegant","positive",2,2,45
"neat","positive",2,2,45
"tender","positive",2,2,45
"sympathetic","positive",2,2,45
"lively","positive",2,2,45
"charming","positive",2,2,45
"faithful","positive",2,2,45
"innovative","positive",2,2,45
"jolly","positive",2,2,45
"daring","positive",2,2,45
"merry","positive",2,2,45
"admirable","positive",2,2,45
"boring","negative",1,3,45
"rejected","negative",1,3,45
"depressed","negative",1,3,45
"bitter","negative",1,3,45
"lonely","negative",1,3,45
"disturbed","negative",1,3,45
"troubled","negative",1,3,45
"sad","negative",1,3,45
"detached","negative",1,3,45
"annoying","negative",1,3,45
"inconsistent","negative",1,3,45
"incompetent","negative",1,3,45
"reckless","negative",1,3,45
"unwise","negative",1,3,45
"dishonest","negative",1,3,45
"ruthless","negative",1,3,45
"sour","negative",1,3,45
"untidy","negative",1,3,45
"moody","negative",1,3,45
"envious","negative",1,3,45
"resentful","negative",1,3,45
"sloppy","negative",1,3,45
"ungrateful","negative",1,3,45
"heartless","negative",1,3,45
"abusing","negative",1,3,45
"deceptive","negative",1,3,45
"unruly","negative",1,3,45
"possessive","negative",1,3,45
"impractical","negative",1,3,45
"dreary","negative",1,3,45
"fun","positive",1,3,45
"interesting","positive",1,3,45
"positive","positive",1,3,45
"happy","positive",1,3,45
"capable","positive",1,3,45
"secure","positive",1,3,45
"social","positive",1,3,45
"proud","positive",1,3,45
"confident","positive",1,3,45
"perfect","positive",1,3,45
"efficient","positive",1,3,45
"satisfied","positive",1,3,45
"honest","positive",1,3,45
"creative","positive",1,3,45
"productive","positive",1,3,45
"brave","positive",1,3,45
"ambitious","positive",1,3,45
"pleasant","positive",1,3,45
"smart","positive",1,3,45
"reliable","positive",1,3,45
"accurate","positive",1,3,45
"curious","positive",1,3,45
"handsome","positive",1,3,45
"flexible","positive",1,3,45
"imaginative","positive",1,3,45
"competent","positive",1,3,45
"expressive","positive",1,3,45
"optimistic","positive",1,3,45
"hopeful","positive",1,3,45
"decisive","positive",1,3,45
"shallow","negative",1,4,45
"wicked","negative",1,4,45
"mean","negative",1,4,45
"stupid","negative",1,4,45
"vicious","negative",1,4,45
"harsh","negative",1,4,45
"hostile","negative",1,4,45
"angry","negative",1,4,45
"inadequate","negative",1,4,45
"ugly","negative",1,4,45
"foul","negative",1,4,45
"helpless","negative",1,4,45
"selfish","negative",1,4,45
"lazy","negative",1,4,45
"careless","negative",1,4,45
"irresponsible","negative",1,4,45
"hopeless","negative",1,4,45
"unjust","negative",1,4,45
"unreliable","negative",1,4,45
"irritating","negative",1,4,45
"unskilled","negative",1,4,45
"pessimistic","negative",1,4,45
"self-conscious","negative",1,4,45
"anguished","negative",1,4,45
"unhealthy","negative",1,4,45
"unfriendly","negative",1,4,45
"morbid","negative",1,4,45
"unfaithful","negative",1,4,45
"abusive","negative",1,4,45
"lifeless","negative",1,4,45
"friendly","positive",1,4,45
"experienced","positive",1,4,45
"sweet","positive",1,4,45
"lucky","positive",1,4,45
"loved","positive",1,4,45
"active","positive",1,4,45
"warm","positive",1,4,45
"useful","positive",1,4,45
"clever","positive",1,4,45
"peaceful","positive",1,4,45
"engaged","positive",1,4,45
"organized","positive",1,4,45
"precious","positive",1,4,45
"devoted","positive",1,4,45
"grateful","positive",1,4,45
"sensible","positive",1,4,45
"thorough","positive",1,4,45
"talented","positive",1,4,45
"versatile","positive",1,4,45
"polite","positive",1,4,45
"humble","positive",1,4,45
"mighty","positive",1,4,45
"terrific","positive",1,4,45
"charitable","positive",1,4,45
"amusing","positive",1,4,45
"cooperative","positive",1,4,45
"fashionable","positive",1,4,45
"ethical","positive",1,4,45
"orderly","positive",1,4,45
"entertaining","positive",1,4,45
