"word","valence_condition","set","run","seed"
"bad","negative",2,1,97
"cold","negative",2,1,97
"guilty","negative",2,1,97
"awful","negative",2,1,97
"dull","negative",2,1,97
"withdrawn","negative",2,1,97
"offensive","negative",2,1,97
"dreadful","negative",2,1,97
"cruel","negative",2,1,97
"unpleasant","negative",2,1,97
"rude","negative",2,1,97
"petty","negative",2,1,97
"rotten","negative",2,1,97
"ignorant","negative",2,1,97
"gloomy","negative",2,1,97
"arrogant","negative",2,1,97
"corrupt","negative",2,1,97
"volatile","negative",2,1,97
"flawed","negative",2,1,97
"vain","negative",2,1,97
"negligent","negative",2,1,97
"malicious","negative",2,1,97
"prejudiced","negative",2,1,97
"unkind","negative",2,1,97
"tiresome","negative",2,1,97
"unproductive","negative",2,1,97
"sinful","negative",2,1,97
"manipulative","negative",2,1,97
"spiteful","negative",2,1,97
"intolerant","negative",2,1,97
"good","positive",2,1,97
"understanding","positive",2,1,97
"responsible","positive",2,1,97
"fair","positive",2,1,97
"beautiful","positive",2,1,97
"patient","positive",2,1,97
"pretty","positive",2,1,97
"reasonable","positive",2,1,97
"brilliant","positive",2,1,97
"helpful","positive",2,1,97
"outstanding","positive",2,1,97
"generous","positive",2,1,97
"elegant","positive",2,1,97
"neat","positive",2,1,97
"sympathetic","positive",2,1,97
"lively","positive",2,1,97
"enthusiastic","positive",2,1,97
"loyal","positive",2,1,97
"cheerful","positive",2,1,97
"glorious","positive",2,1,97
"faithful","positive",2,1,97
"innovative","positive",2,1,97
"prompt","positive",2,1,97
"daring","positive",2,1,97
"energetic","positive",2,1,97
"merry","positive",2,1,97
"triumphant","positive",2,1,97
"youthful","positive",2,1,97
"sincere","positive",2,1,97
"admirable","positive",2,1,97
"terrible","negative",2,2,97
"weak","negative",2,2,97
"evil","negative",2,2,97
"violent","negative",2,2,97
"controlling","negative",2,2,97
"unhappy","negative",2,2,97
"nasty","negative",2,2,97
"useless","negative",2,2,97
"toxic","negative",2,2,97
"cynical","negative",2,2,97
"fearful","negative",2,2,97
"bland","negative",2,2,97
"inefficient","negative",2,2,97
"tortured","negative",2,2,97
"irrational","negative",2,2,97
"greedy","negative",2,2,97
"discouraged","negative",2,2,97
"immature","negative",2,2,97
"insane","negative",2,2,97
"irritable","negative",2,2,97
"insensitive","negative",2,2,97
"immoral","negative",2,2,97
"wasteful","negative",2,2,97
"smug","negative",2,2,97
"sluggish","negative",2,2,97
"unsympathetic","negative",2,2,97
"antagonistic","negative",2,2,97
"cowardly","negative",2,2,97
"obnoxious","negative",2,2,97
"vindictive","negative",2,2,97
"able","positive",2,2,97
"open","positive",2,2,97
"kind","positive",2,2,97
"strong","positive",2,2,97
"nice","positive",2,2,97
"original","positive",2,2,97
"independent","positive",2,2,97
"bright","positive",2,2,97
"healthy","positive",2,2,97
"consistent","positive",2,2,97
"intellectual","positive",2,2,97
"calm","positive",2,2,97
"gentle","positive",2,2,97
"sophisticated","positive",2,2,97
"modest","positive",2,2,97
"wise","positive",2,2,97
"romantic","positive",2,2,97
"composed","positive",2,2,97
"mature","positive",2,2,97
"intelligent","positive",2,2,97
"skilled","positive",2,2,97
"tender","positive",2,2,97
"charming","positive",2,2,97
"respectable","positive",2,2,97
"tidy","positive",2,2,97
"sunny","positive",2,2,97
"jolly","positive",2,2,97
"thoughtful","positive",2,2,97
"outgoing","positive",2,2,97
"disciplined","positive",2,2,97
"shallow","negative",1,3,97
"boring","negative",1,3,97
"mean","negative",1,3,97
"stupid","negative",1,3,97
"lonely","negative",1,3,97
"disturbed","negative",1,3,97
"troubled","negative",1,3,97
"inadequate","negative",1,3,97
"foul","negative",1,3,97
"annoying","negative",1,3,97
"inconsistent","negative",1,3,97
"incompetent","negative",1,3,97
"irresponsible","negative",1,3,97
"hopeless","negative",1,3,97
"unjust","negative",1,3,97
"unreliable","negative",1,3,97
"irritating","negative",1,3,97
"ruthless","negative",1,3,97
"sour","negative",1,3,97
"envious","negative",1,3,97
"sloppy","negative",1,3,97
"heartless","negative",1,3,97
"unfriendly","negative",1,3,97
