"word","valence_condition","set","run","seed"
"shallow","negative",1,1,88
"boring","negative",1,1,88
"stupid","negative",1,1,88
"vicious","negative",1,1,88
"depressed","negative",1,1,88
"harsh","negative",1,1,88
"hostile","negative",1,1,88
"angry","negative",1,1,88
"lonely","negative",1,1,88
"disturbed","negative",1,1,88
"troubled","negative",1,1,88
"sad","negative",1,1,88
"ugly","negative",1,1,88
"detached","negative",1,1,88
"inconsistent","negative",1,1,88
"reckless","negative",1,1,88
"dishonest","negative",1,1,88
"unskilled","negative",1,1,88
"ruthless","negative",1,1,88
"pessimistic","negative",1,1,88
"moody","negative",1,1,88
"self-conscious","negative",1,1,88
"unhealthy","negative",1,1,88
"sloppy","negative",1,1,88
"ungrateful","negative",1,1,88
"unfriendly","negative",1,1,88
"abusive","negative",1,1,88
"unruly","negative",1,1,88
"possessive","negative",1,1,88
"dreary","negative",1,1,88
"friendly","positive",1,1,88
"positive","positive",1,1,88
"happy","positive",1,1,88
"secure","positive",1,1,88
"experienced","positive",1,1,88
"sweet","positive",1,1,88
"lucky","positive",1,1,88
"loved","positive",1,1,88
"active","positive",1,1,88
"confident","positive",1,1,88
"perfect","positive",1,1,88
"warm","positive",1,1,88
"efficient","positive",1,1,88
"satisfied","positive",1,1,88
"honest","positive",1,1,88
"peaceful","positive",1,1,88
"reliable","positive",1,1,88
"engaged","positive",1,1,88
"devoted","positive",1,1,88
"handsome","positive",1,1,88
"grateful","positive",1,1,88
"flexible","positive",1,1,88
"sensible","positive",1,1,88
"thorough","positive",1,1,88
"versatile","positive",1,1,88
"humble","positive",1,1,88
"optimistic","positive",1,1,88
"ethical","positive",1,1,88
"entertaining","positive",1,1,88
"decisive","positive",1,1,88
"wicked","negative",1,2,88
"mean","negative",1,2,88
"rejected","negative",1,2,88
"bitter","negative",1,2,88
"inadequate","negative",1,2,88
"foul","negative",1,2,88
"annoying","negative",1,2,88
"helpless","negative",1,2,88
"selfish","negative",1,2,88
"incompetent","negative",1,2,88
"unwise","negative",1,2,88
"lazy","negative",1,2,88
"careless","negative",1,2,88
"irresponsible","negative",1,2,88
"hopeless","negative",1,2,88
"unjust","negative",1,2,88
"unreliable","negative",1,2,88
"irritating","negative",1,2,88
"sour","negative",1,2,88
"untidy","negative",1,2,88
"envious","negative",1,2,88
"anguished","negative",1,2,88
"resentful","negative",1,2,88
"heartless","negative",1,2,88
"abusing","negative",1,2,88
"deceptive","negative",1,2,88
"morbid","negative",1,2,88
"unfaithful","negative",1,2,88
"impractical","negative",1,2,88
"lifeless","negative",1,2,88
"fun","positive",1,2,88
"interesting","positive",1,2,88
"capable","positive",1,2,88
"social","positive",1,2,88
"proud","positive",1,2,88
"useful","positive",1,2,88
"creative","positive",1,2,88
"productive","positive",1,2,88
"brave","positive",1,2,88
"ambitious","positive",1,2,88
"clever","positive",1,2,88
"pleasant","positive",1,2,88
"smart","positive",1,2,88
"accurate","positive",1,2,88
"organized","positive",1,2,88
"precious","positive",1,2,88
"curious","positive",1,2,88
"imaginative","positive",1,2,88
"competent","positive",1,2,88
"talented","positive",1,2,88
"polite","positive",1,2,88
"expressive","positive",1,2,88
"mighty","positive",1,2,88
"terrific","positive",1,2,88
"charitable","positive",1,2,88
"amusing","positive",1,2,88
"cooperative","positive",1,2,88
"hopeful","positive",1,2,88
"fashionable","positive",1,2,88
"orderly","positive",1,2,88
"bad","negative",2,3,88
"cold","negative",2,3,88
"weak","negative",2,3,88
