"word","valence_condition","set","run","seed"
"bad","negative",2,1,81
"cold","negative",2,1,81
"terrible","negative",2,1,81
"guilty","negative",2,1,81
"dull","negative",2,1,81
"nasty","negative",2,1,81
"withdrawn","negative",2,1,81
"offensive","negative",2,1,81
"dreadful","negative",2,1,81
"cruel","negative",2,1,81
"unpleasant","negative",2,1,81
"toxic","negative",2,1,81
"rude","negative",2,1,81
"cynical","negative",2,1,81
"ignorant","negative",2,1,81
"fearful","negative",2,1,81
"corrupt","negative",2,1,81
"irrational","negative",2,1,81
"volatile","negative",2,1,81
"greedy","negative",2,1,81
"immature","negative",2,1,81
"insane","negative",2,1,81
"vain","negative",2,1,81
"malicious","negative",2,1,81
"immoral","negative",2,1,81
"prejudiced","negative",2,1,81
"sluggish","negative",2,1,81
"tiresome","negative",2,1,81
"unproductive","negative",2,1,81
"obnoxious","negative",2,1,81
"good","positive",2,1,81
"able","positive",2,1,81
"open","positive",2,1,81
"kind","positive",2,1,81
"nice","positive",2,1,81
"original","positive",2,1,81
"understanding","positive",2,1,81
"responsible","positive",2,1,81
"fair","positive",2,1,81
"beautiful","positive",2,1,81
"patient","positive",2,1,81
"reasonable","positive",2,1,81
"bright","positive",2,1,81
"helpful","positive",2,1,81
"intellectual","positive",2,1,81
"sophisticated","positive",2,1,81
"generous","positive",2,1,81
"wise","positive",2,1,81
"romantic","positive",2,1,81
"composed","positive",2,1,81
"intelligent","positive",2,1,81
"enthusiastic","positive",2,1,81
"charming","positive",2,1,81
"loyal","positive",2,1,81
"tidy","positive",2,1,81
"faithful","positive",2,1,81
"prompt","positive",2,1,81
"daring","positive",2,1,81
"triumphant","positive",2,1,81
"sincere","positive",2,1,81
"weak","negative",2,2,81
"awful","negative",2,2,81
"evil","negative",2,2,81
"violent","negative",2,2,81
"controlling","negative",2,2,81
"unhappy","negative",2,2,81
"useless","negative",2,2,81
"petty","negative",2,2,81
"rotten","negative",2,2,81
"gloomy","negative",2,2,81
"arrogant","negative",2,2,81
"bland","negative",2,2,81
"inefficient","negative",2,2,81
"tortured","negative",2,2,81
"discouraged","negative",2,2,81
"flawed","negative",2,2,81
"negligent","negative",2,2,81
"irritable","negative",2,2,81
"insensitive","negative",2,2,81
"wasteful","negative",2,2,81
"smug","negative",2,2,81
"unkind","negative",2,2,81
"sinful","negative",2,2,81
"unsympathetic","negative",2,2,81
"antagonistic","negative",2,2,81
"manipulative","negative",2,2,81
"cowardly","negative",2,2,81
"vindictive","negative",2,2,81
"spiteful","negative",2,2,81
"intolerant","negative",2,2,81
"strong","positive",2,2,81
"independent","positive",2,2,81
"pretty","positive",2,2,81
"healthy","positive",2,2,81
"brilliant","positive",2,2,81
"consistent","positive",2,2,81
"outstanding","positive",2,2,81
"calm","positive",2,2,81
"gentle","positive",2,2,81
"modest","positive",2,2,81
"mature","positive",2,2,81
"skilled","positive",2,2,81
"elegant","positive",2,2,81
"neat","positive",2,2,81
"tender","positive",2,2,81
"sympathetic","positive",2,2,81
"lively","positive",2,2,81
"respectable","positive",2,2,81
"cheerful","positive",2,2,81
"glorious","positive",2,2,81
"innovative","positive",2,2,81
"sunny","positive",2,2,81
"jolly","positive",2,2,81
"energetic","positive",2,2,81
"thoughtful","positive",2,2,81
"outgoing","positive",2,2,81
"merry","positive",2,2,81
"youthful","positive",2,2,81
"admirable","positive",2,2,81
"disciplined","positive",2,2,81
"mean","negative",1,3,81
"stupid","negative",1,3,81
"rejected","negative",1,3,81
"vicious","negative",1,3,81
"depressed","negative",1,3,81
"harsh","negative",1,3,81
"hostile","negative",1,3,81
