"word","valence_condition","set","run","seed"
"bad","negative",2,1,17
"terrible","negative",2,1,17
"guilty","negative",2,1,17
"awful","negative",2,1,17
"violent","negative",2,1,17
"unhappy","negative",2,1,17
"dull","negative",2,1,17
"nasty","negative",2,1,17
"withdrawn","negative",2,1,17
"cruel","negative",2,1,17
"rude","negative",2,1,17
"ignorant","negative",2,1,17
"fearful","negative",2,1,17
"arrogant","negative",2,1,17
"corrupt","negative",2,1,17
"inefficient","negative",2,1,17
"tortured","negative",2,1,17
"irrational","negative",2,1,17
"discouraged","negative",2,1,17
"immature","negative",2,1,17
"insane","negative",2,1,17
"irritable","negative",2,1,17
"prejudiced","negative",2,1,17
"tiresome","negative",2,1,17
"sinful","negative",2,1,17
"unsympathetic","negative",2,1,17
"manipulative","negative",2,1,17
"obnoxious","negative",2,1,17
"vindictive","negative",2,1,17
"intolerant","negative",2,1,17
"good","positive",2,1,17
"kind","positive",2,1,17
"nice","positive",2,1,17
"independent","positive",2,1,17
"understanding","positive",2,1,17
"responsible","positive",2,1,17
"beautiful","positive",2,1,17
"brilliant","positive",2,1,17
"helpful","positive",2,1,17
"consistent","positive",2,1,17
"generous","positive",2,1,17
"modest","positive",2,1,17
"wise","positive",2,1,17
"composed","positive",2,1,17
"mature","positive",2,1,17
"intelligent","positive",2,1,17
"skilled","positive",2,1,17
"neat","positive",2,1,17
"tender","positive",2,1,17
"lively","positive",2,1,17
"charming","positive",2,1,17
"cheerful","positive",2,1,17
"glorious","positive",2,1,17
"faithful","positive",2,1,17
"innovative","positive",2,1,17
"outgoing","positive",2,1,17
"merry","positive",2,1,17
"triumphant","positive",2,1,17
"admirable","positive",2,1,17
"disciplined","positive",2,1,17
"cold","negative",2,2,17
"weak","negative",2,2,17
"evil","negative",2,2,17
"controlling","negative",2,2,17
"offensive","negative",2,2,17
"dreadful","negative",2,2,17
"useless","negative",2,2,17
"unpleasant","negative",2,2,17
"toxic","negative",2,2,17
"petty","negative",2,2,17
"rotten","negative",2,2,17
"cynical","negative",2,2,17
"gloomy","negative",2,2,17
"bland","negative",2,2,17
"volatile","negative",2,2,17
"greedy","negative",2,2,17
"flawed","negative",2,2,17
"vain","negative",2,2,17
"negligent","negative",2,2,17
"malicious","negative",2,2,17
"insensitive","negative",2,2,17
"immoral","negative",2,2,17
"wasteful","negative",2,2,17
"smug","negative",2,2,17
"unkind","negative",2,2,17
"sluggish","negative",2,2,17
"unproductive","negative",2,2,17
"antagonistic","negative",2,2,17
"cowardly","negative",2,2,17
"spiteful","negative",2,2,17
"able","positive",2,2,17
"open","positive",2,2,17
"strong","positive",2,2,17
"original","positive",2,2,17
"fair","positive",2,2,17
"patient","positive",2,2,17
"pretty","positive",2,2,17
"reasonable","positive",2,2,17
"bright","positive",2,2,17
"healthy","positive",2,2,17
"intellectual","positive",2,2,17
"outstanding","positive",2,2,17
"calm","positive",2,2,17
"gentle","positive",2,2,17
"sophisticated","positive",2,2,17
"romantic","positive",2,2,17
"elegant","positive",2,2,17
"sympathetic","positive",2,2,17
"enthusiastic","positive",2,2,17
"loyal","positive",2,2,17
"respectable","positive",2,2,17
"tidy","positive",2,2,17
"sunny","positive",2,2,17
"jolly","positive",2,2,17
"prompt","positive",2,2,17
"daring","positive",2,2,17
"energetic","positive",2,2,17
"thoughtful","positive",2,2,17
"youthful","positive",2,2,17
"sincere","positive",2,2,17
"mean","negative",1,3,17
"bitter","negative",1,3,17
"lonely","negative",1,3,17
"disturbed","negative",1,3,17
"troubled","negative",1,3,17
"inadequate","negative",1,3,17
"ugly","negative",1,3,17
"foul","negative",1,3,17
"detached","negative",1,3,17
"annoying","negative",1,3,17
"helpless","negative",1,3,17
"selfish","negative",1,3,17
"inconsistent","negative",1,3,17
"reckless","negative",1,3,17
"unwise","negative",1,3,17
"careless","negative",1,3,17
"unreliable","negative",1,3,17
"pessimistic","negative",1,3,17
"sour","negative",1,3,17
"untidy","negative",1,3,17
"moody","negative",1,3,17
"self-conscious","negative",1,3,17
"anguished","negative",1,3,17
"unhealthy","negative",1,3,17
"sloppy","negative",1,3,17
"unfriendly","negative",1,3,17
"unfaithful","negative",1,3,17
"abusive","negative",1,3,17
"possessive","negative",1,3,17
"impractical","negative",1,3,17
"friendly","positive",1,3,17
"capable","positive",1,3,17
"social","positive",1,3,17
"sweet","positive",1,3,17
"lucky","positive",1,3,17
"active","positive",1,3,17
"confident","positive",1,3,17
"efficient","positive",1,3,17
"useful","positive",1,3,17
"satisfied","positive",1,3,17
"honest","positive",1,3,17
"productive","positive",1,3,17
"brave","positive",1,3,17
"ambitious","positive",1,3,17
"peaceful","positive",1,3,17
"reliable","positive",1,3,17
"accurate","positive",1,3,17
"precious","positive",1,3,17
"devoted","positive",1,3,17
"competent","positive",1,3,17
"talented","positive",1,3,17
"expressive","positive",1,3,17
"mighty","positive",1,3,17
"charitable","positive",1,3,17
"cooperative","positive",1,3,17
"hopeful","positive",1,3,17
"fashionable","positive",1,3,17
"orderly","positive",1,3,17
"entertaining","positive",1,3,17
"decisive","positive",1,3,17
"shallow","negative",1,4,17
"boring","negative",1,4,17
"wicked","negative",1,4,17
"stupid","negative",1,4,17
"rejected","negative",1,4,17
"vicious","negative",1,4,17
"depressed","negative",1,4,17
"harsh","negative",1,4,17
"hostile","negative",1,4,17
"angry","negative",1,4,17
"sad","negative",1,4,17
"incompetent","negative",1,4,17
"lazy","negative",1,4,17
"irresponsible","negative",1,4,17
"hopeless","negative",1,4,17
"unjust","negative",1,4,17
"dishonest","negative",1,4,17
"irritating","negative",1,4,17
"unskilled","negative",1,4,17
"ruthless","negative",1,4,17
"envious","negative",1,4,17
"resentful","negative",1,4,17
"ungrateful","negative",1,4,17
"heartless","negative",1,4,17
"abusing","negative",1,4,17
"deceptive","negative",1,4,17
"morbid","negative",1,4,17
"unruly","negative",1,4,17
"lifeless","negative",1,4,17
"dreary","negative",1,4,17
"fun","positive",1,4,17
"interesting","positive",1,4,17
"positive","positive",1,4,17
"happy","positive",1,4,17
"secure","positive",1,4,17
"experienced","positive",1,4,17
"proud","positive",1,4,17
"loved","positive",1,4,17
"perfect","positive",1,4,17
"warm","positive",1,4,17
"creative","positive",1,4,17
"clever","positive",1,4,17
"pleasant","positive",1,4,17
"smart","positive",1,4,17
"engaged","positive",1,4,17
"organized","positive",1,4,17
"curious","positive",1,4,17
"handsome","positive",1,4,17
"grateful","positive",1,4,17
"flexible","positive",1,4,17
"sensible","positive",1,4,17
"thorough","positive",1,4,17
"imaginative","positive",1,4,17
"versatile","positive",1,4,17
"polite","positive",1,4,17
"humble","positive",1,4,17
"optimistic","positive",1,4,17
"terrific","positive",1,4,17
"amusing","positive",1,4,17
"ethical","positive",1,4,17
