participant,session,date,exp_name,frame_rate,absolute_time,trigger_time,trial_type,trial_num,word,response_time,reponse_key
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498543.0114973,43.055816899985075,word_presentation,1,unkind,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498543.9005742,43.94512649998069,response,1,unkind,0.9372682012617588,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498546.889371,46.933319199830294,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498546.9450684,46.989361099898815,word_presentation,1,helpful,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498547.5812325,47.625913601368666,response,1,helpful,0.6917909979820251,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498550.67167,50.71620760113001,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498550.7445133,50.788785599172115,word_presentation,1,responsible,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498551.6887453,51.73296229913831,response,1,responsible,1.0159993022680283,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498554.8851235,54.92916560173035,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498554.9447472,54.98885330185294,word_presentation,1,understanding,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498555.9099696,55.95389150083065,response,1,understanding,1.023949097841978,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498559.3655918,59.40953320264816,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498559.4279332,59.4722511023283,word_presentation,1,unhappy,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498560.4171574,60.46200570091605,response,1,unhappy,1.0517452992498875,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498563.308479,63.352533400058746,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498563.3936877,63.437976002693176,word_presentation,1,volatile,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498565.4997864,65.54388010129333,response,1,volatile,2.1905694976449013,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498573.828303,73.87234600260854,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498576.4111958,76.45523770153522,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498576.4767861,76.52108240127563,word_presentation,1,dreadful,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498577.6693914,77.71366570144892,response,1,dreadful,1.2576301991939545,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498580.0379207,80.08193700015545,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498580.0933204,80.13757029920816,word_presentation,1,disciplined,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498581.6096,81.65370140224695,response,1,disciplined,1.571025799959898,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498584.4412303,84.48517290130258,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498584.5102334,84.5546106994152,word_presentation,1,youthful,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498585.5207481,85.56486500054598,response,1,youthful,1.078933198004961,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498588.6312308,88.67518690228462,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498588.7101192,88.75445280224085,word_presentation,1,unpleasant,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498589.6588764,89.70288960263133,response,1,unpleasant,1.0269231982529163,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498592.194035,92.2379898019135,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498592.2427404,92.28704009950161,word_presentation,1,cowardly,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498593.0885034,93.13301280140877,response,1,cowardly,0.8942699991166592,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498595.7207754,95.76476030051708,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498595.7926888,95.83723340183496,word_presentation,1,skilled,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498596.8772137,96.92210000008345,response,1,skilled,1.1565429009497166,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498606.2431924,106.28721940144897,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498608.8269706,108.87093660235405,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498608.8755116,108.91984369978309,word_presentation,1,ignorant,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498609.8662834,109.91081419959664,response,1,ignorant,1.0391228012740612,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498615.4838371,115.5277862995863,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498615.5609524,115.60531819984317,word_presentation,1,thoughtful,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498616.3407025,116.38477570191026,response,1,thoughtful,0.8562332987785339,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498618.6287556,118.67279190197587,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498618.692444,118.73692220076919,word_presentation,1,inefficient,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498620.1026516,120.14671220257878,response,1,inefficient,1.473120503127575,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498622.4727125,122.51666620001197,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498622.5421324,122.58635460212827,word_presentation,1,unproductive,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498623.5425353,123.5869356021285,response,1,unproductive,1.0693458020687103,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498626.0626452,126.10659340023994,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498626.10875,126.15301300212741,word_presentation,1,mature,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498627.084989,127.12979470193386,response,1,mature,1.0224650986492634,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498629.6661482,129.71009800210595,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498629.7417483,129.78598650172353,word_presentation,1,admirable,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498630.4939396,130.53881090134382,response,1,admirable,0.8279408998787403,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498640.1756682,140.22015780210495,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498642.7588985,142.80294620245695,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498642.824358,142.86870340257883,word_presentation,1,obnoxious,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498643.9986694,144.04285220056772,response,1,obnoxious,1.239156998693943,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498645.9362793,145.9803266003728,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498645.9910674,146.0353512018919,word_presentation,1,able,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498647.0423052,147.08676970005035,response,1,able,1.1057008020579815,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498649.8291442,149.87309870123863,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498649.9081903,149.95262160152197,word_presentation,1,modest,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498651.496092,151.54070070013404,response,1,modest,1.6668681986629963,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498653.06209,153.10613070055842,fixation,1,,,
