52.8363 	EXP 	Created word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='word', opacity=1.0, ori=0, pos=array([ 0. , -0.2]), rgb=UNKNOWN, text='default text', units='norm', win=Window(...), wrapWidth=1)
52.8418 	EXP 	Created word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='word', opacity=1.0, ori=0, pos=array([ 0.7, -0.8]), rgb=UNKNOWN, text='yes', units='norm', win=Window(...), wrapWidth=1)
52.8472 	EXP 	Created word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='word', opacity=1.0, ori=0, pos=array([-0.7, -0.8]), rgb=UNKNOWN, text='no', units='norm', win=Window(...), wrapWidth=1)
52.8570 	EXP 	Created word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='word', opacity=1.0, ori=0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='block_text', units='norm', win=Window(...), wrapWidth=1)
52.8593 	EXP 	Created postfix = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='postfix', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
52.8593 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
52.8593 	EXP 	window1: recordFrameIntervals = False
53.0525 	EXP 	window1: recordFrameIntervals = True
53.2357 	EXP 	Screen (1) actual frame rate measured at 59.66Hz
53.2358 	EXP 	window1: recordFrameIntervals = False
67.8958 	DATA 	Keypress: space
67.9681 	EXP 	instruct_text: height = 0.08
67.9681 	EXP 	instruct_text: height = 0.08
67.9681 	EXP 	instruct_text: height = 0.08
67.9681 	EXP 	instruct_text: text = 'Each time you see a word, you will be asked to make one of the following decisions:        \n\n\n1) Does the word describe you?         \n\n 2) Does the word describe your friend?         \n\n 3) Is the word positive?'
81.7587 	DATA 	Keypress: space
81.7996 	EXP 	instruct_text: height = 0.08
81.7996 	EXP 	instruct_text: height = 0.08
81.7996 	EXP 	instruct_text: height = 0.08
81.7996 	EXP 	instruct_text: text = 'Each time you see a word:        \n\n\npress with your index finger to answer NO\n\npress with your middle finger to answer YES'
93.6195 	DATA 	Keypress: space
93.6848 	EXP 	instruct_text: height = 0.08
93.6848 	EXP 	instruct_text: height = 0.08
93.6848 	EXP 	instruct_text: height = 0.08
93.6848 	EXP 	instruct_text: text = 'Just to make sure everything is working with the buttons.        \n\nPlease press your index finger to answer NO'
102.7183 	DATA 	Keypress: 2
102.7650 	EXP 	instruct_text: height = 0.08
102.7650 	EXP 	instruct_text: height = 0.08
102.7650 	EXP 	instruct_text: height = 0.08
102.7650 	EXP 	instruct_text: text = 'Just to make sure everything is working with the buttons.        \n\nPlease press your middle finger to answer YES'
103.0082 	DATA 	Keypress: 5
106.2752 	DATA 	Keypress: 3
106.2974 	EXP 	instruct_text: height = 0.08
106.2974 	EXP 	instruct_text: height = 0.08
106.2974 	EXP 	instruct_text: height = 0.08
106.2974 	EXP 	instruct_text: text = 'Great! We will go through a few practice trials of each type now.        \n\nTry to make your decision quickly!'
117.3991 	DATA 	Keypress: space
117.4482 	EXP 	word: height = 0.2
117.4482 	EXP 	word: height = 0.2
117.4482 	EXP 	word: height = 0.2
117.4482 	EXP 	word: text = 'Does this word describe you?'
117.4482 	EXP 	word: height = 0.2
117.4482 	EXP 	word: height = 0.2
117.4482 	EXP 	word: height = 0.2
117.4482 	EXP 	word: height = 0.2
117.4482 	EXP 	word: text = 'Does this word describe you?'
119.4820 	EXP 	word: height = 0.2
119.4820 	EXP 	word: height = 0.2
119.4820 	EXP 	word: height = 0.2
119.4820 	EXP 	word: text = 'Are you?'
119.4820 	EXP 	word: height = 0.08
120.5150 	EXP 	word: height = 0.2
120.5150 	EXP 	word: height = 0.2
120.5150 	EXP 	word: height = 0.2
120.5150 	EXP 	word: text = 'polite'
120.5150 	EXP 	word: font = 'Arial'
120.5150 	EXP 	word: bold = False
120.5150 	EXP 	word: font = 'Arial'
120.5150 	EXP 	word: italic = False
120.5150 	EXP 	word: font = 'Arial'
120.5150 	EXP 	word: bold = False
120.5150 	EXP 	word: font = 'Arial'
120.5150 	EXP 	word: italic = False
120.5150 	EXP 	word: height = 0.2
120.5150 	EXP 	word: height = 0.2
120.5150 	EXP 	word: height = 0.2
120.5150 	EXP 	word: text = 'yes'
120.5150 	EXP 	word: height = 0.2
120.5150 	EXP 	word: height = 0.2
120.5150 	EXP 	word: height = 0.2
120.5150 	EXP 	word: text = 'no'
120.5150 	EXP 	word: height = 0.08
120.5150 	EXP 	word: height = 0.08
120.5150 	EXP 	word: height = 0.08
120.5150 	EXP 	word: text = 'Are you?'
123.7837 	DATA 	Keypress: 3
124.0314 	EXP 	word: height = 0.2
124.0314 	EXP 	word: height = 0.2
124.0314 	EXP 	word: height = 0.2
124.0314 	EXP 	word: text = 'bossy'
124.0314 	EXP 	word: font = 'Arial'
124.0314 	EXP 	word: bold = False
124.0314 	EXP 	word: font = 'Arial'
124.0314 	EXP 	word: italic = False
124.0314 	EXP 	word: font = 'Arial'
124.0314 	EXP 	word: bold = False
124.0314 	EXP 	word: font = 'Arial'
124.0314 	EXP 	word: italic = False
124.0314 	EXP 	word: height = 0.2
124.0314 	EXP 	word: height = 0.2
124.0314 	EXP 	word: height = 0.2
124.0314 	EXP 	word: text = 'yes'
124.0314 	EXP 	word: height = 0.2
124.0314 	EXP 	word: height = 0.2
124.0314 	EXP 	word: height = 0.2
124.0314 	EXP 	word: text = 'no'
125.7560 	DATA 	Keypress: 2
125.8151 	EXP 	word: font = 'Arial'
125.8151 	EXP 	word: bold = True
125.8151 	EXP 	word: font = 'Arial'
125.8151 	EXP 	word: italic = True
125.8151 	EXP 	word: height = 0.2
125.8151 	EXP 	word: height = 0.2
125.8151 	EXP 	word: height = 0.2
125.8151 	EXP 	word: text = 'no'
126.5483 	EXP 	word: height = 0.08
126.5483 	EXP 	word: height = 0.08
126.5483 	EXP 	word: height = 0.08
126.5483 	EXP 	word: text = 'Does this word describe your friend?'
126.5483 	EXP 	word: height = 0.2
126.5483 	EXP 	word: height = 0.2
126.5483 	EXP 	word: height = 0.2
126.5483 	EXP 	word: height = 0.2
126.5483 	EXP 	word: text = 'Does this word describe your friend?'
128.5813 	EXP 	word: height = 0.2
128.5813 	EXP 	word: height = 0.2
128.5813 	EXP 	word: height = 0.2
128.5813 	EXP 	word: text = 'Is your friend?'
128.5813 	EXP 	word: height = 0.08
129.6314 	EXP 	word: height = 0.2
129.6314 	EXP 	word: height = 0.2
129.6314 	EXP 	word: height = 0.2
129.6314 	EXP 	word: text = 'rude'
129.6314 	EXP 	word: font = 'Arial'
129.6314 	EXP 	word: bold = False
129.6314 	EXP 	word: font = 'Arial'
129.6314 	EXP 	word: italic = False
129.6314 	EXP 	word: font = 'Arial'
129.6314 	EXP 	word: bold = False
129.6314 	EXP 	word: font = 'Arial'
129.6314 	EXP 	word: italic = False
129.6314 	EXP 	word: height = 0.2
129.6314 	EXP 	word: height = 0.2
129.6314 	EXP 	word: height = 0.2
129.6314 	EXP 	word: text = 'yes'
129.6314 	EXP 	word: height = 0.2
129.6314 	EXP 	word: height = 0.2
129.6314 	EXP 	word: height = 0.2
129.6314 	EXP 	word: text = 'no'
129.6314 	EXP 	word: height = 0.08
129.6314 	EXP 	word: height = 0.08
129.6314 	EXP 	word: height = 0.08
129.6314 	EXP 	word: text = 'Is your friend?'
131.2902 	DATA 	Keypress: 2
131.3489 	EXP 	word: font = 'Arial'
131.3489 	EXP 	word: bold = True
131.3489 	EXP 	word: font = 'Arial'
131.3489 	EXP 	word: italic = True
131.3489 	EXP 	word: height = 0.2
131.3489 	EXP 	word: height = 0.2
131.3489 	EXP 	word: height = 0.2
131.3489 	EXP 	word: text = 'no'
133.1307 	EXP 	word: height = 0.2
133.1307 	EXP 	word: height = 0.2
133.1307 	EXP 	word: height = 0.2
133.1307 	EXP 	word: text = 'cool'
133.1307 	EXP 	word: font = 'Arial'
133.1307 	EXP 	word: bold = False
133.1307 	EXP 	word: font = 'Arial'
133.1307 	EXP 	word: italic = False
133.1307 	EXP 	word: font = 'Arial'
133.1307 	EXP 	word: bold = False
133.1307 	EXP 	word: font = 'Arial'
133.1307 	EXP 	word: italic = False
133.1307 	EXP 	word: height = 0.2
133.1307 	EXP 	word: height = 0.2
133.1307 	EXP 	word: height = 0.2
133.1307 	EXP 	word: text = 'yes'
133.1307 	EXP 	word: height = 0.2
133.1307 	EXP 	word: height = 0.2
133.1307 	EXP 	word: height = 0.2
133.1307 	EXP 	word: text = 'no'
134.2681 	DATA 	Keypress: 3
134.3144 	EXP 	word: font = 'Arial'
134.3144 	EXP 	word: bold = True
134.3144 	EXP 	word: font = 'Arial'
134.3144 	EXP 	word: italic = True
134.3144 	EXP 	word: height = 0.2
134.3144 	EXP 	word: height = 0.2
134.3144 	EXP 	word: height = 0.2
134.3144 	EXP 	word: text = 'yes'
135.6479 	EXP 	word: height = 0.08
135.6479 	EXP 	word: height = 0.08
135.6479 	EXP 	word: height = 0.08
135.6479 	EXP 	word: text = 'Is the word positive?'
135.6479 	EXP 	word: height = 0.2
135.6479 	EXP 	word: height = 0.2
135.6479 	EXP 	word: height = 0.2
135.6479 	EXP 	word: height = 0.2
135.6479 	EXP 	word: text = 'Is the word positive?'
137.6806 	EXP 	word: height = 0.2
137.6806 	EXP 	word: height = 0.2
137.6806 	EXP 	word: height = 0.2
137.6806 	EXP 	word: text = 'Is this word positive?'
137.6806 	EXP 	word: height = 0.08
138.7145 	EXP 	word: height = 0.2
138.7145 	EXP 	word: height = 0.2
138.7145 	EXP 	word: height = 0.2
138.7145 	EXP 	word: text = 'nice'
138.7145 	EXP 	word: font = 'Arial'
138.7145 	EXP 	word: bold = False
138.7145 	EXP 	word: font = 'Arial'
138.7145 	EXP 	word: italic = False
138.7145 	EXP 	word: font = 'Arial'
138.7145 	EXP 	word: bold = False
138.7145 	EXP 	word: font = 'Arial'
138.7145 	EXP 	word: italic = False
138.7145 	EXP 	word: height = 0.2
138.7145 	EXP 	word: height = 0.2
138.7145 	EXP 	word: height = 0.2
138.7145 	EXP 	word: text = 'yes'
138.7145 	EXP 	word: height = 0.2
138.7145 	EXP 	word: height = 0.2
138.7145 	EXP 	word: height = 0.2
138.7145 	EXP 	word: text = 'no'
138.7145 	EXP 	word: height = 0.08
138.7145 	EXP 	word: height = 0.08
138.7145 	EXP 	word: height = 0.08
138.7145 	EXP 	word: text = 'Is this word positive?'
139.8911 	DATA 	Keypress: 3
139.9309 	EXP 	word: font = 'Arial'
139.9309 	EXP 	word: bold = True
139.9309 	EXP 	word: font = 'Arial'
139.9309 	EXP 	word: italic = True
139.9309 	EXP 	word: height = 0.2
139.9309 	EXP 	word: height = 0.2
139.9309 	EXP 	word: height = 0.2
139.9309 	EXP 	word: text = 'yes'
142.2477 	EXP 	word: height = 0.2
142.2477 	EXP 	word: height = 0.2
142.2477 	EXP 	word: height = 0.2
142.2477 	EXP 	word: text = 'jealous'
142.2477 	EXP 	word: font = 'Arial'
142.2477 	EXP 	word: bold = False
142.2477 	EXP 	word: font = 'Arial'
142.2477 	EXP 	word: italic = False
142.2477 	EXP 	word: font = 'Arial'
142.2477 	EXP 	word: bold = False
142.2477 	EXP 	word: font = 'Arial'
142.2477 	EXP 	word: italic = False
142.2477 	EXP 	word: height = 0.2
142.2477 	EXP 	word: height = 0.2
142.2477 	EXP 	word: height = 0.2
142.2477 	EXP 	word: text = 'yes'
142.2477 	EXP 	word: height = 0.2
142.2477 	EXP 	word: height = 0.2
142.2477 	EXP 	word: height = 0.2
142.2477 	EXP 	word: text = 'no'
144.1861 	DATA 	Keypress: 2
144.2315 	EXP 	word: font = 'Arial'
144.2315 	EXP 	word: bold = True
144.2315 	EXP 	word: font = 'Arial'
144.2315 	EXP 	word: italic = True
144.2315 	EXP 	word: height = 0.2
144.2315 	EXP 	word: height = 0.2
144.2315 	EXP 	word: height = 0.2
144.2315 	EXP 	word: text = 'no'
144.7311 	EXP 	instruct_text: height = 0.08
144.7311 	EXP 	instruct_text: height = 0.08
144.7311 	EXP 	instruct_text: height = 0.08
144.7311 	EXP 	instruct_text: text = 'Great job! Any questions on what to do?'
155.4175 	DATA 	Keypress: space
186.5561 	DATA 	Keypress: t
194.3997 	DATA 	Keypress: t
194.4001 	DATA 	Keypress: t
194.4005 	DATA 	Keypress: t
194.4009 	DATA 	Keypress: t
194.4012 	DATA 	Keypress: t
194.4016 	DATA 	Keypress: t
194.7118 	EXP 	word: height = 0.08
194.7118 	EXP 	word: height = 0.08
194.7118 	EXP 	word: height = 0.08
194.7118 	EXP 	word: text = 'Is the word positive?'
194.7118 	EXP 	word: height = 0.2
194.7118 	EXP 	word: height = 0.2
194.7118 	EXP 	word: height = 0.2
194.7118 	EXP 	word: height = 0.2
194.7118 	EXP 	word: text = 'Is the word positive?'
196.5132 	DATA 	Keypress: t
196.5138 	DATA 	Keypress: t
196.7634 	EXP 	word: height = 0.2
196.7634 	EXP 	word: height = 0.2
196.7634 	EXP 	word: height = 0.2
196.7634 	EXP 	word: text = 'Is this word positive?'
196.7634 	EXP 	word: height = 0.08
197.3124 	EXP 	word: height = 0.2
197.3124 	EXP 	word: height = 0.2
197.3124 	EXP 	word: height = 0.2
197.3124 	EXP 	word: text = 'wise'
197.3124 	EXP 	word: font = 'Arial'
197.3124 	EXP 	word: bold = False
197.3124 	EXP 	word: font = 'Arial'
197.3124 	EXP 	word: italic = False
197.3124 	EXP 	word: font = 'Arial'
197.3124 	EXP 	word: bold = False
197.3124 	EXP 	word: font = 'Arial'
197.3124 	EXP 	word: italic = False
197.3124 	EXP 	word: height = 0.2
197.3124 	EXP 	word: height = 0.2
197.3124 	EXP 	word: height = 0.2
197.3124 	EXP 	word: text = 'yes'
197.3124 	EXP 	word: height = 0.2
197.3124 	EXP 	word: height = 0.2
197.3124 	EXP 	word: height = 0.2
197.3124 	EXP 	word: text = 'no'
197.3124 	EXP 	word: height = 0.08
197.3124 	EXP 	word: height = 0.08
197.3124 	EXP 	word: height = 0.08
197.3124 	EXP 	word: text = 'Is this word positive?'
197.3559 	DATA 	Keypress: t
198.5560 	DATA 	Keypress: t
198.6151 	DATA 	Keypress: 3
198.6621 	EXP 	word: font = 'Arial'
198.6621 	EXP 	word: bold = True
198.6621 	EXP 	word: font = 'Arial'
198.6621 	EXP 	word: italic = True
198.6621 	EXP 	word: height = 0.2
198.6621 	EXP 	word: height = 0.2
198.6621 	EXP 	word: height = 0.2
198.6621 	EXP 	word: text = 'yes'
200.6338 	DATA 	Keypress: t
200.9149 	EXP 	word: height = 0.2
200.9149 	EXP 	word: height = 0.2
200.9149 	EXP 	word: height = 0.2
200.9149 	EXP 	word: text = 'violent'
200.9149 	EXP 	word: font = 'Arial'
200.9149 	EXP 	word: bold = False
200.9149 	EXP 	word: font = 'Arial'
200.9149 	EXP 	word: italic = False
200.9149 	EXP 	word: font = 'Arial'
200.9149 	EXP 	word: bold = False
200.9149 	EXP 	word: font = 'Arial'
200.9149 	EXP 	word: italic = False
200.9149 	EXP 	word: height = 0.2
200.9149 	EXP 	word: height = 0.2
200.9149 	EXP 	word: height = 0.2
200.9149 	EXP 	word: text = 'yes'
200.9149 	EXP 	word: height = 0.2
200.9149 	EXP 	word: height = 0.2
200.9149 	EXP 	word: height = 0.2
200.9149 	EXP 	word: text = 'no'
200.9559 	DATA 	Keypress: t
202.1560 	DATA 	Keypress: t
202.4950 	DATA 	Keypress: 2
202.5456 	EXP 	word: font = 'Arial'
202.5456 	EXP 	word: bold = True
202.5456 	EXP 	word: font = 'Arial'
202.5456 	EXP 	word: italic = True
202.5456 	EXP 	word: height = 0.2
202.5456 	EXP 	word: height = 0.2
202.5456 	EXP 	word: height = 0.2
202.5456 	EXP 	word: text = 'no'
203.6576 	DATA 	Keypress: t
203.9122 	EXP 	word: height = 0.2
203.9122 	EXP 	word: height = 0.2
203.9122 	EXP 	word: height = 0.2
203.9122 	EXP 	word: text = 'unpleasant'
203.9122 	EXP 	word: font = 'Arial'
203.9122 	EXP 	word: bold = False
203.9122 	EXP 	word: font = 'Arial'
203.9122 	EXP 	word: italic = False
203.9122 	EXP 	word: font = 'Arial'
203.9122 	EXP 	word: bold = False
203.9122 	EXP 	word: font = 'Arial'
203.9122 	EXP 	word: italic = False
203.9122 	EXP 	word: height = 0.2
203.9122 	EXP 	word: height = 0.2
203.9122 	EXP 	word: height = 0.2
203.9122 	EXP 	word: text = 'yes'
203.9122 	EXP 	word: height = 0.2
203.9122 	EXP 	word: height = 0.2
203.9122 	EXP 	word: height = 0.2
203.9122 	EXP 	word: text = 'no'
204.5560 	DATA 	Keypress: t
205.3619 	DATA 	Keypress: 2
205.3948 	EXP 	word: font = 'Arial'
205.3948 	EXP 	word: bold = True
205.3948 	EXP 	word: font = 'Arial'
205.3948 	EXP 	word: italic = True
205.3948 	EXP 	word: height = 0.2
205.3948 	EXP 	word: height = 0.2
205.3948 	EXP 	word: height = 0.2
205.3948 	EXP 	word: text = 'no'
205.7559 	DATA 	Keypress: t
207.8987 	DATA 	Keypress: t
208.1786 	EXP 	word: height = 0.2
208.1786 	EXP 	word: height = 0.2
208.1786 	EXP 	word: height = 0.2
208.1786 	EXP 	word: text = 'triumphant'
208.1786 	EXP 	word: font = 'Arial'
208.1786 	EXP 	word: bold = False
208.1786 	EXP 	word: font = 'Arial'
208.1786 	EXP 	word: italic = False
208.1786 	EXP 	word: font = 'Arial'
208.1786 	EXP 	word: bold = False
208.1786 	EXP 	word: font = 'Arial'
208.1786 	EXP 	word: italic = False
208.1786 	EXP 	word: height = 0.2
208.1786 	EXP 	word: height = 0.2
208.1786 	EXP 	word: height = 0.2
208.1786 	EXP 	word: text = 'yes'
208.1786 	EXP 	word: height = 0.2
208.1786 	EXP 	word: height = 0.2
208.1786 	EXP 	word: height = 0.2
208.1786 	EXP 	word: text = 'no'
208.1801 	DATA 	Keypress: t
209.3559 	DATA 	Keypress: t
209.6577 	DATA 	Keypress: 3
209.6952 	EXP 	word: font = 'Arial'
209.6952 	EXP 	word: bold = True
209.6952 	EXP 	word: font = 'Arial'
209.6952 	EXP 	word: italic = True
209.6952 	EXP 	word: height = 0.2
209.6952 	EXP 	word: height = 0.2
209.6952 	EXP 	word: height = 0.2
209.6952 	EXP 	word: text = 'yes'
210.5560 	DATA 	Keypress: t
212.7129 	DATA 	Keypress: t
212.9784 	EXP 	word: height = 0.2
212.9784 	EXP 	word: height = 0.2
212.9784 	EXP 	word: height = 0.2
212.9784 	EXP 	word: text = 'neat'
212.9784 	EXP 	word: font = 'Arial'
212.9784 	EXP 	word: bold = False
212.9784 	EXP 	word: font = 'Arial'
212.9784 	EXP 	word: italic = False
212.9784 	EXP 	word: font = 'Arial'
212.9784 	EXP 	word: bold = False
212.9784 	EXP 	word: font = 'Arial'
212.9784 	EXP 	word: italic = False
212.9784 	EXP 	word: height = 0.2
212.9784 	EXP 	word: height = 0.2
212.9784 	EXP 	word: height = 0.2
212.9784 	EXP 	word: text = 'yes'
212.9784 	EXP 	word: height = 0.2
212.9784 	EXP 	word: height = 0.2
212.9784 	EXP 	word: height = 0.2
212.9784 	EXP 	word: text = 'no'
212.9797 	DATA 	Keypress: t
213.9009 	DATA 	Keypress: 3
213.9446 	EXP 	word: font = 'Arial'
213.9446 	EXP 	word: bold = True
213.9446 	EXP 	word: font = 'Arial'
213.9446 	EXP 	word: italic = True
213.9446 	EXP 	word: height = 0.2
213.9446 	EXP 	word: height = 0.2
213.9446 	EXP 	word: height = 0.2
213.9446 	EXP 	word: text = 'yes'
214.1558 	DATA 	Keypress: t
215.3559 	DATA 	Keypress: t
216.5561 	DATA 	Keypress: t
216.6284 	EXP 	word: height = 0.2
216.6284 	EXP 	word: height = 0.2
216.6284 	EXP 	word: height = 0.2
216.6284 	EXP 	word: text = 'vindictive'
216.6284 	EXP 	word: font = 'Arial'
216.6284 	EXP 	word: bold = False
216.6284 	EXP 	word: font = 'Arial'
216.6284 	EXP 	word: italic = False
216.6284 	EXP 	word: font = 'Arial'
216.6284 	EXP 	word: bold = False
216.6284 	EXP 	word: font = 'Arial'
216.6284 	EXP 	word: italic = False
216.6284 	EXP 	word: height = 0.2
216.6284 	EXP 	word: height = 0.2
216.6284 	EXP 	word: height = 0.2
216.6284 	EXP 	word: text = 'yes'
216.6284 	EXP 	word: height = 0.2
216.6284 	EXP 	word: height = 0.2
216.6284 	EXP 	word: height = 0.2
216.6284 	EXP 	word: text = 'no'
217.7559 	DATA 	Keypress: t
218.9560 	DATA 	Keypress: t
226.8795 	DATA 	Keypress: 2
226.8801 	DATA 	Keypress: t
226.8804 	DATA 	Keypress: t
226.8808 	DATA 	Keypress: t
226.8812 	DATA 	Keypress: t
226.8815 	DATA 	Keypress: t
226.8819 	DATA 	Keypress: t
227.1449 	EXP 	word: height = 0.08
227.1449 	EXP 	word: height = 0.08
227.1449 	EXP 	word: height = 0.08
227.1449 	EXP 	word: text = 'Does this word describe you?'
227.1449 	EXP 	word: height = 0.2
227.1449 	EXP 	word: height = 0.2
227.1449 	EXP 	word: height = 0.2
227.1449 	EXP 	word: height = 0.2
227.1449 	EXP 	word: text = 'Does this word describe you?'
228.9458 	DATA 	Keypress: t
228.9464 	DATA 	Keypress: t
229.1776 	EXP 	word: height = 0.2
229.1776 	EXP 	word: height = 0.2
229.1776 	EXP 	word: height = 0.2
229.1776 	EXP 	word: text = 'Are you?'
229.1776 	EXP 	word: height = 0.08
229.7112 	EXP 	word: height = 0.2
229.7112 	EXP 	word: height = 0.2
229.7112 	EXP 	word: height = 0.2
229.7112 	EXP 	word: text = 'tiresome'
229.7112 	EXP 	word: font = 'Arial'
229.7112 	EXP 	word: bold = False
229.7112 	EXP 	word: font = 'Arial'
229.7112 	EXP 	word: italic = False
229.7112 	EXP 	word: font = 'Arial'
229.7112 	EXP 	word: bold = False
229.7112 	EXP 	word: font = 'Arial'
229.7112 	EXP 	word: italic = False
229.7112 	EXP 	word: height = 0.2
229.7112 	EXP 	word: height = 0.2
229.7112 	EXP 	word: height = 0.2
229.7112 	EXP 	word: text = 'yes'
229.7112 	EXP 	word: height = 0.2
229.7112 	EXP 	word: height = 0.2
229.7112 	EXP 	word: height = 0.2
229.7112 	EXP 	word: text = 'no'
229.7112 	EXP 	word: height = 0.08
