2.5173 	WARNING 	Speech-to-text recognition module for PocketSphinx is not available (use command `pip install SpeechRecognition` to get it). Transcription will be unavailable using that service this session.
65.5712 	EXP 	word: height = 0.2
65.5712 	EXP 	word: height = 0.2
65.5712 	EXP 	word: text = 'yes'
65.5712 	EXP 	word: height = 0.2
65.5712 	EXP 	word: height = 0.2
65.5712 	EXP 	word: height = 0.2
65.5712 	EXP 	word: text = 'no'
65.6620 	DATA 	Keypress: t
66.6010 	DATA 	Keypress: 3
66.6736 	EXP 	word: font = 'Arial'
66.6736 	EXP 	word: bold = True
66.6736 	EXP 	word: font = 'Arial'
66.6736 	EXP 	word: italic = True
66.6736 	EXP 	word: height = 0.2
66.6736 	EXP 	word: height = 0.2
66.6736 	EXP 	word: height = 0.2
66.6736 	EXP 	word: text = 'yes'
66.8619 	DATA 	Keypress: t
68.9805 	DATA 	Keypress: t
69.2387 	EXP 	word: height = 0.2
69.2387 	EXP 	word: height = 0.2
69.2387 	EXP 	word: height = 0.2
69.2387 	EXP 	word: text = 'insane'
69.2387 	EXP 	word: font = 'Arial'
69.2387 	EXP 	word: bold = False
69.2387 	EXP 	word: font = 'Arial'
69.2387 	EXP 	word: italic = False
69.2387 	EXP 	word: font = 'Arial'
69.2387 	EXP 	word: bold = False
69.2387 	EXP 	word: font = 'Arial'
69.2387 	EXP 	word: italic = False
69.2387 	EXP 	word: height = 0.2
69.2387 	EXP 	word: height = 0.2
69.2387 	EXP 	word: height = 0.2
69.2387 	EXP 	word: text = 'yes'
69.2387 	EXP 	word: height = 0.2
69.2387 	EXP 	word: height = 0.2
69.2387 	EXP 	word: height = 0.2
69.2387 	EXP 	word: text = 'no'
69.2620 	DATA 	Keypress: t
70.1262 	DATA 	Keypress: 2
70.1715 	EXP 	word: font = 'Arial'
70.1715 	EXP 	word: bold = True
70.1715 	EXP 	word: font = 'Arial'
70.1715 	EXP 	word: italic = True
70.1715 	EXP 	word: height = 0.2
70.1715 	EXP 	word: height = 0.2
70.1715 	EXP 	word: height = 0.2
70.1715 	EXP 	word: text = 'no'
70.4619 	DATA 	Keypress: t
71.6620 	DATA 	Keypress: t
79.5067 	DATA 	Keypress: t
79.5071 	DATA 	Keypress: t
79.5075 	DATA 	Keypress: t
79.5079 	DATA 	Keypress: t
79.5082 	DATA 	Keypress: t
79.5086 	DATA 	Keypress: t
79.7708 	EXP 	word: height = 0.08
79.7708 	EXP 	word: height = 0.08
79.7708 	EXP 	word: height = 0.08
79.7708 	EXP 	word: text = 'Does this word describe you?'
79.7708 	EXP 	word: height = 0.2
79.7708 	EXP 	word: height = 0.2
79.7708 	EXP 	word: height = 0.2
79.7708 	EXP 	word: height = 0.2
79.7708 	EXP 	word: text = 'Does this word describe you?'
81.5719 	DATA 	Keypress: t
81.5725 	DATA 	Keypress: t
81.8047 	EXP 	word: height = 0.2
81.8047 	EXP 	word: height = 0.2
81.8047 	EXP 	word: height = 0.2
81.8047 	EXP 	word: text = 'Are you?'
81.8047 	EXP 	word: height = 0.08
82.3377 	EXP 	word: height = 0.2
82.3377 	EXP 	word: height = 0.2
82.3377 	EXP 	word: height = 0.2
82.3377 	EXP 	word: text = 'bad'
82.3377 	EXP 	word: font = 'Arial'
82.3377 	EXP 	word: bold = False
82.3377 	EXP 	word: font = 'Arial'
82.3377 	EXP 	word: italic = False
82.3377 	EXP 	word: font = 'Arial'
82.3377 	EXP 	word: bold = False
82.3377 	EXP 	word: font = 'Arial'
82.3377 	EXP 	word: italic = False
82.3377 	EXP 	word: height = 0.2
82.3377 	EXP 	word: height = 0.2
82.3377 	EXP 	word: height = 0.2
82.3377 	EXP 	word: text = 'yes'
82.3377 	EXP 	word: height = 0.2
82.3377 	EXP 	word: height = 0.2
82.3377 	EXP 	word: height = 0.2
82.3377 	EXP 	word: text = 'no'
82.3377 	EXP 	word: height = 0.08
82.3377 	EXP 	word: height = 0.08
82.3377 	EXP 	word: height = 0.08
82.3377 	EXP 	word: text = 'Are you?'
82.4620 	DATA 	Keypress: t
83.3980 	DATA 	Keypress: 2
83.4377 	EXP 	word: font = 'Arial'
83.4377 	EXP 	word: bold = True
83.4377 	EXP 	word: font = 'Arial'
83.4377 	EXP 	word: italic = True
83.4377 	EXP 	word: height = 0.2
83.4377 	EXP 	word: height = 0.2
83.4377 	EXP 	word: height = 0.2
83.4377 	EXP 	word: text = 'no'
83.6620 	DATA 	Keypress: t
86.0158 	DATA 	Keypress: t
86.0618 	DATA 	Keypress: t
86.2710 	EXP 	word: height = 0.2
86.2710 	EXP 	word: height = 0.2
86.2710 	EXP 	word: height = 0.2
86.2710 	EXP 	word: text = 'thoughtful'
86.2710 	EXP 	word: font = 'Arial'
86.2710 	EXP 	word: bold = False
86.2710 	EXP 	word: font = 'Arial'
86.2710 	EXP 	word: italic = False
86.2710 	EXP 	word: font = 'Arial'
86.2710 	EXP 	word: bold = False
86.2710 	EXP 	word: font = 'Arial'
86.2710 	EXP 	word: italic = False
86.2710 	EXP 	word: height = 0.2
86.2710 	EXP 	word: height = 0.2
86.2710 	EXP 	word: height = 0.2
86.2710 	EXP 	word: text = 'yes'
86.2710 	EXP 	word: height = 0.2
86.2710 	EXP 	word: height = 0.2
86.2710 	EXP 	word: height = 0.2
86.2710 	EXP 	word: text = 'no'
87.2620 	DATA 	Keypress: t
88.4619 	DATA 	Keypress: t
89.7990 	DATA 	Keypress: t
90.0547 	EXP 	word: height = 0.2
90.0547 	EXP 	word: height = 0.2
90.0547 	EXP 	word: height = 0.2
90.0547 	EXP 	word: text = 'nice'
90.0547 	EXP 	word: font = 'Arial'
90.0547 	EXP 	word: bold = False
90.0547 	EXP 	word: font = 'Arial'
90.0547 	EXP 	word: italic = False
90.0547 	EXP 	word: font = 'Arial'
90.0547 	EXP 	word: bold = False
90.0547 	EXP 	word: font = 'Arial'
90.0547 	EXP 	word: italic = False
90.0547 	EXP 	word: height = 0.2
90.0547 	EXP 	word: height = 0.2
90.0547 	EXP 	word: height = 0.2
90.0547 	EXP 	word: text = 'yes'
90.0547 	EXP 	word: height = 0.2
90.0547 	EXP 	word: height = 0.2
90.0547 	EXP 	word: height = 0.2
90.0547 	EXP 	word: text = 'no'
90.8620 	DATA 	Keypress: t
91.3369 	DATA 	Keypress: 3
91.3873 	EXP 	word: font = 'Arial'
91.3873 	EXP 	word: bold = True
91.3873 	EXP 	word: font = 'Arial'
91.3873 	EXP 	word: italic = True
91.3873 	EXP 	word: height = 0.2
91.3873 	EXP 	word: height = 0.2
91.3873 	EXP 	word: height = 0.2
91.3873 	EXP 	word: text = 'yes'
92.0620 	DATA 	Keypress: t
94.0120 	DATA 	Keypress: t
94.2706 	EXP 	word: height = 0.2
94.2706 	EXP 	word: height = 0.2
94.2706 	EXP 	word: height = 0.2
94.2706 	EXP 	word: text = 'lively'
94.2706 	EXP 	word: font = 'Arial'
94.2706 	EXP 	word: bold = False
94.2706 	EXP 	word: font = 'Arial'
94.2706 	EXP 	word: italic = False
94.2706 	EXP 	word: font = 'Arial'
94.2706 	EXP 	word: bold = False
94.2706 	EXP 	word: font = 'Arial'
94.2706 	EXP 	word: italic = False
94.2706 	EXP 	word: height = 0.2
94.2706 	EXP 	word: height = 0.2
94.2706 	EXP 	word: height = 0.2
94.2706 	EXP 	word: text = 'yes'
94.2706 	EXP 	word: height = 0.2
94.2706 	EXP 	word: height = 0.2
94.2706 	EXP 	word: height = 0.2
94.2706 	EXP 	word: text = 'no'
94.4619 	DATA 	Keypress: t
95.6050 	DATA 	Keypress: 3
95.6540 	EXP 	word: font = 'Arial'
95.6540 	EXP 	word: bold = True
95.6540 	EXP 	word: font = 'Arial'
95.6540 	EXP 	word: italic = True
95.6540 	EXP 	word: height = 0.2
95.6540 	EXP 	word: height = 0.2
95.6540 	EXP 	word: height = 0.2
95.6540 	EXP 	word: text = 'yes'
95.6622 	DATA 	Keypress: t
98.4920 	DATA 	Keypress: t
98.4925 	DATA 	Keypress: t
98.7549 	EXP 	word: height = 0.2
98.7549 	EXP 	word: height = 0.2
98.7549 	EXP 	word: height = 0.2
98.7549 	EXP 	word: text = 'unsympathetic'
98.7549 	EXP 	word: font = 'Arial'
98.7549 	EXP 	word: bold = False
98.7549 	EXP 	word: font = 'Arial'
98.7549 	EXP 	word: italic = False
98.7549 	EXP 	word: font = 'Arial'
98.7549 	EXP 	word: bold = False
98.7549 	EXP 	word: font = 'Arial'
98.7549 	EXP 	word: italic = False
98.7549 	EXP 	word: height = 0.2
98.7549 	EXP 	word: height = 0.2
98.7549 	EXP 	word: height = 0.2
98.7549 	EXP 	word: text = 'yes'
98.7549 	EXP 	word: height = 0.2
98.7549 	EXP 	word: height = 0.2
98.7549 	EXP 	word: height = 0.2
98.7549 	EXP 	word: text = 'no'
99.2620 	DATA 	Keypress: t
100.2039 	DATA 	Keypress: 2
100.2369 	EXP 	word: font = 'Arial'
100.2369 	EXP 	word: bold = True
100.2369 	EXP 	word: font = 'Arial'
100.2369 	EXP 	word: italic = True
100.2369 	EXP 	word: height = 0.2
100.2369 	EXP 	word: height = 0.2
100.2369 	EXP 	word: height = 0.2
100.2369 	EXP 	word: text = 'no'
100.4620 	DATA 	Keypress: t
102.4357 	DATA 	Keypress: t
102.7539 	EXP 	word: height = 0.2
102.7539 	EXP 	word: height = 0.2
102.7539 	EXP 	word: height = 0.2
102.7539 	EXP 	word: text = 'irritable'
102.7539 	EXP 	word: font = 'Arial'
102.7539 	EXP 	word: bold = False
102.7539 	EXP 	word: font = 'Arial'
102.7539 	EXP 	word: italic = False
102.7539 	EXP 	word: font = 'Arial'
102.7539 	EXP 	word: bold = False
102.7539 	EXP 	word: font = 'Arial'
102.7539 	EXP 	word: italic = False
102.7539 	EXP 	word: height = 0.2
102.7539 	EXP 	word: height = 0.2
102.7539 	EXP 	word: height = 0.2
102.7539 	EXP 	word: text = 'yes'
102.7539 	EXP 	word: height = 0.2
102.7539 	EXP 	word: height = 0.2
102.7539 	EXP 	word: height = 0.2
102.7539 	EXP 	word: text = 'no'
102.8619 	DATA 	Keypress: t
103.9589 	DATA 	Keypress: 2
104.0040 	EXP 	word: font = 'Arial'
104.0040 	EXP 	word: bold = True
104.0040 	EXP 	word: font = 'Arial'
104.0040 	EXP 	word: italic = True
104.0040 	EXP 	word: height = 0.2
104.0040 	EXP 	word: height = 0.2
104.0040 	EXP 	word: height = 0.2
104.0040 	EXP 	word: text = 'no'
104.0619 	DATA 	Keypress: t
112.9552 	DATA 	Keypress: t
112.9558 	DATA 	Keypress: t
112.9561 	DATA 	Keypress: t
112.9565 	DATA 	Keypress: t
112.9569 	DATA 	Keypress: t
112.9572 	DATA 	Keypress: t
112.9576 	DATA 	Keypress: t
113.2198 	EXP 	word: height = 0.08
113.2198 	EXP 	word: height = 0.08
113.2198 	EXP 	word: height = 0.08
113.2198 	EXP 	word: text = 'Does this word describe your friend?'
113.2198 	EXP 	word: height = 0.2
113.2198 	EXP 	word: height = 0.2
113.2198 	EXP 	word: height = 0.2
113.2198 	EXP 	word: height = 0.2
113.2198 	EXP 	word: text = 'Does this word describe your friend?'
115.0209 	DATA 	Keypress: t
115.0215 	DATA 	Keypress: t
115.2534 	EXP 	word: height = 0.2
115.2534 	EXP 	word: height = 0.2
115.2534 	EXP 	word: height = 0.2
115.2534 	EXP 	word: text = 'Is your friend?'
115.2534 	EXP 	word: height = 0.08
115.7865 	EXP 	word: height = 0.2
115.7865 	EXP 	word: height = 0.2
115.7865 	EXP 	word: height = 0.2
115.7865 	EXP 	word: text = 'arrogant'
115.7865 	EXP 	word: font = 'Arial'
115.7865 	EXP 	word: bold = False
115.7865 	EXP 	word: font = 'Arial'
115.7865 	EXP 	word: italic = False
115.7865 	EXP 	word: font = 'Arial'
115.7865 	EXP 	word: bold = False
115.7865 	EXP 	word: font = 'Arial'
115.7865 	EXP 	word: italic = False
115.7865 	EXP 	word: height = 0.2
115.7865 	EXP 	word: height = 0.2
115.7865 	EXP 	word: height = 0.2
115.7865 	EXP 	word: text = 'yes'
115.7865 	EXP 	word: height = 0.2
115.7865 	EXP 	word: height = 0.2
115.7865 	EXP 	word: height = 0.2
115.7865 	EXP 	word: text = 'no'
115.7865 	EXP 	word: height = 0.08
115.7865 	EXP 	word: height = 0.08
115.7865 	EXP 	word: height = 0.08
115.7865 	EXP 	word: text = 'Is your friend?'
116.0620 	DATA 	Keypress: t
116.7739 	DATA 	Keypress: 2
116.8201 	EXP 	word: font = 'Arial'
116.8201 	EXP 	word: bold = True
116.8201 	EXP 	word: font = 'Arial'
116.8201 	EXP 	word: italic = True
116.8201 	EXP 	word: height = 0.2
116.8201 	EXP 	word: height = 0.2
116.8201 	EXP 	word: height = 0.2
116.8201 	EXP 	word: text = 'no'
117.2623 	DATA 	Keypress: t
119.1652 	DATA 	Keypress: t
119.4200 	EXP 	word: height = 0.2
119.4200 	EXP 	word: height = 0.2
119.4200 	EXP 	word: height = 0.2
119.4200 	EXP 	word: text = 'patient'
119.4200 	EXP 	word: font = 'Arial'
119.4200 	EXP 	word: bold = False
119.4200 	EXP 	word: font = 'Arial'
119.4200 	EXP 	word: italic = False
119.4200 	EXP 	word: font = 'Arial'
119.4200 	EXP 	word: bold = False
119.4200 	EXP 	word: font = 'Arial'
119.4200 	EXP 	word: italic = False
119.4200 	EXP 	word: height = 0.2
119.4200 	EXP 	word: height = 0.2
119.4200 	EXP 	word: height = 0.2
119.4200 	EXP 	word: text = 'yes'
119.4200 	EXP 	word: height = 0.2
119.4200 	EXP 	word: height = 0.2
119.4200 	EXP 	word: height = 0.2
119.4200 	EXP 	word: text = 'no'
119.6619 	DATA 	Keypress: t
120.8619 	DATA 	Keypress: t
121.3989 	DATA 	Keypress: 3
121.4363 	EXP 	word: font = 'Arial'
121.4363 	EXP 	word: bold = True
121.4363 	EXP 	word: font = 'Arial'
121.4363 	EXP 	word: italic = True
121.4363 	EXP 	word: height = 0.2
121.4363 	EXP 	word: height = 0.2
121.4363 	EXP 	word: height = 0.2
121.4363 	EXP 	word: text = 'yes'
