participant,session,date,exp_name,frame_rate,absolute_time,trigger_time,trial_type,trial_num,word,response_time,reponse_key,condition,word_valence
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509316.7489953,115.11222729994915,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509316.7909613,115.15436779998709,word_presentation,1,witty,,,self,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509317.916217,116.28001009998843,response,1,witty,1.1672338999342173,2,self,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509319.840583,118.20382969989441,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509319.8917186,118.25537979998626,word_presentation,1,indecisive,,,self,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509320.8939667,119.25799569999799,response,1,indecisive,1.053560599917546,2,self,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509323.6725502,122.03578419995029,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509323.7069979,122.07050839997828,word_presentation,1,useless,,,self,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509324.6812458,123.04502969991881,response,1,useless,1.008674900047481,2,self,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509327.2460754,125.60938789998181,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509327.3089604,125.67252699995879,word_presentation,1,strong,,,self,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509328.9804478,127.34407919994555,response,1,strong,1.7341074000578374,3,self,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509330.8315845,129.19482019997668,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509330.8746674,129.2382459999062,word_presentation,1,productive,,,self,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509331.961934,130.32601049996447,response,1,productive,1.1306319000432268,3,self,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509341.3231268,139.6864347999217,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509343.8740494,142.23736499994993,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509343.9244556,142.28773139999248,word_presentation,1,weak,,,other,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509344.680155,143.0438993999269,response,1,weak,0.8059987999731675,2,other,negative
