volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
94,25,114.53703260002658,115.73703700006008,0.624484,-0.273119,feedback,14,0,False,0.5462599917130858,0.7859825636666672,-0.33333333333333326
95,25,115.69886470003985,116.89886830006726,0.411325,-0.468126,feedback,14,0,False,0.6867282694668271,0.7859825636666672,-0.33333333333333326
96,25,116.94425719999708,118.14426070002374,0.12906,-0.564652,feedback,15,0,False,0.0,0.7859825636666672,-0.33333333333333326
97,25,118.10849750007037,119.30850760003086,0.028042,-0.657776,feedback,15,0,False,0.11097329654069603,0.7859825636666672,-0.33333333333333326
98,25,119.3102213999955,120.51022510002367,-0.055487,-0.626781,feedback,15,0,False,0.22068378776320216,0.7859825636666672,-0.33333333333333326
99,25,120.53833490004763,121.7383386000758,-0.353439,-0.794253,feedback,15,0,False,0.31803406472383605,0.7859825636666672,-0.33333333333333326
100,25,121.77114850003272,122.97115240006242,-0.574663,-0.778363,feedback,15,0,False,0.3885511997039,0.7859825636666672,-0.33333333333333326
101,25,122.9308338999981,124.13084140005522,-0.751175,-0.822285,feedback,15,0,False,0.42113714387862866,0.7859825636666672,-0.33333333333333326
102,25,124.13422970008105,125.3342336999951,-0.561684,-0.654653,feedback,15,0,False,0.43226533666660605,0.7859825636666672,-0.33333333333333326
103,25,125.33088790008333,126.53089179999661,-0.4146,-0.607474,feedback,15,0,False,0.44778423347895374,0.7859825636666672,-0.33333333333333326
104,25,126.51711830007844,127.71712229999248,-0.361894,-0.708265,feedback,15,0,False,0.4779675980660538,0.7859825636666672,-0.33333333333333326
105,25,127.73910100001376,128.93910490004345,-0.140126,-0.870994,feedback,15,0,False,0.5345812055960985,0.7859825636666672,-0.33333333333333326
106,25,128.9378384000156,130.1378423000453,-0.143,-0.674721,feedback,15,0,False,0.6591233891682424,0.7859825636666672,-0.33333333333333326
107,25,130.12839060008992,131.3283942000009,0.028396,-0.550208,feedback,15,0,False,0.7441829415616232,0.7859825636666672,-0.33333333333333326
108,25,131.34337430004962,132.54338189999106,0.13462,-0.321845,feedback,16,0,False,0.0,0.7859825636666672,-0.33333333333333326
