volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,ball_y_position,top_circle_y_position,bottom_circle_y_position
34,25,42.3738620999502,43.57387319991831,0.386872,-0.077116,feedback,0,0,0.004014512766434141,0.33333333333333326,-0.33333333333333326
35,25,43.55296549992636,44.75297609989066,0.077826,-0.114676,feedback,0,0,0.052150280845517205,0.33333333333333326,-0.33333333333333326
36,25,44.76253519998863,45.96255039998796,-0.098481,-0.022709,feedback,0,0,0.07278681889029057,0.33333333333333326,-0.33333333333333326
37,25,45.947922399966046,47.1479325999273,-0.318577,0.01278,feedback,0,0,0.06492596167224116,0.33333333333333326,-0.33333333333333326
38,25,47.195428999955766,48.395442999945956,-0.118881,0.149668,feedback,0,0,0.02940393417693227,0.33333333333333326,-0.33333333333333326
39,25,48.370124799897894,49.57013539997861,0.46897,0.072682,feedback,0,0,0.0015437042100588405,0.33333333333333326,-0.33333333333333326
40,25,49.60464409994893,50.80466419998557,0.468593,-0.037221,feedback,0,0,0.042656033107624454,0.33333333333333326,-0.33333333333333326
41,25,50.78607229993213,51.9861023999285,0.329402,-0.146576,feedback,0,0,0.09513097943199783,0.33333333333333326,-0.33333333333333326
42,25,51.99964749999344,53.19966129998211,0.043833,-0.102226,feedback,0,0,0.1461566212719534,0.33333333333333326,-0.33333333333333326
43,25,53.164133599959314,54.3641470999457,-0.184047,0.015287,feedback,0,0,0.16231948100076907,0.33333333333333326,-0.33333333333333326
44,25,54.40857489989139,55.60859759994783,-0.361173,0.034438,feedback,0,0,0.14232918235554526,0.33333333333333326,-0.33333333333333326
45,25,55.5585657999618,56.75857159988955,-0.275287,0.109661,feedback,0,0,0.10128708784979491,0.33333333333333326,-0.33333333333333326
46,25,56.78138719999697,57.98139769996051,-0.058514,0.147655,feedback,0,0,0.06268240684764967,0.33333333333333326,-0.33333333333333326
47,25,57.97925029997714,59.179263299959715,0.303321,-0.016127,feedback,0,0,0.04200665719436862,0.33333333333333326,-0.33333333333333326
48,25,59.16977289994247,60.36978649992962,0.478634,-0.042285,feedback,0,0,0.07625201986762276,0.33333333333333326,-0.33333333333333326
49,25,60.40650889999233,61.60651999996044,0.247738,-0.005679,feedback,0,0,0.12669121318121845,0.33333333333333326,-0.33333333333333326
50,25,61.591231099911965,62.79124159999192,-0.095409,0.015477,feedback,0,0,0.15298159556028207,0.33333333333333326,-0.33333333333333326
51,25,62.79442979989108,63.99444339999464,-0.216005,0.095044,feedback,0,0,0.14109442993274157,0.33333333333333326,-0.33333333333333326
52,25,63.981651499983855,65.1816619999474,0.342456,0.240451,feedback,0,0,0.10882509855945029,0.33333333333333326,-0.33333333333333326
53,25,65.17761779995635,66.3776279999176,0.534132,0.145658,feedback,0,0,0.11870196984645152,0.33333333333333326,-0.33333333333333326
54,25,66.38954419991933,67.58955779990647,0.427023,0.191381,feedback,0,0,0.16572059266330438,0.33333333333333326,-0.33333333333333326
55,25,67.55496799992397,68.75497869988904,0.232368,0.152441,feedback,0,0,0.18772229916330485,0.33333333333333326,-0.33333333333333326
56,25,68.79760179994628,69.99761559993495,-0.005426,0.166754,feedback,0,0,0.19656700499824176,0.33333333333333326,-0.33333333333333326
57,25,69.94059519993607,71.14060579990037,0.297775,0.176571,feedback,0,0,0.17870443840631198,0.33333333333333326,-0.33333333333333326
58,25,71.1881635999307,72.38817729991861,0.064909,0.133759,feedback,0,0,0.19211684880602248,0.33333333333333326,-0.33333333333333326
59,25,72.40582619991619,73.60583679999691,0.126315,0.123859,feedback,0,0,0.1847360130516792,0.33333333333333326,-0.33333333333333326
60,25,73.58913649991155,74.7891505999025,0.123523,0.235643,feedback,0,0,0.18499930038083895,0.33333333333333326,-0.33333333333333326
61,25,74.73618749994785,75.93620129993651,0.230445,0.323058,feedback,0,0,0.17220439933010198,0.33333333333333326,-0.33333333333333326
62,25,76.02316019998398,77.22317909989506,0.510143,0.247584,feedback,0,0,0.162276130024118,0.33333333333333326,-0.33333333333333326
63,25,77.20636489999015,78.40637729996816,0.317585,0.07638,feedback,0,0,0.1904228962525087,0.33333333333333326,-0.33333333333333326
64,25,78.36910809995607,79.56912189994473,0.089433,-0.006948,feedback,0,0,0.21377813118002303,0.33333333333333326,-0.33333333333333326
65,25,79.58769699989352,80.7877071999712,-0.214971,0.020368,feedback,0,0,0.22444363336422937,0.33333333333333326,-0.33333333333333326
66,25,80.76494839997031,81.96496189995669,-0.390759,0.072782,feedback,0,0,0.20002872710811256,0.33333333333333326,-0.33333333333333326
67,25,82.01111329998821,83.21112389995251,-0.211963,0.130703,feedback,0,0,0.1455274131072498,0.33333333333333326,-0.33333333333333326
68,25,83.1583536999533,84.3583660999313,0.388803,0.126907,feedback,0,0,0.10405312292010778,0.33333333333333326,-0.33333333333333326
69,25,84.39489529991988,85.59490579999984,0.403059,0.104931,feedback,0,0,0.13303448190201153,0.33333333333333326,-0.33333333333333326
70,25,85.56036969996057,86.76038399995305,0.254515,0.003107,feedback,0,0,0.164994304730929,0.33333333333333326,-0.33333333333333326
71,25,86.78863339999225,87.98864419995807,0.164008,-0.054426,feedback,0,0,0.19368446244912105,0.33333333333333326,-0.33333333333333326
72,25,87.9339010999538,89.13391489994247,-0.016116,0.079897,feedback,0,0,0.21559021307004286,0.33333333333333326,-0.33333333333333326
73,25,89.16202509996947,90.3620358999353,-0.074888,0.154914,feedback,0,0,0.2056294824033507,0.33333333333333326,-0.33333333333333326
74,25,90.3889592998894,91.58897039997392,-0.089497,0.206207,feedback,0,0,0.18178900425281808,0.33333333333333326,-0.33333333333333326
75,25,91.56089500000235,92.76090549996589,0.416439,0.263299,feedback,0,0,0.15417935648681647,0.33333333333333326,-0.33333333333333326
76,25,92.74560669995844,93.94561769992579,0.585401,0.22174,feedback,0,0,0.17006664564867108,0.33333333333333326,-0.33333333333333326
77,25,93.96096840000246,95.1609832999995,0.356065,0.229635,feedback,0,0,0.21156688210079552,0.33333333333333326,-0.33333333333333326
78,25,95.12068239995278,96.32069299991709,0.227192,0.120302,feedback,0,0,0.2246831807081702,0.33333333333333326,-0.33333333333333326
79,25,96.3527860000031,97.55279669996817,0.30912,0.300126,feedback,0,0,0.2357723301042175,0.33333333333333326,-0.33333333333333326
80,25,97.5798780999612,98.77988839992322,0.481513,0.341896,feedback,0,0,0.23673650202541716,0.33333333333333326,-0.33333333333333326
81,25,98.80228369997349,100.00229419993703,0.574111,0.318288,feedback,0,0,0.2517036791570685,0.33333333333333326,-0.33333333333333326
82,25,99.93860919994768,101.13862229993101,0.428055,0.363267,feedback,0,0,0.2755896696084715,0.33333333333333326,-0.33333333333333326
83,25,101.19068509992212,102.39069929991383,0.21207,0.370346,feedback,0,0,0.282759096731144,0.33333333333333326,-0.33333333333333326
84,25,102.38428399991244,103.58431100000162,0.434535,0.328809,feedback,0,0,0.26798099224215577,0.33333333333333326,-0.33333333333333326
85,25,103.59543909993954,104.79545089991298,0.416697,0.297324,feedback,0,0,0.2804118363833549,0.33333333333333326,-0.33333333333333326
86,25,104.78466479992494,105.98467559989076,0.128789,0.313111,feedback,0,0,0.29279601667013844,0.33333333333333326,-0.33333333333333326
87,25,105.94373830000404,107.14374879996758,0.263537,0.298984,feedback,0,0,0.2743112031065472,0.33333333333333326,-0.33333333333333326
88,25,107.14774189994205,108.34775949995965,0.478125,0.252889,feedback,0,0,0.2707563849818052,0.33333333333333326,-0.33333333333333326
89,25,108.38423629989848,109.584247399983,0.471538,0.266633,feedback,0,0,0.29568095569555386,0.33333333333333326,-0.33333333333333326
90,25,109.55243509996217,110.75244589992799,0.43782,0.252553,feedback,0,0,0.31764711619292124,0.33333333333333326,-0.33333333333333326
91,25,110.80374749994371,112.00376089992933,0.368414,0.253364,feedback,1,0,0.0,0.36666666666666664,-0.33333333333333326
92,25,112.01500329992268,113.21501400000416,0.417204,0.152227,feedback,1,0,0.011537840303876876,0.36666666666666664,-0.33333333333333326
93,25,113.18022879993077,114.38025629990734,0.349709,0.241247,feedback,1,0,0.03627853246932527,0.36666666666666664,-0.33333333333333326
94,25,114.40285429998767,115.6028647999512,0.242033,0.208806,feedback,1,0,0.04753076674562886,0.36666666666666664,-0.33333333333333326
95,25,115.55178589990828,116.7517969999928,0.061254,0.306906,feedback,1,0,0.0510927570086582,0.36666666666666664,-0.33333333333333326
96,25,116.74625289998949,117.94626659997739,0.441657,0.30308,feedback,1,0,0.025607943392437753,0.36666666666666664,-0.33333333333333326
97,25,117.98173999995925,119.18175029992126,0.567026,0.233193,feedback,1,0,0.04142206221965869,0.36666666666666664,-0.33333333333333326
98,25,119.17661450000014,120.37665179993492,0.349633,0.152522,feedback,1,0,0.07374621860761466,0.36666666666666664,-0.33333333333333326
99,25,120.37045709998347,121.57046749994625,0.180828,0.131245,feedback,1,0,0.09555848244624535,0.36666666666666664,-0.33333333333333326
100,25,121.55317079997621,122.75318099993747,0.224134,0.182809,feedback,1,0,0.10087386340786636,0.36666666666666664,-0.33333333333333326
101,25,122.76080149994232,123.96081159990281,0.201202,0.142006,feedback,1,0,0.1053039728856914,0.36666666666666664,-0.33333333333333326
102,25,124.00175559998024,125.20176959997043,0.018851,0.159619,feedback,1,0,0.11124047001414232,0.36666666666666664,-0.33333333333333326
103,25,125.18645829998422,126.38647289997898,0.009963,0.207707,feedback,1,0,0.09663669620758601,0.36666666666666664,-0.33333333333333326
104,25,126.39443609991577,127.59444989990443,0.122146,0.217287,feedback,1,0,0.0747543847155528,0.36666666666666664,-0.33333333333333326
105,25,127.57529019995127,128.77530909997876,0.114235,0.133916,feedback,1,0,0.06554213618737716,0.36666666666666664,-0.33333333333333326
106,25,128.80687799991574,130.0068912999006,0.057686,0.09303,feedback,1,0,0.0636364776039794,0.36666666666666664,-0.33333333333333326
107,25,129.96199599991087,131.16200639999005,-0.131493,0.140786,feedback,1,0,0.060458660127258416,0.36666666666666664,-0.33333333333333326
108,25,131.20023979991674,132.40024829998146,-0.289696,0.114322,feedback,1,0,0.03032832044191097,0.36666666666666664,-0.33333333333333326
109,25,132.40331039996818,133.60332099993246,-0.224948,0.173033,feedback,1,0,-0.010188803972619474,0.36666666666666664,-0.33333333333333326
110,25,133.57818559999578,134.7781960999593,0.284861,0.073038,feedback,1,0,-0.05010050516320813,0.36666666666666664,-0.33333333333333326
111,25,134.79203259991482,135.99204309999476,0.334024,-0.079719,feedback,1,0,-0.027392723434924562,0.36666666666666664,-0.33333333333333326
112,25,136.01081569993403,137.21082639989908,0.13595,-0.137783,feedback,1,0,0.014099676920111753,0.36666666666666664,-0.33333333333333326
113,25,137.18031019996852,138.38032089993357,-0.067724,-0.018967,feedback,1,0,0.04249771351500571,0.36666666666666664,-0.33333333333333326
114,25,138.39581669995096,139.59583039993885,-0.20256,0.028492,feedback,1,0,0.037270881142100455,0.36666666666666664,-0.33333333333333326
115,25,139.57611889997497,140.77612929993774,-0.19001,0.093639,feedback,1,0,0.014099728791893102,0.36666666666666664,-0.33333333333333326
116,25,140.77094109996688,141.9709585999837,0.207264,0.02687,feedback,1,0,-0.016307920894146108,0.36666666666666664,-0.33333333333333326
117,25,141.92617279989645,143.1261837999802,0.490359,0.039677,feedback,1,0,0.002406795320191552,0.36666666666666664,-0.33333333333333326
118,25,143.18418069998734,144.3841910999501,0.21912,0.017494,feedback,1,0,0.04916215155659704,0.36666666666666664,-0.33333333333333326
119,25,144.3936515999958,145.59366209995932,0.00832,-0.038407,feedback,1,0,0.07007955109001854,0.36666666666666664,-0.33333333333333326
120,25,145.62866879999638,146.82868279998655,-0.228154,-0.062752,feedback,1,0,0.07476558902030313,0.36666666666666664,-0.33333333333333326
121,25,146.78146219998598,147.9814729999518,-0.329961,-0.013703,feedback,1,0,0.059322135567552586,0.36666666666666664,-0.33333333333333326
122,25,147.94614669994917,149.14616039993706,-0.114337,0.032861,feedback,1,0,0.022137773098461558,0.36666666666666664,-0.33333333333333326
123,25,149.14999439998064,150.35000539994797,0.141331,0.045319,feedback,1,0,0.005848871857441249,0.36666666666666664,-0.33333333333333326
