volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,25,2.0428979999851435,3.2429053000407295,0.0,0.0,baseline,0,0,nan,nan,nan,nan
1,25,2.953684800071642,4.1536921000108125,0.0,0.0,baseline,0,0,nan,nan,nan,nan
2,25,4.119923599995673,5.319930900051259,0.021714,0.062024,baseline,0,0,nan,nan,nan,nan
3,25,5.351376499980688,6.5513839000370355,0.185036,0.251949,baseline,0,0,nan,nan,nan,nan
4,25,6.513841300038621,7.7138485999777915,0.426641,0.276984,baseline,0,0,nan,nan,nan,nan
5,25,7.710674199974164,8.910681600030511,0.478034,0.273672,baseline,0,0,nan,nan,nan,nan
6,25,8.902037400053814,10.102044699992984,0.426834,0.161151,baseline,0,0,nan,nan,nan,nan
7,25,10.136423900024965,11.336431100079789,0.355742,0.114695,baseline,0,0,nan,nan,nan,nan
8,25,11.328586900024675,12.528594199963845,0.291139,0.21648,baseline,0,0,nan,nan,nan,nan
9,25,12.567175699979998,13.767183000035583,0.307408,0.128332,baseline,0,0,nan,nan,nan,nan
10,25,13.735319199971855,14.935326700028963,0.359745,0.085311,baseline,0,0,nan,nan,nan,nan
11,25,14.921299800043926,16.121307199983857,0.387563,0.164629,baseline,0,0,nan,nan,nan,nan
12,25,16.112064099987037,17.312074300064705,0.282858,0.079714,baseline,0,0,nan,nan,nan,nan
13,25,17.35219520004466,18.55220239998307,0.245546,0.124604,baseline,0,0,nan,nan,nan,nan
14,25,18.552314599975944,19.75232190003153,0.075514,0.071192,baseline,0,0,nan,nan,nan,nan
15,25,19.744986500008963,20.94499400006607,0.002702,-0.062889,baseline,0,0,nan,nan,nan,nan
16,25,20.93808330001775,22.1380907000741,0.10561,-0.004553,baseline,0,0,nan,nan,nan,nan
17,25,22.128793800016865,23.32880549998954,0.070201,-0.093424,baseline,0,0,nan,nan,nan,nan
18,25,23.334176399977878,24.534186500054783,0.157234,-0.089466,baseline,0,0,nan,nan,nan,nan
19,25,24.495015699998476,25.695023100054822,0.128948,0.016698,baseline,0,0,nan,nan,nan,nan
20,25,25.727940700016916,26.927948300074785,-0.050212,-0.075035,baseline,0,0,nan,nan,nan,nan
21,25,26.895674100029282,28.09571660000365,-0.046469,-0.050599,baseline,0,0,nan,nan,nan,nan
22,25,28.158591500017792,29.358599799964576,-0.001231,0.029719,baseline,0,0,nan,nan,nan,nan
23,25,29.328242999967188,30.528251300030387,-0.055784,-0.07658,baseline,0,0,nan,nan,nan,nan
24,25,30.51434610004071,31.714350000070407,0.025439,-0.108834,feedback,0,0,False,0.0,0.33333333333333326,-0.33333333333333326
25,25,31.732037300011143,32.93204100003932,-0.049132,-0.033892,feedback,0,0,False,0.014385229319870838,0.33333333333333326,-0.33333333333333326
26,25,32.91520110005513,34.11520489996765,-0.182577,0.164065,feedback,0,0,False,0.01280517278962781,0.33333333333333326,-0.33333333333333326
27,25,34.13276710000355,35.33277100003325,-0.377212,0.08643,feedback,0,0,False,-0.021936088620998877,0.33333333333333326,-0.33333333333333326
28,25,35.31807110004593,36.518075000075626,-0.0477,0.082481,feedback,0,0,False,-0.06840336010842904,0.33333333333333326,-0.33333333333333326
29,25,36.51756469998509,37.717569300020116,0.126127,0.013318,feedback,0,0,False,-0.08145040043157753,0.33333333333333326,-0.33333333333333326
30,25,37.73286350001581,38.93286720004399,0.177886,-0.194374,feedback,0,0,False,-0.06936469940199352,0.33333333333333326,-0.33333333333333326
31,25,38.92748529999517,40.12748880002182,0.037201,-0.440113,feedback,0,0,False,-0.03205594289608865,0.33333333333333326,-0.33333333333333326
32,25,40.13038550002966,41.33038920005784,0.053284,-0.597199,feedback,0,0,False,0.019080706672959677,0.33333333333333326,-0.33333333333333326
33,25,41.33089750004001,42.530901200068186,-0.081745,-0.663031,feedback,0,0,False,0.08876967708158646,0.33333333333333326,-0.33333333333333326
34,25,42.55203550006263,43.752038799971345,-0.186537,-0.410341,feedback,0,0,False,0.15104528282831461,0.33333333333333326,-0.33333333333333326
35,25,43.76430819998495,44.96431190001313,-0.179354,-0.411421,feedback,0,0,False,0.17424888989488388,0.33333333333333326,-0.33333333333333326
36,25,44.94798120006453,46.147984899976294,-0.100992,-0.581083,feedback,0,0,False,0.20151723040086175,0.33333333333333326,-0.33333333333333326
37,25,46.13670000003185,47.33670370006003,0.165919,-0.52749,feedback,0,0,False,0.2562697246021078,0.33333333333333326,-0.33333333333333326
38,25,47.33590479998384,48.53590840001125,0.076888,-0.584848,feedback,1,0,False,0.0,0.36666666666666664,-0.33333333333333326
39,25,48.55360420001671,49.75360750004184,0.251738,-0.452624,feedback,1,0,False,0.07089455146763718,0.36666666666666664,-0.33333333333333326
40,25,49.73683780001011,50.936841500038284,0.349329,-0.204742,feedback,1,0,False,0.14635580498995993,0.36666666666666664,-0.33333333333333326
41,25,50.923360100016,52.123363800044174,0.533241,-0.012887,feedback,1,0,False,0.201886079599059,0.36666666666666664,-0.33333333333333326
42,25,52.13758930005133,53.33759300007951,0.909167,0.206094,feedback,1,0,False,0.25850767492376747,0.36666666666666664,-0.33333333333333326
43,25,53.328629399999045,54.52863310002722,0.826365,0.024044,feedback,1,0,False,0.33140105319722835,0.36666666666666664,-0.33333333333333326
44,25,54.54911330004688,55.749117300077344,0.702972,-0.138191,feedback,2,0,False,0.0,0.40333333333333327,-0.33333333333333326
45,25,55.74963380000554,56.94963760003448,0.415524,-0.224102,feedback,2,0,False,0.09011731807876872,0.40333333333333327,-0.33333333333333326
46,25,56.953543100040406,58.15354670006782,0.219959,-0.425218,feedback,2,0,False,0.1586431325682916,0.40333333333333327,-0.33333333333333326
47,25,58.15159590006806,59.35159959997982,0.206357,-0.520395,feedback,2,0,False,0.22776364895584644,0.40333333333333327,-0.33333333333333326
48,25,59.346793800010346,60.546797300037,0.368414,-0.225506,feedback,2,0,False,0.31064686206699366,0.40333333333333327,-0.33333333333333326
49,25,60.53078759997152,61.730791400000456,0.23636,-0.341198,feedback,2,0,False,0.3701708954414817,0.40333333333333327,-0.33333333333333326
50,25,61.746497399988584,62.94650110001676,0.163547,-0.311087,feedback,3,0,False,0.0,0.44366666666666665,-0.33333333333333326
51,25,62.93519930006005,64.13520289997105,0.125607,-0.281924,feedback,3,0,False,0.047568915100799594,0.44366666666666665,-0.33333333333333326
52,25,64.11389929999132,65.3139030000195,0.111945,-0.433855,feedback,3,0,False,0.09122941937162304,0.44366666666666665,-0.33333333333333326
