volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,ball_y_position,top_circle_y_position,bottom_circle_y_position
56,25,68.8115620999597,70.01157229992096,0.14311,-0.094135,feedback,3,3,0.14051098066733694,0.44366666666666676,-0.44366666666666676
57,25,69.92550939996727,71.12552319995594,0.089229,-0.108078,feedback,3,3,0.25336963708353216,0.44366666666666676,-0.44366666666666676
58,25,71.11516419996042,72.31517789994832,0.020154,-0.088413,feedback,3,3,0.3773743834410352,0.44366666666666676,-0.44366666666666676
59,25,72.3686360999709,73.56864999996033,-0.017812,-0.120101,feedback,3,3,0.4361828257032833,0.44366666666666676,-0.44366666666666676
60,25,73.55078970000613,74.75080339999404,0.077046,0.019011,feedback,4,3,0.0,0.4880333333333335,-0.44366666666666676
61,25,74.73791599995457,75.93792949994095,0.190304,-0.035876,feedback,4,3,0.02418179165286415,0.4880333333333335,-0.44366666666666676
62,25,75.94891349994577,77.14892749993597,0.180676,-0.02521,feedback,4,3,0.17575720071013615,0.4880333333333335,-0.44366666666666676
63,25,77.13111870002467,78.33112889998593,0.171602,-0.032025,feedback,4,3,0.3237410779310673,0.4880333333333335,-0.44366666666666676
64,25,78.37712710001506,79.57713719997555,0.317966,-0.009552,feedback,4,3,0.4029311295029,0.4880333333333335,-0.44366666666666676
65,25,79.58797769993544,80.78798800001387,0.241839,0.007195,feedback,5,3,0.0,0.5368366666666669,-0.44366666666666676
66,25,80.74624030000996,81.94625399999786,0.298085,-0.007711,feedback,5,3,0.15398857422135895,0.5368366666666669,-0.44366666666666676
67,25,82.00332489993889,83.2033350000158,0.237735,-0.03756,feedback,5,3,0.32918812355165944,0.5368366666666669,-0.44366666666666676
68,25,83.14754889998585,84.34756229997147,0.257247,-0.047328,feedback,5,3,0.4496323839071205,0.5368366666666669,-0.44366666666666676
69,25,84.34607209998649,85.54608549997211,0.262075,-0.056636,feedback,6,3,0.0,0.5905203333333335,-0.44366666666666676
70,25,85.54506809997838,86.74508169996552,0.246963,0.008772,feedback,6,3,0.15382576849130758,0.5905203333333335,-0.44366666666666676
71,25,86.77876240003388,87.97877259999514,0.253683,-0.042337,feedback,6,3,0.30435261933948876,0.5905203333333335,-0.44366666666666676
72,25,87.91918099997565,89.1191945999628,0.231828,-0.096769,feedback,6,3,0.4903971338105862,0.5905203333333335,-0.44366666666666676
73,25,89.14834339998197,90.34835679996759,0.21136,-0.046546,feedback,7,3,0.0,0.649572366666667,-0.44366666666666676
74,25,90.36061700002756,91.56062729998958,0.142737,-0.07503,feedback,7,3,0.21492648084857666,0.649572366666667,-0.44366666666666676
75,25,91.58777039998677,92.78778249996249,0.128871,-0.080488,feedback,7,3,0.3480092951309067,0.649572366666667,-0.44366666666666676
76,25,92.74300459993538,93.94301869992633,0.11687,-0.066942,feedback,7,3,0.44251373834402097,0.649572366666667,-0.44366666666666676
77,25,93.97126859996933,95.17127869992983,0.160756,-0.055545,feedback,7,3,0.5305922945668281,0.649572366666667,-0.44366666666666676
78,25,95.15137259999756,96.35138659998775,0.255826,0.09092,feedback,8,3,0.0,0.7145296033333337,-0.44366666666666676
79,25,96.34952619997784,97.54954620001372,0.343346,0.074417,feedback,8,3,0.08760827485554759,0.7145296033333337,-0.44366666666666676
80,25,97.5204778999323,98.72049149991945,0.392565,0.133304,feedback,8,3,0.26316308214334305,0.7145296033333337,-0.44366666666666676
81,25,98.78963869996369,99.98964889992494,0.29262,0.049365,feedback,8,3,0.39099602188822213,0.7145296033333337,-0.44366666666666676
82,25,99.98810600000434,101.18811999999453,0.325653,0.047039,feedback,8,3,0.5067136659545759,0.7145296033333337,-0.44366666666666676
83,25,101.17536510003265,102.3753752999939,0.34347,0.00223,feedback,8,3,0.6595678258770787,0.7145296033333337,-0.44366666666666676
84,25,102.3330562999472,103.53306999993511,0.33547,-0.135802,feedback,9,3,0.0,0.7859825636666672,-0.44366666666666676
85,25,103.56893379997928,104.7689440999413,0.305611,-0.132102,feedback,9,3,0.20782251616987404,0.7859825636666672,-0.44366666666666676
86,25,104.72191399999429,105.92192779998295,0.294256,-0.007875,feedback,9,3,0.4418826269854032,0.7859825636666672,-0.44366666666666676
87,25,105.98616239998955,107.18617249995005,0.233098,0.017765,feedback,9,3,0.6894677421391522,0.7859825636666672,-0.44366666666666676
88,25,107.17676529998425,108.37677899997216,0.249182,-0.079152,feedback,9,3,0.783678039874746,0.7859825636666672,-0.44366666666666676
89,25,108.38946640002541,109.58948010001332,0.206518,-0.126057,feedback,10,3,0.0,0.864580820033334,-0.44366666666666676
90,25,109.51306559995282,110.71307969994378,0.188773,-0.154906,feedback,10,3,0.18592282771763657,0.864580820033334,-0.44366666666666676
