volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,ball_y_position,top_circle_y_position,bottom_circle_y_position
36,25,44.9623402999714,46.16234399988316,-0.059813,-0.089376,feedback,0,0,0.051346942049489426,0.33333333333333326,-0.33333333333333326
37,25,46.149800800019875,47.34980529993773,-0.0015,-0.189313,feedback,0,0,0.05401192369060995,0.33333333333333326,-0.33333333333333326
38,25,47.338312099920586,48.53831989997998,0.37754,-0.115088,feedback,0,0,0.07029130998701207,0.33333333333333326,-0.33333333333333326
39,25,48.55424250010401,49.75424980004318,0.095838,0.151937,feedback,0,0,0.11811570602943142,0.33333333333333326,-0.33333333333333326
40,25,49.693441099952906,50.89344839989208,-0.11802,0.074331,feedback,0,0,0.11325311775363636,0.33333333333333326,-0.33333333333333326
41,25,50.91864040005021,52.11864469996654,-0.049155,0.162035,feedback,0,0,0.09524656478776483,0.33333333333333326,-0.33333333333333326
42,25,52.15722829988226,53.3572324000299,0.082887,0.010122,feedback,0,0,0.07547643663214107,0.33333333333333326,-0.33333333333333326
43,25,53.30453439988196,54.50454630008899,0.075439,0.114601,feedback,0,0,0.08153132506959421,0.33333333333333326,-0.33333333333333326
44,25,54.537355199921876,55.73735919995234,-0.001614,-0.094786,feedback,0,0,0.07772947256057477,0.33333333333333326,-0.33333333333333326
45,25,55.75340500008315,56.953409099997955,0.181743,-0.015505,feedback,0,0,0.08612854131092058,0.33333333333333326,-0.33333333333333326
46,25,56.938695000018924,58.138699600053954,-0.004205,0.101159,feedback,0,0,0.10527740509977365,0.33333333333333326,-0.33333333333333326
47,25,58.12306750006974,59.3230715001002,0.058316,0.089658,feedback,0,0,0.09577927819671851,0.33333333333333326,-0.33333333333333326
48,25,59.318229800090194,60.51823439989239,0.428897,0.132246,feedback,0,0,0.09295392709581549,0.33333333333333326,-0.33333333333333326
49,25,60.51623010006733,61.71623419998214,0.048908,0.002469,feedback,0,0,0.1196957824156419,0.33333333333333326,-0.33333333333333326
50,25,61.70135680004023,62.901360699953514,0.04524,-0.068754,feedback,0,0,0.12372105446932619,0.33333333333333326,-0.33333333333333326
51,25,62.91937689995393,64.11938089998439,0.510678,0.080259,feedback,0,0,0.13439237408186516,0.33333333333333326,-0.33333333333333326
52,25,64.10514350002632,65.3051477000583,-0.084737,0.135623,feedback,0,0,0.17468518525008048,0.33333333333333326,-0.33333333333333326
53,25,65.33759410004131,66.53760139998049,-0.074138,0.012597,feedback,0,0,0.15176456379613337,0.33333333333333326,-0.33333333333333326
54,25,66.55405239993706,67.75405570007861,0.180016,0.156108,feedback,0,0,0.1439457638555802,0.33333333333333326,-0.33333333333333326
55,25,67.71775249997154,68.91775699988939,0.081973,-0.016739,feedback,0,0,0.14601807816595463,0.33333333333333326,-0.33333333333333326
56,25,68.95460369996727,70.15460769999773,0.003209,-0.119069,feedback,0,0,0.155258804007604,0.33333333333333326,-0.33333333333333326
57,25,70.15715539990924,71.35715910005383,0.157489,-0.132932,feedback,0,0,0.16670561366058656,0.33333333333333326,-0.33333333333333326
58,25,71.32973539992236,72.52973979995586,0.138744,0.088495,feedback,0,0,0.189865062664545,0.33333333333333326,-0.33333333333333326
59,25,72.55279959994368,73.75280700000003,-0.015442,0.2714,feedback,0,0,0.19422058055738506,0.33333333333333326,-0.33333333333333326
60,25,73.73714299988933,74.93714690003544,0.034118,0.170152,feedback,0,0,0.16836296583958676,0.33333333333333326,-0.33333333333333326
61,25,74.91994059993885,76.11994519997388,0.056976,0.048091,feedback,0,0,0.15657171584387386,0.33333333333333326,-0.33333333333333326
62,25,76.15523750009015,77.35524100000039,0.09613,-0.036604,feedback,0,0,0.15743427290282508,0.33333333333333326,-0.33333333333333326
63,25,77.32756979996338,78.52757480000146,0.272775,0.059455,feedback,0,0,0.1693996916070323,0.33333333333333326,-0.33333333333333326
64,25,78.53740409994498,79.73741190000437,-0.014447,0.081597,feedback,0,0,0.18788999145181676,0.33333333333333326,-0.33333333333333326
65,25,79.73298000008799,80.93298759991303,0.041737,0.101434,feedback,0,0,0.17856602632296104,0.33333333333333326,-0.33333333333333326
66,25,80.91694719996303,82.11695409989916,0.155726,0.180153,feedback,0,0,0.17318458976273482,0.33333333333333326,-0.33333333333333326
67,25,82.15623429999687,83.35623819991015,0.08232,0.076446,feedback,0,0,0.17106728920812858,0.33333333333333326,-0.33333333333333326
68,25,83.33807089994662,84.53807429997251,0.209753,-0.114007,feedback,0,0,0.17161717193357057,0.33333333333333326,-0.33333333333333326
69,25,84.53618919989094,85.73619259991683,0.209125,-0.15202,feedback,0,0,0.20192531479859588,0.33333333333333326,-0.33333333333333326
70,25,85.71786429989152,86.91786860004068,0.133559,0.086602,feedback,0,0,0.23322889316651596,0.33333333333333326,-0.33333333333333326
71,25,86.93760080006905,88.13760810000822,-0.066286,0.200884,feedback,0,0,0.2376246785152714,0.33333333333333326,-0.33333333333333326
72,25,88.1385133001022,89.33851729989983,0.014543,0.134724,feedback,0,0,0.2116877770588923,0.33333333333333326,-0.33333333333333326
73,25,89.33235840010457,90.53236339990981,0.228381,0.130503,feedback,0,0,0.2004372738538585,0.33333333333333326,-0.33333333333333326
74,25,90.5376667000819,91.73767059999518,0.095603,-0.009456,feedback,0,0,0.20926056895481523,0.33333333333333326,-0.33333333333333326
75,25,91.69930300000124,92.8993070000317,0.096732,-0.090612,feedback,0,0,0.21800269118872456,0.33333333333333326,-0.33333333333333326
76,25,92.92120030010119,94.12120469990187,0.178785,0.115935,feedback,0,0,0.23489097453527527,0.33333333333333326,-0.33333333333333326
77,25,94.17294170008972,95.3729464000091,0.09915,0.107533,feedback,0,0,0.2407745511941176,0.33333333333333326,-0.33333333333333326
78,25,95.33696349989623,96.53697089995258,0.12225,0.146974,feedback,0,0,0.2400769887702714,0.33333333333333326,-0.33333333333333326
79,25,96.5374743998982,97.73747830004432,0.071958,-0.100998,feedback,0,0,0.23776250111214525,0.33333333333333326,-0.33333333333333326
80,25,97.73665759991854,98.93666179995053,0.194044,-0.185653,feedback,0,0,0.2527541019932371,0.33333333333333326,-0.33333333333333326
81,25,98.91846659989096,100.11847050003708,0.282136,0.021283,feedback,0,0,0.2882986748911295,0.33333333333333326,-0.33333333333333326
82,25,100.14810850005597,101.34811219996773,-0.017269,0.093518,feedback,0,0,0.31633556889970893,0.33333333333333326,-0.33333333333333326
83,25,101.30230350000784,102.5023071999196,0.071131,-0.038874,feedback,0,0,0.3059644661582098,0.33333333333333326,-0.33333333333333326
84,25,102.51688609994017,103.71689430000261,0.222532,0.003743,feedback,0,0,0.3174065743586161,0.33333333333333326,-0.33333333333333326
85,25,103.73583670007065,104.93584079998546,0.090347,-0.143547,feedback,1,0,0.0,0.36666666666666664,-0.33333333333333326
86,25,104.96865179995075,106.16865579998121,0.061422,-0.246927,feedback,1,0,0.022706462661370483,0.36666666666666664,-0.33333333333333326
87,25,106.1149613999296,107.31496959999204,0.111629,-0.145028,feedback,1,0,0.051571935679308886,0.36666666666666664,-0.33333333333333326
88,25,107.36878839996643,108.56879219999537,-0.032112,0.074211,feedback,1,0,0.08093757252155041,0.36666666666666664,-0.33333333333333326
89,25,108.52948549995199,109.7294894000981,-0.075495,0.110431,feedback,1,0,0.07024708304817442,0.36666666666666664,-0.33333333333333326
90,25,109.76654880004935,110.96655269996263,0.072439,0.134419,feedback,1,0,0.05090809473610945,0.36666666666666664,-0.33333333333333326
91,25,110.89439689996652,112.09440089999698,-0.191899,0.024487,feedback,1,0,0.04510596138185228,0.36666666666666664,-0.33333333333333326
92,25,112.11668520001695,113.31669340007939,-0.033407,0.032085,feedback,1,0,0.021098208764032435,0.36666666666666664,-0.33333333333333326
93,25,113.29690159996971,114.49690560000018,0.183098,0.004235,feedback,1,0,0.014059024769943997,0.36666666666666664,-0.33333333333333326
94,25,114.52818190003745,115.72818579995074,0.360626,-0.157747,feedback,1,0,0.03452379254371931,0.36666666666666664,-0.33333333333333326
95,25,115.72950350004248,116.92950750007294,0.086598,-0.270312,feedback,1,0,0.09383389617160906,0.36666666666666664,-0.33333333333333326
96,25,116.95207939995453,118.15208350010217,0.283579,-0.085543,feedback,1,0,0.1309576890701766,0.36666666666666664,-0.33333333333333326
97,25,118.13444150006399,119.33444559997879,-0.134719,-0.175078,feedback,1,0,0.16935170627985185,0.36666666666666664,-0.33333333333333326
98,25,119.32917400007136,120.52917789998465,-0.169338,-0.031253,feedback,1,0,0.17326976371847919,0.36666666666666664,-0.33333333333333326
99,25,120.53680919995531,121.7368129000999,0.184653,0.151221,feedback,1,0,0.15699188563142105,0.36666666666666664,-0.33333333333333326
100,25,121.70578869991004,122.9057926999405,0.086352,0.082435,feedback,1,0,0.16012155523935115,0.36666666666666664,-0.33333333333333326
101,25,122.95070630009286,124.15071020000615,0.0024,-0.15955,feedback,1,0,0.16055614142794064,0.36666666666666664,-0.33333333333333326
102,25,124.14472209988162,125.34472580002621,0.003315,0.031282,feedback,1,0,0.1762782703752798,0.36666666666666664,-0.33333333333333326
103,25,125.31093850010075,126.51094229989685,-0.020409,0.223919,feedback,1,0,0.17336929860089895,0.36666666666666664,-0.33333333333333326
104,25,126.51261350000277,127.71261739991606,0.051243,0.207872,feedback,1,0,0.14795565910825043,0.36666666666666664,-0.33333333333333326
105,25,127.68553830008022,128.88554210010915,0.114764,0.100265,feedback,1,0,0.1332931495060575,0.36666666666666664,-0.33333333333333326
106,25,128.9297960998956,130.12979989992454,0.17638,-0.02296,feedback,1,0,0.13490179519110965,0.36666666666666664,-0.33333333333333326
107,25,130.14935429999605,131.34935839991084,0.133526,-0.075395,feedback,1,0,0.1563271744340949,0.36666666666666664,-0.33333333333333326
108,25,131.31195760006085,132.5119616000913,0.076708,-0.051923,feedback,1,0,0.17733361472704354,0.36666666666666664,-0.33333333333333326
109,25,132.53849749988876,133.7385016000364,0.039577,-0.176014,feedback,1,0,0.191605061248458,0.36666666666666664,-0.33333333333333326
110,25,133.75184520008042,134.95184889999217,0.074074,-0.146676,feedback,1,0,0.21402963784982817,0.36666666666666664,-0.33333333333333326
111,25,134.93099229992367,136.13100060010328,0.15532,0.22029,feedback,1,0,0.2362254520315929,0.36666666666666664,-0.33333333333333326
112,25,136.14394359989092,137.34394750003702,-0.075496,0.165482,feedback,1,0,0.22879185222468965,0.36666666666666664,-0.33333333333333326
113,25,137.33002189989202,138.53003020007162,-0.013526,0.171072,feedback,1,0,0.2020556483559688,0.36666666666666664,-0.33333333333333326
114,25,138.5099931000732,139.70999719998798,0.110962,0.003644,feedback,1,0,0.18157473407434133,0.36666666666666664,-0.33333333333333326
115,25,139.75185890006833,140.95186239997855,-0.015041,0.006525,feedback,1,0,0.19273735548110676,0.36666666666666664,-0.33333333333333326
116,25,140.9283570998814,142.1283610000275,0.119697,-0.108034,feedback,1,0,0.1904941801213516,0.36666666666666664,-0.33333333333333326
117,25,142.13558949995786,143.33559329998678,0.147633,0.084519,feedback,1,0,0.214181491994327,0.36666666666666664,-0.33333333333333326
118,25,143.33204949996434,144.5320534999948,-0.035467,0.242437,feedback,1,0,0.22030860805720048,0.36666666666666664,-0.33333333333333326
119,25,144.47682909993455,145.67683289996347,0.078865,0.208955,feedback,1,0,0.1923661140849739,0.36666666666666664,-0.33333333333333326
