"word","valence_condition","set","run","seed"
"kind","+",2,1,755
"responsible","+",2,1,755
"positive","+",2,1,755
"bright","+",2,1,755
"capable","+",2,1,755
"sweet","+",2,1,755
"calm","+",2,1,755
"grateful","+",2,1,755
"modest","+",2,1,755
"wise","+",2,1,755
"mature","+",2,1,755
"smart","+",2,1,755
"respectable","+",2,1,755
"competent","+",2,1,755
"cheerful","+",2,1,755
"talented","+",2,1,755
"humble","+",2,1,755
"hopeful","+",2,1,755
"thoughtful","+",2,1,755
"outgoing","+",2,1,755
"courageous","+",2,1,755
"knowledgeable","+",2,1,755
"adaptable","+",2,1,755
"considerate","+",2,1,755
"fearless","+",2,1,755
"trustworthy","+",2,1,755
"glorious","+",2,1,755
"daring","+",2,1,755
"terrible","-",2,1,755
"unhappy","-",2,1,755
"harsh","-",2,1,755
"cruel","-",2,1,755
"wicked","-",2,1,755
"rude","-",2,1,755
"ignorant","-",2,1,755
"ruthless","-",2,1,755
"reckless","-",2,1,755
"irrational","-",2,1,755
"discouraged","-",2,1,755
"annoying","-",2,1,755
"irresponsible","-",2,1,755
"dishonest","-",2,1,755
"self-conscious","-",2,1,755
"dreary","-",2,1,755
"pompous","-",2,1,755
"sloppy","-",2,1,755
"cowardly","-",2,1,755
"bossy","-",2,1,755
"bad","-",2,1,755
"moody","-",2,1,755
"wasteful","-",2,1,755
"stupid","-",2,1,755
"self-disciplined","+",2,1,755
"dependable","+",2,1,755
"suspicious","-",2,1,755
"brooding","-",2,1,755
"unreasonable","-",2,1,755
"awkward","-",2,1,755
"disdainful","-",2,1,755
"insincere","-",2,1,755
"patient","+",2,2,755
"active","+",2,2,755
"healthy","+",2,2,755
"confident","+",2,2,755
"consistent","+",2,2,755
"pleasant","+",2,2,755
"creative","+",2,2,755
"sophisticated","+",2,2,755
"reliable","+",2,2,755
"productive","+",2,2,755
"decisive","+",2,2,755
"polite","+",2,2,755
"ethical","+",2,2,755
"thorough","+",2,2,755
"innovative","+",2,2,755
"jolly","+",2,2,755
"energetic","+",2,2,755
"sincere","+",2,2,755
"humorous","+",2,2,755
"dignified","+",2,2,755
"perceptive","+",2,2,755
"courteous","+",2,2,755
"attentive","+",2,2,755
"joyful","+",2,2,755
"truthful","+",2,2,755
"forgiving","+",2,2,755
"artistic","+",2,2,755
"guilty","-",2,2,755
"sad","-",2,2,755
"controlling","-",2,2,755
"dull","-",2,2,755
"boring","-",2,2,755
"hostile","-",2,2,755
"dreadful","-",2,2,755
"rotten","-",2,2,755
"selfish","-",2,2,755
"gloomy","-",2,2,755
"inefficient","-",2,2,755
"careless","-",2,2,755
"unproductive","-",2,2,755
"unfriendly","-",2,2,755
"unruly","-",2,2,755
"envious","-",2,2,755
"obnoxious","-",2,2,755
"intolerant","-",2,2,755
"grumpy","-",2,2,755
"lethargic","-",2,2,755
"good-natured","+",2,2,755
"proficient","+",2,2,755
"comical","+",2,2,755
"hesitant","-",2,2,755
"stubborn","-",2,2,755
"defensive","-",2,2,755
"combative","-",2,2,755
"mediocre","-",2,2,755
"indecisive","-",2,2,755
"childish","-",2,2,755
"fickle","-",2,2,755
"demanding","-",2,2,755
"devious","-",2,2,755
"fun","+",1,3,755
"friendly","+",1,3,755
"nice","+",1,3,755
"brilliant","+",1,3,755
"outstanding","+",1,3,755
"honest","+",1,3,755
"moral","+",1,3,755
"clever","+",1,3,755
"gentle","+",1,3,755
"warm","+",1,3,755
"mighty","+",1,3,755
"entertaining","+",1,3,755
"intelligent","+",1,3,755
"cooperative","+",1,3,755
"charitable","+",1,3,755
"admired","+",1,3,755
"brave","+",1,3,755
"ambitious","+",1,3,755
"versatile","+",1,3,755
"expressive","+",1,3,755
"charming","+",1,3,755
"respectful","+",1,3,755
"trusting","+",1,3,755
"self-confident","+",1,3,755
"gracious","+",1,3,755
"humane","+",1,3,755
"inventive","+",1,3,755
