"word","valence_condition","set","run","seed"
"responsible","+",2,1,759
"bright","+",2,1,759
"capable","+",2,1,759
"healthy","+",2,1,759
"confident","+",2,1,759
"consistent","+",2,1,759
"creative","+",2,1,759
"mature","+",2,1,759
"productive","+",2,1,759
"respectable","+",2,1,759
"competent","+",2,1,759
"decisive","+",2,1,759
"thorough","+",2,1,759
"innovative","+",2,1,759
"jolly","+",2,1,759
"hopeful","+",2,1,759
"energetic","+",2,1,759
"outgoing","+",2,1,759
"dignified","+",2,1,759
"knowledgeable","+",2,1,759
"courteous","+",2,1,759
"adaptable","+",2,1,759
"joyful","+",2,1,759
"truthful","+",2,1,759
"fearless","+",2,1,759
"forgiving","+",2,1,759
"trustworthy","+",2,1,759
"artistic","+",2,1,759
"guilty","-",2,1,759
"sad","-",2,1,759
"controlling","-",2,1,759
"boring","-",2,1,759
"cruel","-",2,1,759
"rude","-",2,1,759
"ignorant","-",2,1,759
"selfish","-",2,1,759
"gloomy","-",2,1,759
"inefficient","-",2,1,759
"careless","-",2,1,759
"discouraged","-",2,1,759
"dishonest","-",2,1,759
"self-conscious","-",2,1,759
"pompous","-",2,1,759
"unproductive","-",2,1,759
"unruly","-",2,1,759
"envious","-",2,1,759
"obnoxious","-",2,1,759
"grumpy","-",2,1,759
"bad","-",2,1,759
"stupid","-",2,1,759
"self-disciplined","+",2,1,759
"dependable","+",2,1,759
"hesitant","-",2,1,759
"defensive","-",2,1,759
"combative","-",2,1,759
"suspicious","-",2,1,759
"childish","-",2,1,759
"fickle","-",2,1,759
"unreasonable","-",2,1,759
"devious","-",2,1,759
"kind","+",2,2,759
"positive","+",2,2,759
"patient","+",2,2,759
"active","+",2,2,759
"sweet","+",2,2,759
"calm","+",2,2,759
"grateful","+",2,2,759
"pleasant","+",2,2,759
"sophisticated","+",2,2,759
"modest","+",2,2,759
"reliable","+",2,2,759
"wise","+",2,2,759
"smart","+",2,2,759
"polite","+",2,2,759
"cheerful","+",2,2,759
"ethical","+",2,2,759
"talented","+",2,2,759
"humble","+",2,2,759
"thoughtful","+",2,2,759
"sincere","+",2,2,759
"humorous","+",2,2,759
"courageous","+",2,2,759
"perceptive","+",2,2,759
"attentive","+",2,2,759
"considerate","+",2,2,759
"glorious","+",2,2,759
"daring","+",2,2,759
"terrible","-",2,2,759
"unhappy","-",2,2,759
"dull","-",2,2,759
"hostile","-",2,2,759
"harsh","-",2,2,759
"dreadful","-",2,2,759
"wicked","-",2,2,759
"rotten","-",2,2,759
"ruthless","-",2,2,759
"reckless","-",2,2,759
"irrational","-",2,2,759
"annoying","-",2,2,759
"irresponsible","-",2,2,759
"dreary","-",2,2,759
"sloppy","-",2,2,759
"unfriendly","-",2,2,759
"cowardly","-",2,2,759
"intolerant","-",2,2,759
"bossy","-",2,2,759
"lethargic","-",2,2,759
"moody","-",2,2,759
"wasteful","-",2,2,759
"good-natured","+",2,2,759
"proficient","+",2,2,759
"comical","+",2,2,759
"stubborn","-",2,2,759
"mediocre","-",2,2,759
"indecisive","-",2,2,759
"brooding","-",2,2,759
"demanding","-",2,2,759
"awkward","-",2,2,759
"disdainful","-",2,2,759
"insincere","-",2,2,759
"friendly","+",1,3,759
"nice","+",1,3,759
"generous","+",1,3,759
"understanding","+",1,3,759
"honest","+",1,3,759
"strong","+",1,3,759
"devoted","+",1,3,759
"helpful","+",1,3,759
"warm","+",1,3,759
"lucky","+",1,3,759
"entertaining","+",1,3,759
"skilled","+",1,3,759
"cooperative","+",1,3,759
"charitable","+",1,3,759
"admired","+",1,3,759
"brave","+",1,3,759
"enthusiastic","+",1,3,759
"charming","+",1,3,759
"respectful","+",1,3,759
"purposeful","+",1,3,759
"self-confident","+",1,3,759
"playful","+",1,3,759
"compassionate","+",1,3,759
"inventive","+",1,3,759
"selfless","+",1,3,759
"witty","+",1,3,759
"observant","+",1,3,759
"diligent","+",1,3,759
"agreeable","+",1,3,759
"sociable","+",1,3,759
"withdrawn","-",1,3,759
"disturbed","-",1,3,759
"lonely","-",1,3,759
"troubled","-",1,3,759
"awful","-",1,3,759
"toxic","-",1,3,759
"violent","-",1,3,759
"useless","-",1,3,759
"greedy","-",1,3,759
"timid","-",1,3,759
"feeble","-",1,3,759
"unpopular","-",1,3,759
"lazy","-",1,3,759
"unwise","-",1,3,759
"unreliable","-",1,3,759
"hopeless","-",1,3,759
"messy","-",1,3,759
"stern","-",1,3,759
"thoughtless","-",1,3,759
"uninspiring","-",1,3,759
"untrustworthy","-",1,3,759
"disagreeable","-",1,3,759
"disobedient","-",1,3,759
"unsympathetic","-",1,3,759
"manipulative","-",1,3,759
"unethical","-",1,3,759
"deceptive","-",1,3,759
"prejudiced","-",1,3,759
"absent-minded","-",1,3,759
"uninteresting","-",1,3,759
"fun","+",1,4,759
"happy","+",1,4,759
"brilliant","+",1,4,759
"outstanding","+",1,4,759
"moral","+",1,4,759
"composed","+",1,4,759
"efficient","+",1,4,759
"organized","+",1,4,759
"clever","+",1,4,759
"gentle","+",1,4,759
"mighty","+",1,4,759
"intelligent","+",1,4,759
"lively","+",1,4,759
"amusing","+",1,4,759
"terrific","+",1,4,759
"loyal","+",1,4,759
"elegant","+",1,4,759
"ambitious","+",1,4,759
"versatile","+",1,4,759
"expressive","+",1,4,759
"sympathetic","+",1,4,759
"optimistic","+",1,4,759
"admirable","+",1,4,759
"trusting","+",1,4,759
"adventurous","+",1,4,759
"gracious","+",1,4,759
"humane","+",1,4,759
"down-to-earth","+",1,4,759
"communicative","+",1,4,759
"affectionate","+",1,4,759
"mean","-",1,4,759
"foolish","-",1,4,759
"shallow","-",1,4,759
"weak","-",1,4,759
"aggressive","-",1,4,759
"bitter","-",1,4,759
"detached","-",1,4,759
"inadequate","-",1,4,759
