"word","valence_condition","set","run","seed"
"positive","+",2,1,149
"patient","+",2,1,149
"active","+",2,1,149
"sweet","+",2,1,149
"healthy","+",2,1,149
"confident","+",2,1,149
"modest","+",2,1,149
"reliable","+",2,1,149
"mature","+",2,1,149
"smart","+",2,1,149
"productive","+",2,1,149
"respectable","+",2,1,149
"ethical","+",2,1,149
"thorough","+",2,1,149
"innovative","+",2,1,149
"jolly","+",2,1,149
"hopeful","+",2,1,149
"thoughtful","+",2,1,149
"dignified","+",2,1,149
"courageous","+",2,1,149
"knowledgeable","+",2,1,149
"adaptable","+",2,1,149
"considerate","+",2,1,149
"fearless","+",2,1,149
"forgiving","+",2,1,149
"trustworthy","+",2,1,149
"glorious","+",2,1,149
"terrible","-",2,1,149
"guilty","-",2,1,149
"controlling","-",2,1,149
"unhappy","-",2,1,149
"hostile","-",2,1,149
"dreadful","-",2,1,149
"wicked","-",2,1,149
"ignorant","-",2,1,149
"selfish","-",2,1,149
"reckless","-",2,1,149
"irrational","-",2,1,149
"discouraged","-",2,1,149
"annoying","-",2,1,149
"irresponsible","-",2,1,149
"dishonest","-",2,1,149
"unruly","-",2,1,149
"intolerant","-",2,1,149
"grumpy","-",2,1,149
"bossy","-",2,1,149
"lethargic","-",2,1,149
"bad","-",2,1,149
"wasteful","-",2,1,149
"good-natured","+",2,1,149
"comical","+",2,1,149
"dependable","+",2,1,149
"stubborn","-",2,1,149
"combative","-",2,1,149
"mediocre","-",2,1,149
"indecisive","-",2,1,149
"childish","-",2,1,149
"brooding","-",2,1,149
"unreasonable","-",2,1,149
"demanding","-",2,1,149
"kind","+",2,2,149
"responsible","+",2,2,149
"bright","+",2,2,149
"capable","+",2,2,149
"consistent","+",2,2,149
"calm","+",2,2,149
"grateful","+",2,2,149
"pleasant","+",2,2,149
"creative","+",2,2,149
"sophisticated","+",2,2,149
"wise","+",2,2,149
"competent","+",2,2,149
"decisive","+",2,2,149
"polite","+",2,2,149
"cheerful","+",2,2,149
"talented","+",2,2,149
"humble","+",2,2,149
"energetic","+",2,2,149
"outgoing","+",2,2,149
"sincere","+",2,2,149
"humorous","+",2,2,149
"perceptive","+",2,2,149
"courteous","+",2,2,149
"attentive","+",2,2,149
"joyful","+",2,2,149
"truthful","+",2,2,149
"artistic","+",2,2,149
"daring","+",2,2,149
"sad","-",2,2,149
"dull","-",2,2,149
"boring","-",2,2,149
"harsh","-",2,2,149
"cruel","-",2,2,149
"rude","-",2,2,149
"rotten","-",2,2,149
"gloomy","-",2,2,149
"ruthless","-",2,2,149
"inefficient","-",2,2,149
"careless","-",2,2,149
"self-conscious","-",2,2,149
"dreary","-",2,2,149
"pompous","-",2,2,149
"unproductive","-",2,2,149
"sloppy","-",2,2,149
"unfriendly","-",2,2,149
"envious","-",2,2,149
"cowardly","-",2,2,149
"obnoxious","-",2,2,149
"moody","-",2,2,149
"stupid","-",2,2,149
"proficient","+",2,2,149
"self-disciplined","+",2,2,149
"hesitant","-",2,2,149
"defensive","-",2,2,149
"suspicious","-",2,2,149
"fickle","-",2,2,149
"devious","-",2,2,149
"awkward","-",2,2,149
"disdainful","-",2,2,149
"insincere","-",2,2,149
"happy","+",1,3,149
"friendly","+",1,3,149
"generous","+",1,3,149
"brilliant","+",1,3,149
"devoted","+",1,3,149
"moral","+",1,3,149
"organized","+",1,3,149
"clever","+",1,3,149
"helpful","+",1,3,149
"warm","+",1,3,149
"lucky","+",1,3,149
"entertaining","+",1,3,149
"lively","+",1,3,149
"amusing","+",1,3,149
"charitable","+",1,3,149
"admired","+",1,3,149
"terrific","+",1,3,149
"loyal","+",1,3,149
"ambitious","+",1,3,149
"sympathetic","+",1,3,149
"optimistic","+",1,3,149
"respectful","+",1,3,149
"trusting","+",1,3,149
"self-confident","+",1,3,149
"compassionate","+",1,3,149
"gracious","+",1,3,149
"selfless","+",1,3,149
"observant","+",1,3,149
"affectionate","+",1,3,149
"sociable","+",1,3,149
"shallow","-",1,3,149
"withdrawn","-",1,3,149
"aggressive","-",1,3,149
"bitter","-",1,3,149
"lonely","-",1,3,149
"awful","-",1,3,149
"toxic","-",1,3,149
"offensive","-",1,3,149
"nasty","-",1,3,149
"immoral","-",1,3,149
"helpless","-",1,3,149
"insecure","-",1,3,149
"lazy","-",1,3,149
"troublesome","-",1,3,149
"unreliable","-",1,3,149
"hopeless","-",1,3,149
"insensitive","-",1,3,149
"superficial","-",1,3,149
"messy","-",1,3,149
"thoughtless","-",1,3,149
"untrustworthy","-",1,3,149
