"word","valence_condition","set","run","seed"
"happy","+",1,1,370
"nice","+",1,1,370
"brilliant","+",1,1,370
"outstanding","+",1,1,370
"honest","+",1,1,370
"strong","+",1,1,370
"devoted","+",1,1,370
"efficient","+",1,1,370
"organized","+",1,1,370
"clever","+",1,1,370
"helpful","+",1,1,370
"gentle","+",1,1,370
"skilled","+",1,1,370
"amusing","+",1,1,370
"admired","+",1,1,370
"terrific","+",1,1,370
"loyal","+",1,1,370
"brave","+",1,1,370
"ambitious","+",1,1,370
"optimistic","+",1,1,370
"enthusiastic","+",1,1,370
"respectful","+",1,1,370
"admirable","+",1,1,370
"playful","+",1,1,370
"compassionate","+",1,1,370
"selfless","+",1,1,370
"down-to-earth","+",1,1,370
"agreeable","+",1,1,370
"affectionate","+",1,1,370
"sociable","+",1,1,370
"weak","-",1,1,370
"withdrawn","-",1,1,370
"aggressive","-",1,1,370
"toxic","-",1,1,370
"detached","-",1,1,370
"inadequate","-",1,1,370
"nasty","-",1,1,370
"violent","-",1,1,370
"useless","-",1,1,370
"immoral","-",1,1,370
"helpless","-",1,1,370
"cynical","-",1,1,370
"timid","-",1,1,370
"unwise","-",1,1,370
"hopeless","-",1,1,370
"messy","-",1,1,370
"unhealthy","-",1,1,370
"unsophisticated","-",1,1,370
"unkind","-",1,1,370
"uninspiring","-",1,1,370
"compulsive","-",1,1,370
"untrustworthy","-",1,1,370
"disagreeable","-",1,1,370
"manipulative","-",1,1,370
"deceptive","-",1,1,370
"prejudiced","-",1,1,370
"absent-minded","-",1,1,370
"uninteresting","-",1,1,370
"conceited","-",1,1,370
"materialistic","-",1,1,370
"fun","+",1,2,370
"friendly","+",1,2,370
"generous","+",1,2,370
"understanding","+",1,2,370
"moral","+",1,2,370
"composed","+",1,2,370
"warm","+",1,2,370
"lucky","+",1,2,370
"mighty","+",1,2,370
"entertaining","+",1,2,370
"intelligent","+",1,2,370
"lively","+",1,2,370
"cooperative","+",1,2,370
"charitable","+",1,2,370
"elegant","+",1,2,370
"versatile","+",1,2,370
"expressive","+",1,2,370
"sympathetic","+",1,2,370
"charming","+",1,2,370
"trusting","+",1,2,370
"adventurous","+",1,2,370
"purposeful","+",1,2,370
"self-confident","+",1,2,370
"gracious","+",1,2,370
"humane","+",1,2,370
"inventive","+",1,2,370
"witty","+",1,2,370
"observant","+",1,2,370
"diligent","+",1,2,370
"communicative","+",1,2,370
"mean","-",1,2,370
"foolish","-",1,2,370
"shallow","-",1,2,370
"disturbed","-",1,2,370
"bitter","-",1,2,370
"lonely","-",1,2,370
"troubled","-",1,2,370
"awful","-",1,2,370
"offensive","-",1,2,370
"unpleasant","-",1,2,370
"rejected","-",1,2,370
"vicious","-",1,2,370
"greedy","-",1,2,370
"insecure","-",1,2,370
"feeble","-",1,2,370
"unpopular","-",1,2,370
"lazy","-",1,2,370
"troublesome","-",1,2,370
"unreliable","-",1,2,370
"insensitive","-",1,2,370
"fearful","-",1,2,370
"superficial","-",1,2,370
