"word","valence_condition","set","run","seed"
"kind","+",2,1,631
"responsible","+",2,1,631
"positive","+",2,1,631
"active","+",2,1,631
"capable","+",2,1,631
"healthy","+",2,1,631
"calm","+",2,1,631
"pleasant","+",2,1,631
"sophisticated","+",2,1,631
"modest","+",2,1,631
"reliable","+",2,1,631
"productive","+",2,1,631
"respectable","+",2,1,631
"decisive","+",2,1,631
"thorough","+",2,1,631
"innovative","+",2,1,631
"talented","+",2,1,631
"hopeful","+",2,1,631
"energetic","+",2,1,631
"knowledgeable","+",2,1,631
"perceptive","+",2,1,631
"courteous","+",2,1,631
"attentive","+",2,1,631
"adaptable","+",2,1,631
"truthful","+",2,1,631
"fearless","+",2,1,631
"forgiving","+",2,1,631
"daring","+",2,1,631
"terrible","-",2,1,631
"guilty","-",2,1,631
"controlling","-",2,1,631
"unhappy","-",2,1,631
"dull","-",2,1,631
"cruel","-",2,1,631
"wicked","-",2,1,631
"rotten","-",2,1,631
"ignorant","-",2,1,631
"selfish","-",2,1,631
"careless","-",2,1,631
"discouraged","-",2,1,631
"irresponsible","-",2,1,631
"sloppy","-",2,1,631
"unruly","-",2,1,631
"envious","-",2,1,631
"cowardly","-",2,1,631
"grumpy","-",2,1,631
"bossy","-",2,1,631
"bad","-",2,1,631
"stupid","-",2,1,631
"good-natured","+",2,1,631
"proficient","+",2,1,631
"hesitant","-",2,1,631
"defensive","-",2,1,631
"combative","-",2,1,631
"brooding","-",2,1,631
"fickle","-",2,1,631
"unreasonable","-",2,1,631
"awkward","-",2,1,631
"disdainful","-",2,1,631
"insincere","-",2,1,631
"patient","+",2,2,631
"bright","+",2,2,631
"sweet","+",2,2,631
"confident","+",2,2,631
"consistent","+",2,2,631
"grateful","+",2,2,631
"creative","+",2,2,631
"wise","+",2,2,631
"mature","+",2,2,631
"smart","+",2,2,631
"competent","+",2,2,631
"polite","+",2,2,631
"cheerful","+",2,2,631
"ethical","+",2,2,631
"jolly","+",2,2,631
"humble","+",2,2,631
"thoughtful","+",2,2,631
"outgoing","+",2,2,631
"sincere","+",2,2,631
"humorous","+",2,2,631
"dignified","+",2,2,631
"courageous","+",2,2,631
"joyful","+",2,2,631
"considerate","+",2,2,631
"trustworthy","+",2,2,631
"artistic","+",2,2,631
"glorious","+",2,2,631
"sad","-",2,2,631
"boring","-",2,2,631
"hostile","-",2,2,631
"harsh","-",2,2,631
"dreadful","-",2,2,631
"rude","-",2,2,631
"gloomy","-",2,2,631
"ruthless","-",2,2,631
"inefficient","-",2,2,631
"reckless","-",2,2,631
"irrational","-",2,2,631
"annoying","-",2,2,631
"dishonest","-",2,2,631
"self-conscious","-",2,2,631
"dreary","-",2,2,631
"pompous","-",2,2,631
"unproductive","-",2,2,631
"unfriendly","-",2,2,631
"obnoxious","-",2,2,631
"intolerant","-",2,2,631
"lethargic","-",2,2,631
"moody","-",2,2,631
"wasteful","-",2,2,631
"self-disciplined","+",2,2,631
"comical","+",2,2,631
"dependable","+",2,2,631
"stubborn","-",2,2,631
"suspicious","-",2,2,631
"mediocre","-",2,2,631
"indecisive","-",2,2,631
"childish","-",2,2,631
"demanding","-",2,2,631
"devious","-",2,2,631
"fun","+",1,3,631
"brilliant","+",1,3,631
"strong","+",1,3,631
"devoted","+",1,3,631
"moral","+",1,3,631
"efficient","+",1,3,631
"helpful","+",1,3,631
"gentle","+",1,3,631
"lucky","+",1,3,631
"entertaining","+",1,3,631
"lively","+",1,3,631
"charitable","+",1,3,631
"admired","+",1,3,631
"terrific","+",1,3,631
"brave","+",1,3,631
"expressive","+",1,3,631
"sympathetic","+",1,3,631
"optimistic","+",1,3,631
"enthusiastic","+",1,3,631
