"word","valence_condition","set","run","seed"
"kind","+",2,1,119
"responsible","+",2,1,119
"positive","+",2,1,119
"patient","+",2,1,119
"capable","+",2,1,119
"healthy","+",2,1,119
"confident","+",2,1,119
"grateful","+",2,1,119
"creative","+",2,1,119
"modest","+",2,1,119
"reliable","+",2,1,119
"wise","+",2,1,119
"mature","+",2,1,119
"productive","+",2,1,119
"competent","+",2,1,119
"polite","+",2,1,119
"cheerful","+",2,1,119
"ethical","+",2,1,119
"humble","+",2,1,119
"sincere","+",2,1,119
"humorous","+",2,1,119
"dignified","+",2,1,119
"courageous","+",2,1,119
"perceptive","+",2,1,119
"attentive","+",2,1,119
"trustworthy","+",2,1,119
"artistic","+",2,1,119
"glorious","+",2,1,119
"guilty","-",2,1,119
"unhappy","-",2,1,119
"dull","-",2,1,119
"boring","-",2,1,119
"hostile","-",2,1,119
"dreadful","-",2,1,119
"cruel","-",2,1,119
"rude","-",2,1,119
"selfish","-",2,1,119
"ruthless","-",2,1,119
"inefficient","-",2,1,119
"reckless","-",2,1,119
"irrational","-",2,1,119
"discouraged","-",2,1,119
"unproductive","-",2,1,119
"sloppy","-",2,1,119
"unfriendly","-",2,1,119
"obnoxious","-",2,1,119
"intolerant","-",2,1,119
"wasteful","-",2,1,119
"stupid","-",2,1,119
"self-disciplined","+",2,1,119
"dependable","+",2,1,119
"hesitant","-",2,1,119
"stubborn","-",2,1,119
"suspicious","-",2,1,119
"brooding","-",2,1,119
"unreasonable","-",2,1,119
"demanding","-",2,1,119
"devious","-",2,1,119
"awkward","-",2,1,119
"disdainful","-",2,1,119
"active","+",2,2,119
"bright","+",2,2,119
"sweet","+",2,2,119
"consistent","+",2,2,119
"calm","+",2,2,119
"pleasant","+",2,2,119
"sophisticated","+",2,2,119
"smart","+",2,2,119
"respectable","+",2,2,119
"decisive","+",2,2,119
"thorough","+",2,2,119
"innovative","+",2,2,119
"jolly","+",2,2,119
"talented","+",2,2,119
"hopeful","+",2,2,119
"energetic","+",2,2,119
"thoughtful","+",2,2,119
"outgoing","+",2,2,119
"knowledgeable","+",2,2,119
"courteous","+",2,2,119
"adaptable","+",2,2,119
"joyful","+",2,2,119
"considerate","+",2,2,119
"truthful","+",2,2,119
"fearless","+",2,2,119
"forgiving","+",2,2,119
"daring","+",2,2,119
"terrible","-",2,2,119
"sad","-",2,2,119
"controlling","-",2,2,119
"harsh","-",2,2,119
"wicked","-",2,2,119
"rotten","-",2,2,119
"ignorant","-",2,2,119
"gloomy","-",2,2,119
"careless","-",2,2,119
"annoying","-",2,2,119
"irresponsible","-",2,2,119
"dishonest","-",2,2,119
"self-conscious","-",2,2,119
"dreary","-",2,2,119
"pompous","-",2,2,119
"unruly","-",2,2,119
"envious","-",2,2,119
"cowardly","-",2,2,119
"grumpy","-",2,2,119
"bossy","-",2,2,119
"lethargic","-",2,2,119
"bad","-",2,2,119
"moody","-",2,2,119
"good-natured","+",2,2,119
"proficient","+",2,2,119
"comical","+",2,2,119
"defensive","-",2,2,119
"combative","-",2,2,119
"mediocre","-",2,2,119
"indecisive","-",2,2,119
"childish","-",2,2,119
"fickle","-",2,2,119
"insincere","-",2,2,119
"fun","+",1,3,119
"nice","+",1,3,119
"generous","+",1,3,119
"brilliant","+",1,3,119
"understanding","+",1,3,119
"moral","+",1,3,119
"efficient","+",1,3,119
"clever","+",1,3,119
"gentle","+",1,3,119
"lucky","+",1,3,119
"mighty","+",1,3,119
"cooperative","+",1,3,119
"loyal","+",1,3,119
"brave","+",1,3,119
"elegant","+",1,3,119
"ambitious","+",1,3,119
"sympathetic","+",1,3,119
"enthusiastic","+",1,3,119
"charming","+",1,3,119
"trusting","+",1,3,119
"adventurous","+",1,3,119
"self-confident","+",1,3,119
"compassionate","+",1,3,119
"gracious","+",1,3,119
"humane","+",1,3,119
"selfless","+",1,3,119
"witty","+",1,3,119
"agreeable","+",1,3,119
"affectionate","+",1,3,119
"sociable","+",1,3,119
"foolish","-",1,3,119
"shallow","-",1,3,119
"aggressive","-",1,3,119
"disturbed","-",1,3,119
"bitter","-",1,3,119
"troubled","-",1,3,119
"awful","-",1,3,119
"inadequate","-",1,3,119
"violent","-",1,3,119
"useless","-",1,3,119
"unpleasant","-",1,3,119
"immoral","-",1,3,119
"helpless","-",1,3,119
"vicious","-",1,3,119
"greedy","-",1,3,119
"timid","-",1,3,119
"feeble","-",1,3,119
"troublesome","-",1,3,119
"hopeless","-",1,3,119
"fearful","-",1,3,119
"messy","-",1,3,119
"unhealthy","-",1,3,119
"unkind","-",1,3,119
"uninspiring","-",1,3,119
"disobedient","-",1,3,119
"unsympathetic","-",1,3,119
"deceptive","-",1,3,119
"prejudiced","-",1,3,119
"conceited","-",1,3,119
"materialistic","-",1,3,119
"happy","+",1,4,119
"friendly","+",1,4,119
"outstanding","+",1,4,119
"honest","+",1,4,119
"strong","+",1,4,119
"devoted","+",1,4,119
"composed","+",1,4,119
"organized","+",1,4,119
"helpful","+",1,4,119
"warm","+",1,4,119
"entertaining","+",1,4,119
