"word","valence_condition","set","run","seed"
"fun","+",1,1,270
"happy","+",1,1,270
"friendly","+",1,1,270
"generous","+",1,1,270
"moral","+",1,1,270
"composed","+",1,1,270
"efficient","+",1,1,270
"organized","+",1,1,270
"warm","+",1,1,270
"lucky","+",1,1,270
"mighty","+",1,1,270
"entertaining","+",1,1,270
"intelligent","+",1,1,270
"skilled","+",1,1,270
"cooperative","+",1,1,270
"brave","+",1,1,270
"elegant","+",1,1,270
"expressive","+",1,1,270
"respectful","+",1,1,270
"adventurous","+",1,1,270
"purposeful","+",1,1,270
"gracious","+",1,1,270
"humane","+",1,1,270
"inventive","+",1,1,270
"selfless","+",1,1,270
"witty","+",1,1,270
"diligent","+",1,1,270
"down-to-earth","+",1,1,270
"agreeable","+",1,1,270
"communicative","+",1,1,270
"mean","-",1,1,270
"foolish","-",1,1,270
"disturbed","-",1,1,270
"bitter","-",1,1,270
"troubled","-",1,1,270
"violent","-",1,1,270
"vicious","-",1,1,270
"cynical","-",1,1,270
"greedy","-",1,1,270
"timid","-",1,1,270
"insecure","-",1,1,270
"feeble","-",1,1,270
"unreliable","-",1,1,270
"hopeless","-",1,1,270
"insensitive","-",1,1,270
"superficial","-",1,1,270
"messy","-",1,1,270
"thoughtless","-",1,1,270
"unhealthy","-",1,1,270
"unkind","-",1,1,270
"uninspiring","-",1,1,270
"disagreeable","-",1,1,270
"disobedient","-",1,1,270
"unsympathetic","-",1,1,270
"manipulative","-",1,1,270
"unethical","-",1,1,270
"self-critical","-",1,1,270
"uninteresting","-",1,1,270
"conceited","-",1,1,270
"materialistic","-",1,1,270
"nice","+",1,2,270
"brilliant","+",1,2,270
"outstanding","+",1,2,270
"understanding","+",1,2,270
"honest","+",1,2,270
"strong","+",1,2,270
"devoted","+",1,2,270
"clever","+",1,2,270
"helpful","+",1,2,270
"gentle","+",1,2,270
"lively","+",1,2,270
"amusing","+",1,2,270
"charitable","+",1,2,270
"admired","+",1,2,270
"terrific","+",1,2,270
"loyal","+",1,2,270
"ambitious","+",1,2,270
"versatile","+",1,2,270
"sympathetic","+",1,2,270
"optimistic","+",1,2,270
"enthusiastic","+",1,2,270
"charming","+",1,2,270
"admirable","+",1,2,270
"trusting","+",1,2,270
"self-confident","+",1,2,270
"playful","+",1,2,270
"compassionate","+",1,2,270
"observant","+",1,2,270
"affectionate","+",1,2,270
"sociable","+",1,2,270
"shallow","-",1,2,270
"weak","-",1,2,270
"withdrawn","-",1,2,270
"aggressive","-",1,2,270
"lonely","-",1,2,270
"awful","-",1,2,270
"toxic","-",1,2,270
"detached","-",1,2,270
"inadequate","-",1,2,270
"offensive","-",1,2,270
"nasty","-",1,2,270
"useless","-",1,2,270
"unpleasant","-",1,2,270
"rejected","-",1,2,270
"immoral","-",1,2,270
"helpless","-",1,2,270
"unpopular","-",1,2,270
"lazy","-",1,2,270
"unwise","-",1,2,270
"troublesome","-",1,2,270
"fearful","-",1,2,270
"jealous","-",1,2,270
"stern","-",1,2,270
"unsophisticated","-",1,2,270
"compulsive","-",1,2,270
"untrustworthy","-",1,2,270
"resentful","-",1,2,270
"deceptive","-",1,2,270
"prejudiced","-",1,2,270
"absent-minded","-",1,2,270
"kind","+",2,3,270
"positive","+",2,3,270
"bright","+",2,3,270
"capable","+",2,3,270
"confident","+",2,3,270
"grateful","+",2,3,270
"pleasant","+",2,3,270
"sophisticated","+",2,3,270
"modest","+",2,3,270
"respectable","+",2,3,270
"innovative","+",2,3,270
"humble","+",2,3,270
"energetic","+",2,3,270
"thoughtful","+",2,3,270
"outgoing","+",2,3,270
"humorous","+",2,3,270
"courteous","+",2,3,270
"attentive","+",2,3,270
"adaptable","+",2,3,270
"joyful","+",2,3,270
"considerate","+",2,3,270
"truthful","+",2,3,270
"fearless","+",2,3,270
"forgiving","+",2,3,270
"artistic","+",2,3,270
"glorious","+",2,3,270
"terrible","-",2,3,270
"controlling","-",2,3,270
"unhappy","-",2,3,270
"boring","-",2,3,270
"cruel","-",2,3,270
"wicked","-",2,3,270
"rude","-",2,3,270
"rotten","-",2,3,270
"ignorant","-",2,3,270
"ruthless","-",2,3,270
"inefficient","-",2,3,270
"discouraged","-",2,3,270
"irresponsible","-",2,3,270
"unproductive","-",2,3,270
"unfriendly","-",2,3,270
"envious","-",2,3,270
"obnoxious","-",2,3,270
"grumpy","-",2,3,270
"lethargic","-",2,3,270
"bad","-",2,3,270
"moody","-",2,3,270
"stupid","-",2,3,270
"good-natured","+",2,3,270
"proficient","+",2,3,270
"self-disciplined","+",2,3,270
"dependable","+",2,3,270
"combative","-",2,3,270
"suspicious","-",2,3,270
"indecisive","-",2,3,270
"brooding","-",2,3,270
"fickle","-",2,3,270
"unreasonable","-",2,3,270
"devious","-",2,3,270
"awkward","-",2,3,270
"responsible","+",2,4,270
"patient","+",2,4,270
"active","+",2,4,270
"sweet","+",2,4,270
"healthy","+",2,4,270
"consistent","+",2,4,270
"calm","+",2,4,270
"creative","+",2,4,270
"reliable","+",2,4,270
"wise","+",2,4,270
"mature","+",2,4,270
"smart","+",2,4,270
"productive","+",2,4,270
"competent","+",2,4,270
"decisive","+",2,4,270
"polite","+",2,4,270
"cheerful","+",2,4,270
"ethical","+",2,4,270
"thorough","+",2,4,270
"jolly","+",2,4,270
"talented","+",2,4,270
"hopeful","+",2,4,270
"sincere","+",2,4,270
"dignified","+",2,4,270
"courageous","+",2,4,270
"knowledgeable","+",2,4,270
"perceptive","+",2,4,270
"trustworthy","+",2,4,270
"daring","+",2,4,270
"guilty","-",2,4,270
"sad","-",2,4,270
"dull","-",2,4,270
"hostile","-",2,4,270
"harsh","-",2,4,270
"dreadful","-",2,4,270
"selfish","-",2,4,270
"gloomy","-",2,4,270
"careless","-",2,4,270
"reckless","-",2,4,270
"irrational","-",2,4,270
"annoying","-",2,4,270
"dishonest","-",2,4,270
"self-conscious","-",2,4,270
"dreary","-",2,4,270
"pompous","-",2,4,270
"sloppy","-",2,4,270
"unruly","-",2,4,270
"cowardly","-",2,4,270
"intolerant","-",2,4,270
"bossy","-",2,4,270
"wasteful","-",2,4,270
"comical","+",2,4,270
"hesitant","-",2,4,270
"stubborn","-",2,4,270
"defensive","-",2,4,270
"mediocre","-",2,4,270
"childish","-",2,4,270
"demanding","-",2,4,270
"disdainful","-",2,4,270
"insincere","-",2,4,270
