"word","valence_condition","set","run","seed"
"happy","+",1,1,458
"friendly","+",1,1,458
"nice","+",1,1,458
"outstanding","+",1,1,458
"honest","+",1,1,458
"devoted","+",1,1,458
"composed","+",1,1,458
"organized","+",1,1,458
"clever","+",1,1,458
"helpful","+",1,1,458
"gentle","+",1,1,458
"warm","+",1,1,458
"lucky","+",1,1,458
"skilled","+",1,1,458
"lively","+",1,1,458
"cooperative","+",1,1,458
"terrific","+",1,1,458
"brave","+",1,1,458
"elegant","+",1,1,458
"versatile","+",1,1,458
"enthusiastic","+",1,1,458
"charming","+",1,1,458
"adventurous","+",1,1,458
"self-confident","+",1,1,458
"playful","+",1,1,458
"inventive","+",1,1,458
"selfless","+",1,1,458
"witty","+",1,1,458
"observant","+",1,1,458
"diligent","+",1,1,458
"bitter","-",1,1,458
"detached","-",1,1,458
"inadequate","-",1,1,458
"immoral","-",1,1,458
"vicious","-",1,1,458
"cynical","-",1,1,458
"timid","-",1,1,458
"insecure","-",1,1,458
"unpopular","-",1,1,458
"lazy","-",1,1,458
"unwise","-",1,1,458
"hopeless","-",1,1,458
"fearful","-",1,1,458
"jealous","-",1,1,458
"unhealthy","-",1,1,458
"unkind","-",1,1,458
"uninspiring","-",1,1,458
"compulsive","-",1,1,458
"untrustworthy","-",1,1,458
"disagreeable","-",1,1,458
"disobedient","-",1,1,458
"unsympathetic","-",1,1,458
"resentful","-",1,1,458
"manipulative","-",1,1,458
"unethical","-",1,1,458
"deceptive","-",1,1,458
"prejudiced","-",1,1,458
"absent-minded","-",1,1,458
"self-critical","-",1,1,458
"conceited","-",1,1,458
"fun","+",1,2,458
"generous","+",1,2,458
"brilliant","+",1,2,458
"understanding","+",1,2,458
"strong","+",1,2,458
"moral","+",1,2,458
"efficient","+",1,2,458
"mighty","+",1,2,458
"entertaining","+",1,2,458
"intelligent","+",1,2,458
"amusing","+",1,2,458
"charitable","+",1,2,458
"admired","+",1,2,458
"loyal","+",1,2,458
"ambitious","+",1,2,458
"expressive","+",1,2,458
"sympathetic","+",1,2,458
"optimistic","+",1,2,458
"respectful","+",1,2,458
"admirable","+",1,2,458
"trusting","+",1,2,458
"purposeful","+",1,2,458
"compassionate","+",1,2,458
"gracious","+",1,2,458
"humane","+",1,2,458
"down-to-earth","+",1,2,458
"agreeable","+",1,2,458
"communicative","+",1,2,458
"affectionate","+",1,2,458
"sociable","+",1,2,458
"mean","-",1,2,458
"foolish","-",1,2,458
"shallow","-",1,2,458
"weak","-",1,2,458
"withdrawn","-",1,2,458
"aggressive","-",1,2,458
