"word","valence_condition","set","run","seed"
"patient","+",2,1,5
"bright","+",2,1,5
"capable","+",2,1,5
"confident","+",2,1,5
"calm","+",2,1,5
"pleasant","+",2,1,5
"sophisticated","+",2,1,5
"wise","+",2,1,5
"mature","+",2,1,5
"respectable","+",2,1,5
"competent","+",2,1,5
"decisive","+",2,1,5
"cheerful","+",2,1,5
"thorough","+",2,1,5
"jolly","+",2,1,5
"humble","+",2,1,5
"thoughtful","+",2,1,5
"outgoing","+",2,1,5
"sincere","+",2,1,5
"humorous","+",2,1,5
"dignified","+",2,1,5
"perceptive","+",2,1,5
"considerate","+",2,1,5
"truthful","+",2,1,5
"artistic","+",2,1,5
"glorious","+",2,1,5
"terrible","-",2,1,5
"sad","-",2,1,5
"dull","-",2,1,5
"boring","-",2,1,5
"harsh","-",2,1,5
"dreadful","-",2,1,5
"cruel","-",2,1,5
"wicked","-",2,1,5
"rude","-",2,1,5
"rotten","-",2,1,5
"careless","-",2,1,5
"reckless","-",2,1,5
"irrational","-",2,1,5
"irresponsible","-",2,1,5
"self-conscious","-",2,1,5
"dreary","-",2,1,5
"pompous","-",2,1,5
"unproductive","-",2,1,5
"sloppy","-",2,1,5
"obnoxious","-",2,1,5
"lethargic","-",2,1,5
"good-natured","+",2,1,5
"proficient","+",2,1,5
"self-disciplined","+",2,1,5
"comical","+",2,1,5
"stubborn","-",2,1,5
"defensive","-",2,1,5
"combative","-",2,1,5
"suspicious","-",2,1,5
"childish","-",2,1,5
"fickle","-",2,1,5
"demanding","-",2,1,5
"devious","-",2,1,5
"insincere","-",2,1,5
"kind","+",2,2,5
"responsible","+",2,2,5
"positive","+",2,2,5
"active","+",2,2,5
"sweet","+",2,2,5
"healthy","+",2,2,5
"consistent","+",2,2,5
"grateful","+",2,2,5
"creative","+",2,2,5
"modest","+",2,2,5
"reliable","+",2,2,5
"smart","+",2,2,5
"productive","+",2,2,5
"polite","+",2,2,5
"ethical","+",2,2,5
"innovative","+",2,2,5
"talented","+",2,2,5
"hopeful","+",2,2,5
"energetic","+",2,2,5
"courageous","+",2,2,5
"knowledgeable","+",2,2,5
"courteous","+",2,2,5
"attentive","+",2,2,5
"adaptable","+",2,2,5
"joyful","+",2,2,5
"fearless","+",2,2,5
"forgiving","+",2,2,5
"trustworthy","+",2,2,5
"daring","+",2,2,5
"guilty","-",2,2,5
"controlling","-",2,2,5
"unhappy","-",2,2,5
"hostile","-",2,2,5
"ignorant","-",2,2,5
"selfish","-",2,2,5
"gloomy","-",2,2,5
"ruthless","-",2,2,5
"inefficient","-",2,2,5
"discouraged","-",2,2,5
"annoying","-",2,2,5
"dishonest","-",2,2,5
"unfriendly","-",2,2,5
"unruly","-",2,2,5
"envious","-",2,2,5
"cowardly","-",2,2,5
"intolerant","-",2,2,5
"grumpy","-",2,2,5
"bossy","-",2,2,5
"bad","-",2,2,5
"moody","-",2,2,5
"wasteful","-",2,2,5
"stupid","-",2,2,5
"dependable","+",2,2,5
"hesitant","-",2,2,5
"mediocre","-",2,2,5
"indecisive","-",2,2,5
"brooding","-",2,2,5
"unreasonable","-",2,2,5
"awkward","-",2,2,5
"disdainful","-",2,2,5
"fun","+",1,3,5
"happy","+",1,3,5
"friendly","+",1,3,5
"nice","+",1,3,5
"generous","+",1,3,5
"understanding","+",1,3,5
"honest","+",1,3,5
"moral","+",1,3,5
"composed","+",1,3,5
"efficient","+",1,3,5
"warm","+",1,3,5
"intelligent","+",1,3,5
"charitable","+",1,3,5
"terrific","+",1,3,5
"brave","+",1,3,5
"elegant","+",1,3,5
"sympathetic","+",1,3,5
"optimistic","+",1,3,5
"respectful","+",1,3,5
"trusting","+",1,3,5
"adventurous","+",1,3,5
"self-confident","+",1,3,5
"compassionate","+",1,3,5
"gracious","+",1,3,5
"humane","+",1,3,5
"witty","+",1,3,5
"diligent","+",1,3,5
"down-to-earth","+",1,3,5
"agreeable","+",1,3,5
"communicative","+",1,3,5
"mean","-",1,3,5
"weak","-",1,3,5
"withdrawn","-",1,3,5
"disturbed","-",1,3,5
"bitter","-",1,3,5
"lonely","-",1,3,5
"troubled","-",1,3,5
"awful","-",1,3,5
"inadequate","-",1,3,5
"offensive","-",1,3,5
"nasty","-",1,3,5
"useless","-",1,3,5
"unpleasant","-",1,3,5
"rejected","-",1,3,5
"immoral","-",1,3,5
"helpless","-",1,3,5
"timid","-",1,3,5
"feeble","-",1,3,5
"unwise","-",1,3,5
"troublesome","-",1,3,5
"hopeless","-",1,3,5
"superficial","-",1,3,5
"jealous","-",1,3,5
"messy","-",1,3,5
"untrustworthy","-",1,3,5
"disagreeable","-",1,3,5
"resentful","-",1,3,5
"manipulative","-",1,3,5
"deceptive","-",1,3,5
"prejudiced","-",1,3,5
"brilliant","+",1,4,5
"outstanding","+",1,4,5
"strong","+",1,4,5
"devoted","+",1,4,5
"organized","+",1,4,5
"clever","+",1,4,5
"helpful","+",1,4,5
"gentle","+",1,4,5
"lucky","+",1,4,5
"mighty","+",1,4,5
"entertaining","+",1,4,5
"skilled","+",1,4,5
"lively","+",1,4,5
"cooperative","+",1,4,5
"amusing","+",1,4,5
"admired","+",1,4,5
"loyal","+",1,4,5
"ambitious","+",1,4,5
"versatile","+",1,4,5
"expressive","+",1,4,5
"enthusiastic","+",1,4,5
"charming","+",1,4,5
"admirable","+",1,4,5
"purposeful","+",1,4,5
"playful","+",1,4,5
"inventive","+",1,4,5
"selfless","+",1,4,5
"observant","+",1,4,5
"affectionate","+",1,4,5
"sociable","+",1,4,5
"foolish","-",1,4,5
"shallow","-",1,4,5
"aggressive","-",1,4,5
"toxic","-",1,4,5
"detached","-",1,4,5
"violent","-",1,4,5
"vicious","-",1,4,5
"cynical","-",1,4,5
"greedy","-",1,4,5
"insecure","-",1,4,5
"unpopular","-",1,4,5
"lazy","-",1,4,5
"unreliable","-",1,4,5
"insensitive","-",1,4,5
"fearful","-",1,4,5
"stern","-",1,4,5
"thoughtless","-",1,4,5
"unhealthy","-",1,4,5
"unsophisticated","-",1,4,5
"unkind","-",1,4,5
"uninspiring","-",1,4,5
"compulsive","-",1,4,5
"disobedient","-",1,4,5
"unsympathetic","-",1,4,5
"unethical","-",1,4,5
"absent-minded","-",1,4,5
"self-critical","-",1,4,5
"uninteresting","-",1,4,5
"conceited","-",1,4,5
"materialistic","-",1,4,5
