"word","valence_condition","set","run","seed"
"responsible","+",2,1,967
"positive","+",2,1,967
"capable","+",2,1,967
"sweet","+",2,1,967
"confident","+",2,1,967
"consistent","+",2,1,967
"grateful","+",2,1,967
"pleasant","+",2,1,967
"creative","+",2,1,967
"sophisticated","+",2,1,967
"reliable","+",2,1,967
"wise","+",2,1,967
"mature","+",2,1,967
"respectable","+",2,1,967
"decisive","+",2,1,967
"polite","+",2,1,967
"innovative","+",2,1,967
"talented","+",2,1,967
"hopeful","+",2,1,967
"energetic","+",2,1,967
"perceptive","+",2,1,967
"considerate","+",2,1,967
"truthful","+",2,1,967
"fearless","+",2,1,967
"forgiving","+",2,1,967
"glorious","+",2,1,967
"daring","+",2,1,967
"terrible","-",2,1,967
"unhappy","-",2,1,967
"wicked","-",2,1,967
"rude","-",2,1,967
"rotten","-",2,1,967
"selfish","-",2,1,967
"gloomy","-",2,1,967
"ruthless","-",2,1,967
"inefficient","-",2,1,967
"irrational","-",2,1,967
"discouraged","-",2,1,967
"irresponsible","-",2,1,967
"dishonest","-",2,1,967
"self-conscious","-",2,1,967
"dreary","-",2,1,967
"pompous","-",2,1,967
"unproductive","-",2,1,967
"envious","-",2,1,967
"obnoxious","-",2,1,967
"bossy","-",2,1,967
"lethargic","-",2,1,967
"bad","-",2,1,967
"wasteful","-",2,1,967
"good-natured","+",2,1,967
"comical","+",2,1,967
"dependable","+",2,1,967
"hesitant","-",2,1,967
"stubborn","-",2,1,967
"defensive","-",2,1,967
"mediocre","-",2,1,967
"childish","-",2,1,967
"brooding","-",2,1,967
"insincere","-",2,1,967
"kind","+",2,2,967
"patient","+",2,2,967
"active","+",2,2,967
"bright","+",2,2,967
"healthy","+",2,2,967
"calm","+",2,2,967
"modest","+",2,2,967
"smart","+",2,2,967
"productive","+",2,2,967
"competent","+",2,2,967
"cheerful","+",2,2,967
"ethical","+",2,2,967
"thorough","+",2,2,967
"jolly","+",2,2,967
"humble","+",2,2,967
"thoughtful","+",2,2,967
"outgoing","+",2,2,967
"sincere","+",2,2,967
"humorous","+",2,2,967
"dignified","+",2,2,967
"courageous","+",2,2,967
"knowledgeable","+",2,2,967
"courteous","+",2,2,967
"attentive","+",2,2,967
"adaptable","+",2,2,967
"joyful","+",2,2,967
"trustworthy","+",2,2,967
"artistic","+",2,2,967
"guilty","-",2,2,967
"sad","-",2,2,967
"controlling","-",2,2,967
"dull","-",2,2,967
"boring","-",2,2,967
"hostile","-",2,2,967
"harsh","-",2,2,967
"dreadful","-",2,2,967
"cruel","-",2,2,967
"ignorant","-",2,2,967
"careless","-",2,2,967
"reckless","-",2,2,967
"annoying","-",2,2,967
"sloppy","-",2,2,967
"unfriendly","-",2,2,967
"unruly","-",2,2,967
"cowardly","-",2,2,967
"intolerant","-",2,2,967
"grumpy","-",2,2,967
"moody","-",2,2,967
"stupid","-",2,2,967
"proficient","+",2,2,967
"self-disciplined","+",2,2,967
"combative","-",2,2,967
"suspicious","-",2,2,967
"indecisive","-",2,2,967
"fickle","-",2,2,967
"unreasonable","-",2,2,967
"demanding","-",2,2,967
"devious","-",2,2,967
"awkward","-",2,2,967
"disdainful","-",2,2,967
"happy","+",1,3,967
"nice","+",1,3,967
"brilliant","+",1,3,967
"outstanding","+",1,3,967
"honest","+",1,3,967
"strong","+",1,3,967
"moral","+",1,3,967
"composed","+",1,3,967
"efficient","+",1,3,967
"organized","+",1,3,967
"helpful","+",1,3,967
"intelligent","+",1,3,967
"lively","+",1,3,967
"amusing","+",1,3,967
"admired","+",1,3,967
"loyal","+",1,3,967
"brave","+",1,3,967
"ambitious","+",1,3,967
"expressive","+",1,3,967
"trusting","+",1,3,967
"purposeful","+",1,3,967
"playful","+",1,3,967
"compassionate","+",1,3,967
"gracious","+",1,3,967
"humane","+",1,3,967
"observant","+",1,3,967
