"word","valence_condition","set","run","seed"
"bad","negative",2,1,55
"cold","negative",2,1,55
"terrible","negative",2,1,55
"guilty","negative",2,1,55
"controlling","negative",2,1,55
"nasty","negative",2,1,55
"unpleasant","negative",2,1,55
"toxic","negative",2,1,55
"rude","negative",2,1,55
"petty","negative",2,1,55
"rotten","negative",2,1,55
"cynical","negative",2,1,55
"fearful","negative",2,1,55
"arrogant","negative",2,1,55
"bland","negative",2,1,55
"corrupt","negative",2,1,55
"tortured","negative",2,1,55
"irrational","negative",2,1,55
"greedy","negative",2,1,55
"discouraged","negative",2,1,55
"irritable","negative",2,1,55
"prejudiced","negative",2,1,55
"unkind","negative",2,1,55
"sluggish","negative",2,1,55
"sinful","negative",2,1,55
"unsympathetic","negative",2,1,55
"antagonistic","negative",2,1,55
"obnoxious","negative",2,1,55
"vindictive","negative",2,1,55
"spiteful","negative",2,1,55
"able","positive",2,1,55
"open","positive",2,1,55
"strong","positive",2,1,55
"understanding","positive",2,1,55
"responsible","positive",2,1,55
"fair","positive",2,1,55
"beautiful","positive",2,1,55
"patient","positive",2,1,55
"pretty","positive",2,1,55
"bright","positive",2,1,55
"healthy","positive",2,1,55
"intellectual","positive",2,1,55
"outstanding","positive",2,1,55
"calm","positive",2,1,55
"sophisticated","positive",2,1,55
"generous","positive",2,1,55
"modest","positive",2,1,55
"wise","positive",2,1,55
"intelligent","positive",2,1,55
"skilled","positive",2,1,55
"tender","positive",2,1,55
"lively","positive",2,1,55
"charming","positive",2,1,55
"cheerful","positive",2,1,55
"faithful","positive",2,1,55
"prompt","positive",2,1,55
"thoughtful","positive",2,1,55
"triumphant","positive",2,1,55
"admirable","positive",2,1,55
"disciplined","positive",2,1,55
"weak","negative",2,2,55
"awful","negative",2,2,55
"evil","negative",2,2,55
"violent","negative",2,2,55
"unhappy","negative",2,2,55
"dull","negative",2,2,55
"withdrawn","negative",2,2,55
"offensive","negative",2,2,55
"dreadful","negative",2,2,55
"cruel","negative",2,2,55
"useless","negative",2,2,55
"ignorant","negative",2,2,55
"gloomy","negative",2,2,55
"inefficient","negative",2,2,55
"volatile","negative",2,2,55
"immature","negative",2,2,55
"insane","negative",2,2,55
"flawed","negative",2,2,55
"vain","negative",2,2,55
"negligent","negative",2,2,55
"malicious","negative",2,2,55
"insensitive","negative",2,2,55
"immoral","negative",2,2,55
"wasteful","negative",2,2,55
"smug","negative",2,2,55
"tiresome","negative",2,2,55
"unproductive","negative",2,2,55
"manipulative","negative",2,2,55
"cowardly","negative",2,2,55
"intolerant","negative",2,2,55
"good","positive",2,2,55
"kind","positive",2,2,55
"nice","positive",2,2,55
"original","positive",2,2,55
"independent","positive",2,2,55
"reasonable","positive",2,2,55
"brilliant","positive",2,2,55
"helpful","positive",2,2,55
"consistent","positive",2,2,55
"gentle","positive",2,2,55
"romantic","positive",2,2,55
"composed","positive",2,2,55
"mature","positive",2,2,55
"elegant","positive",2,2,55
"neat","positive",2,2,55
"sympathetic","positive",2,2,55
"enthusiastic","positive",2,2,55
"loyal","positive",2,2,55
"respectable","positive",2,2,55
"glorious","positive",2,2,55
"tidy","positive",2,2,55
"innovative","positive",2,2,55
"sunny","positive",2,2,55
"jolly","positive",2,2,55
"daring","positive",2,2,55
"energetic","positive",2,2,55
"outgoing","positive",2,2,55
"merry","positive",2,2,55
"youthful","positive",2,2,55
"sincere","positive",2,2,55
"shallow","negative",1,3,55
"stupid","negative",1,3,55
"vicious","negative",1,3,55
"harsh","negative",1,3,55
"bitter","negative",1,3,55
"foul","negative",1,3,55
"detached","negative",1,3,55
"annoying","negative",1,3,55
"selfish","negative",1,3,55
"incompetent","negative",1,3,55
"reckless","negative",1,3,55
"careless","negative",1,3,55
"unreliable","negative",1,3,55
"dishonest","negative",1,3,55
"unskilled","negative",1,3,55
"pessimistic","negative",1,3,55
"sour","negative",1,3,55
"untidy","negative",1,3,55
"moody","negative",1,3,55
"self-conscious","negative",1,3,55
"anguished","negative",1,3,55
"resentful","negative",1,3,55
"sloppy","negative",1,3,55
"deceptive","negative",1,3,55
"morbid","negative",1,3,55
"unfaithful","negative",1,3,55
"abusive","negative",1,3,55
"possessive","negative",1,3,55
"impractical","negative",1,3,55
"lifeless","negative",1,3,55
"friendly","positive",1,3,55
"positive","positive",1,3,55
"happy","positive",1,3,55
