"word","valence_condition","set","run","seed"
"fun","+",1,1,686
"outstanding","+",1,1,686
"understanding","+",1,1,686
"devoted","+",1,1,686
"composed","+",1,1,686
"clever","+",1,1,686
"warm","+",1,1,686
"lucky","+",1,1,686
"entertaining","+",1,1,686
"intelligent","+",1,1,686
"cooperative","+",1,1,686
"brave","+",1,1,686
"elegant","+",1,1,686
"ambitious","+",1,1,686
"optimistic","+",1,1,686
"enthusiastic","+",1,1,686
"charming","+",1,1,686
"purposeful","+",1,1,686
"self-confident","+",1,1,686
"playful","+",1,1,686
"compassionate","+",1,1,686
"gracious","+",1,1,686
"humane","+",1,1,686
"inventive","+",1,1,686
"selfless","+",1,1,686
"witty","+",1,1,686
"observant","+",1,1,686
"diligent","+",1,1,686
"affectionate","+",1,1,686
"sociable","+",1,1,686
"mean","-",1,1,686
"shallow","-",1,1,686
"aggressive","-",1,1,686
"disturbed","-",1,1,686
"troubled","-",1,1,686
"toxic","-",1,1,686
"detached","-",1,1,686
"inadequate","-",1,1,686
"offensive","-",1,1,686
"nasty","-",1,1,686
"unpleasant","-",1,1,686
"vicious","-",1,1,686
"greedy","-",1,1,686
"timid","-",1,1,686
"lazy","-",1,1,686
"troublesome","-",1,1,686
"unreliable","-",1,1,686
"hopeless","-",1,1,686
"superficial","-",1,1,686
"jealous","-",1,1,686
"messy","-",1,1,686
"stern","-",1,1,686
"unhealthy","-",1,1,686
"unsophisticated","-",1,1,686
"uninspiring","-",1,1,686
"compulsive","-",1,1,686
"untrustworthy","-",1,1,686
"disobedient","-",1,1,686
"uninteresting","-",1,1,686
"materialistic","-",1,1,686
"happy","+",1,2,686
"friendly","+",1,2,686
"nice","+",1,2,686
"generous","+",1,2,686
"brilliant","+",1,2,686
"honest","+",1,2,686
"strong","+",1,2,686
"moral","+",1,2,686
"efficient","+",1,2,686
"organized","+",1,2,686
"helpful","+",1,2,686
"gentle","+",1,2,686
"mighty","+",1,2,686
"skilled","+",1,2,686
"lively","+",1,2,686
"amusing","+",1,2,686
"charitable","+",1,2,686
"admired","+",1,2,686
"terrific","+",1,2,686
"loyal","+",1,2,686
"versatile","+",1,2,686
"expressive","+",1,2,686
"sympathetic","+",1,2,686
"respectful","+",1,2,686
"admirable","+",1,2,686
"trusting","+",1,2,686
"adventurous","+",1,2,686
"down-to-earth","+",1,2,686
"agreeable","+",1,2,686
"communicative","+",1,2,686
"foolish","-",1,2,686
"weak","-",1,2,686
"withdrawn","-",1,2,686
"bitter","-",1,2,686
"lonely","-",1,2,686
"awful","-",1,2,686
"violent","-",1,2,686
"useless","-",1,2,686
"rejected","-",1,2,686
"immoral","-",1,2,686
"helpless","-",1,2,686
"cynical","-",1,2,686
"insecure","-",1,2,686
"feeble","-",1,2,686
"unpopular","-",1,2,686
"unwise","-",1,2,686
"insensitive","-",1,2,686
"fearful","-",1,2,686
"thoughtless","-",1,2,686
"unkind","-",1,2,686
"disagreeable","-",1,2,686
"unsympathetic","-",1,2,686
"resentful","-",1,2,686
"manipulative","-",1,2,686
"unethical","-",1,2,686
"deceptive","-",1,2,686
"prejudiced","-",1,2,686
"absent-minded","-",1,2,686
"self-critical","-",1,2,686
"conceited","-",1,2,686
"responsible","+",2,3,686
"positive","+",2,3,686
"capable","+",2,3,686
"sweet","+",2,3,686
"healthy","+",2,3,686
"confident","+",2,3,686
"calm","+",2,3,686
"creative","+",2,3,686
"sophisticated","+",2,3,686
"modest","+",2,3,686
"wise","+",2,3,686
"smart","+",2,3,686
"competent","+",2,3,686
"decisive","+",2,3,686
"cheerful","+",2,3,686
"innovative","+",2,3,686
"talented","+",2,3,686
"humble","+",2,3,686
"hopeful","+",2,3,686
"outgoing","+",2,3,686
"knowledgeable","+",2,3,686
"perceptive","+",2,3,686
"attentive","+",2,3,686
"adaptable","+",2,3,686
"joyful","+",2,3,686
"considerate","+",2,3,686
"fearless","+",2,3,686
"trustworthy","+",2,3,686
"glorious","+",2,3,686
"guilty","-",2,3,686
"sad","-",2,3,686
"controlling","-",2,3,686
"dull","-",2,3,686
"boring","-",2,3,686
"harsh","-",2,3,686
"cruel","-",2,3,686
"rude","-",2,3,686
"rotten","-",2,3,686
"selfish","-",2,3,686
"reckless","-",2,3,686
"annoying","-",2,3,686
"irresponsible","-",2,3,686
"dishonest","-",2,3,686
