"word","valence_condition","set","run","seed"
"fun","+",1,1,240
"friendly","+",1,1,240
"nice","+",1,1,240
"generous","+",1,1,240
"brilliant","+",1,1,240
"outstanding","+",1,1,240
"honest","+",1,1,240
"strong","+",1,1,240
"composed","+",1,1,240
"clever","+",1,1,240
"warm","+",1,1,240
"lucky","+",1,1,240
"entertaining","+",1,1,240
"intelligent","+",1,1,240
"skilled","+",1,1,240
"lively","+",1,1,240
"cooperative","+",1,1,240
"admired","+",1,1,240
"terrific","+",1,1,240
"loyal","+",1,1,240
"expressive","+",1,1,240
"respectful","+",1,1,240
"self-confident","+",1,1,240
"gracious","+",1,1,240
"selfless","+",1,1,240
"witty","+",1,1,240
"observant","+",1,1,240
"diligent","+",1,1,240
"agreeable","+",1,1,240
"affectionate","+",1,1,240
"weak","-",1,1,240
"withdrawn","-",1,1,240
"aggressive","-",1,1,240
"bitter","-",1,1,240
"lonely","-",1,1,240
"toxic","-",1,1,240
"detached","-",1,1,240
"offensive","-",1,1,240
"nasty","-",1,1,240
"useless","-",1,1,240
"rejected","-",1,1,240
"vicious","-",1,1,240
"timid","-",1,1,240
"insecure","-",1,1,240
"feeble","-",1,1,240
"unpopular","-",1,1,240
"unwise","-",1,1,240
"hopeless","-",1,1,240
"insensitive","-",1,1,240
"superficial","-",1,1,240
"thoughtless","-",1,1,240
"unhealthy","-",1,1,240
"unkind","-",1,1,240
"uninspiring","-",1,1,240
"untrustworthy","-",1,1,240
"unsympathetic","-",1,1,240
"resentful","-",1,1,240
"manipulative","-",1,1,240
"conceited","-",1,1,240
"materialistic","-",1,1,240
"happy","+",1,2,240
"understanding","+",1,2,240
"devoted","+",1,2,240
"moral","+",1,2,240
"efficient","+",1,2,240
"organized","+",1,2,240
"helpful","+",1,2,240
"gentle","+",1,2,240
"mighty","+",1,2,240
"amusing","+",1,2,240
"charitable","+",1,2,240
"brave","+",1,2,240
"elegant","+",1,2,240
"ambitious","+",1,2,240
"versatile","+",1,2,240
"sympathetic","+",1,2,240
"optimistic","+",1,2,240
"enthusiastic","+",1,2,240
"charming","+",1,2,240
"admirable","+",1,2,240
"trusting","+",1,2,240
"adventurous","+",1,2,240
"purposeful","+",1,2,240
"playful","+",1,2,240
"compassionate","+",1,2,240
"humane","+",1,2,240
"inventive","+",1,2,240
"down-to-earth","+",1,2,240
"communicative","+",1,2,240
"sociable","+",1,2,240
"mean","-",1,2,240
"foolish","-",1,2,240
"shallow","-",1,2,240
"disturbed","-",1,2,240
"troubled","-",1,2,240
"awful","-",1,2,240
"inadequate","-",1,2,240
"violent","-",1,2,240
"unpleasant","-",1,2,240
"immoral","-",1,2,240
"helpless","-",1,2,240
"cynical","-",1,2,240
"greedy","-",1,2,240
"lazy","-",1,2,240
"troublesome","-",1,2,240
"unreliable","-",1,2,240
"fearful","-",1,2,240
"jealous","-",1,2,240
"messy","-",1,2,240
"stern","-",1,2,240
"unsophisticated","-",1,2,240
"compulsive","-",1,2,240
"disagreeable","-",1,2,240
"disobedient","-",1,2,240
"unethical","-",1,2,240
"deceptive","-",1,2,240
"prejudiced","-",1,2,240
"absent-minded","-",1,2,240
"self-critical","-",1,2,240
"uninteresting","-",1,2,240
"kind","+",2,3,240
"positive","+",2,3,240
"patient","+",2,3,240
"active","+",2,3,240
"bright","+",2,3,240
"capable","+",2,3,240
"consistent","+",2,3,240
"grateful","+",2,3,240
"mature","+",2,3,240
"productive","+",2,3,240
"respectable","+",2,3,240
"competent","+",2,3,240
"polite","+",2,3,240
"cheerful","+",2,3,240
"jolly","+",2,3,240
"talented","+",2,3,240
"humble","+",2,3,240
"hopeful","+",2,3,240
"energetic","+",2,3,240
"outgoing","+",2,3,240
"humorous","+",2,3,240
"adaptable","+",2,3,240
"joyful","+",2,3,240
"truthful","+",2,3,240
"trustworthy","+",2,3,240
"artistic","+",2,3,240
"glorious","+",2,3,240
"daring","+",2,3,240
"terrible","-",2,3,240
"guilty","-",2,3,240
"controlling","-",2,3,240
"unhappy","-",2,3,240
"dull","-",2,3,240
"harsh","-",2,3,240
"dreadful","-",2,3,240
"cruel","-",2,3,240
"wicked","-",2,3,240
"ignorant","-",2,3,240
"selfish","-",2,3,240
"irrational","-",2,3,240
"discouraged","-",2,3,240
"irresponsible","-",2,3,240
"sloppy","-",2,3,240
"unfriendly","-",2,3,240
"envious","-",2,3,240
"obnoxious","-",2,3,240
"intolerant","-",2,3,240
"lethargic","-",2,3,240
"moody","-",2,3,240
"wasteful","-",2,3,240
"good-natured","+",2,3,240
"dependable","+",2,3,240
"defensive","-",2,3,240
"suspicious","-",2,3,240
"childish","-",2,3,240
"unreasonable","-",2,3,240
"demanding","-",2,3,240
"awkward","-",2,3,240
"disdainful","-",2,3,240
"insincere","-",2,3,240
"responsible","+",2,4,240
"sweet","+",2,4,240
"healthy","+",2,4,240
"confident","+",2,4,240
"calm","+",2,4,240
"pleasant","+",2,4,240
"creative","+",2,4,240
"sophisticated","+",2,4,240
"modest","+",2,4,240
"reliable","+",2,4,240
"wise","+",2,4,240
"smart","+",2,4,240
"decisive","+",2,4,240
"ethical","+",2,4,240
"thorough","+",2,4,240
"innovative","+",2,4,240
"thoughtful","+",2,4,240
"sincere","+",2,4,240
"dignified","+",2,4,240
"courageous","+",2,4,240
"knowledgeable","+",2,4,240
"perceptive","+",2,4,240
"courteous","+",2,4,240
"attentive","+",2,4,240
"considerate","+",2,4,240
"fearless","+",2,4,240
"forgiving","+",2,4,240
"sad","-",2,4,240
"boring","-",2,4,240
"hostile","-",2,4,240
"rude","-",2,4,240
"rotten","-",2,4,240
"gloomy","-",2,4,240
"ruthless","-",2,4,240
"inefficient","-",2,4,240
"careless","-",2,4,240
"reckless","-",2,4,240
"annoying","-",2,4,240
"dishonest","-",2,4,240
"self-conscious","-",2,4,240
"dreary","-",2,4,240
"pompous","-",2,4,240
"unproductive","-",2,4,240
"unruly","-",2,4,240
"cowardly","-",2,4,240
"grumpy","-",2,4,240
"bossy","-",2,4,240
"bad","-",2,4,240
"stupid","-",2,4,240
"proficient","+",2,4,240
"self-disciplined","+",2,4,240
"comical","+",2,4,240
"hesitant","-",2,4,240
"stubborn","-",2,4,240
"combative","-",2,4,240
"mediocre","-",2,4,240
"indecisive","-",2,4,240
"brooding","-",2,4,240
"fickle","-",2,4,240
"devious","-",2,4,240
