"word","valence_condition","set","run","seed"
"happy","+",1,1,564
"friendly","+",1,1,564
"generous","+",1,1,564
"brilliant","+",1,1,564
"understanding","+",1,1,564
"strong","+",1,1,564
"moral","+",1,1,564
"organized","+",1,1,564
"clever","+",1,1,564
"warm","+",1,1,564
"lucky","+",1,1,564
"mighty","+",1,1,564
"entertaining","+",1,1,564
"intelligent","+",1,1,564
"cooperative","+",1,1,564
"amusing","+",1,1,564
"charitable","+",1,1,564
"loyal","+",1,1,564
"brave","+",1,1,564
"elegant","+",1,1,564
"ambitious","+",1,1,564
"enthusiastic","+",1,1,564
"charming","+",1,1,564
"trusting","+",1,1,564
"adventurous","+",1,1,564
"compassionate","+",1,1,564
"gracious","+",1,1,564
"humane","+",1,1,564
"selfless","+",1,1,564
"affectionate","+",1,1,564
"mean","-",1,1,564
"withdrawn","-",1,1,564
"aggressive","-",1,1,564
"bitter","-",1,1,564
"lonely","-",1,1,564
"troubled","-",1,1,564
"awful","-",1,1,564
"detached","-",1,1,564
"offensive","-",1,1,564
"violent","-",1,1,564
"greedy","-",1,1,564
"feeble","-",1,1,564
"unpopular","-",1,1,564
"unwise","-",1,1,564
"unreliable","-",1,1,564
"hopeless","-",1,1,564
"insensitive","-",1,1,564
"fearful","-",1,1,564
"superficial","-",1,1,564
"unkind","-",1,1,564
"compulsive","-",1,1,564
"disagreeable","-",1,1,564
"disobedient","-",1,1,564
"unsympathetic","-",1,1,564
"unethical","-",1,1,564
"deceptive","-",1,1,564
"absent-minded","-",1,1,564
"self-critical","-",1,1,564
"uninteresting","-",1,1,564
"conceited","-",1,1,564
"fun","+",1,2,564
"nice","+",1,2,564
"outstanding","+",1,2,564
"honest","+",1,2,564
"devoted","+",1,2,564
"composed","+",1,2,564
"efficient","+",1,2,564
"helpful","+",1,2,564
"gentle","+",1,2,564
"skilled","+",1,2,564
"lively","+",1,2,564
"admired","+",1,2,564
"terrific","+",1,2,564
"versatile","+",1,2,564
"expressive","+",1,2,564
"sympathetic","+",1,2,564
"optimistic","+",1,2,564
"respectful","+",1,2,564
"admirable","+",1,2,564
"purposeful","+",1,2,564
"self-confident","+",1,2,564
"playful","+",1,2,564
"inventive","+",1,2,564
"witty","+",1,2,564
"observant","+",1,2,564
"diligent","+",1,2,564
"down-to-earth","+",1,2,564
"agreeable","+",1,2,564
"communicative","+",1,2,564
"sociable","+",1,2,564
"foolish","-",1,2,564
"shallow","-",1,2,564
"weak","-",1,2,564
"disturbed","-",1,2,564
"toxic","-",1,2,564
"inadequate","-",1,2,564
"nasty","-",1,2,564
"useless","-",1,2,564
"unpleasant","-",1,2,564
"rejected","-",1,2,564
"immoral","-",1,2,564
"helpless","-",1,2,564
"vicious","-",1,2,564
"cynical","-",1,2,564
"timid","-",1,2,564
"insecure","-",1,2,564
"lazy","-",1,2,564
"troublesome","-",1,2,564
"jealous","-",1,2,564
"messy","-",1,2,564
"stern","-",1,2,564
"thoughtless","-",1,2,564
"unhealthy","-",1,2,564
"unsophisticated","-",1,2,564
"uninspiring","-",1,2,564
