"word","valence_condition","set","run","seed"
"fun","+",1,1,910
"happy","+",1,1,910
"friendly","+",1,1,910
"nice","+",1,1,910
"generous","+",1,1,910
"honest","+",1,1,910
"moral","+",1,1,910
"composed","+",1,1,910
"intelligent","+",1,1,910
"amusing","+",1,1,910
"loyal","+",1,1,910
"brave","+",1,1,910
"elegant","+",1,1,910
"optimistic","+",1,1,910
"charming","+",1,1,910
"respectful","+",1,1,910
"admirable","+",1,1,910
"adventurous","+",1,1,910
"purposeful","+",1,1,910
"self-confident","+",1,1,910
"compassionate","+",1,1,910
"gracious","+",1,1,910
"humane","+",1,1,910
"inventive","+",1,1,910
"selfless","+",1,1,910
"witty","+",1,1,910
"diligent","+",1,1,910
"agreeable","+",1,1,910
"communicative","+",1,1,910
"affectionate","+",1,1,910
"mean","-",1,1,910
"foolish","-",1,1,910
"shallow","-",1,1,910
"withdrawn","-",1,1,910
"lonely","-",1,1,910
"troubled","-",1,1,910
"awful","-",1,1,910
"inadequate","-",1,1,910
"nasty","-",1,1,910
"violent","-",1,1,910
"unpleasant","-",1,1,910
"rejected","-",1,1,910
"cynical","-",1,1,910
"insecure","-",1,1,910
"feeble","-",1,1,910
"lazy","-",1,1,910
"unreliable","-",1,1,910
"fearful","-",1,1,910
"superficial","-",1,1,910
"thoughtless","-",1,1,910
"unhealthy","-",1,1,910
"unsophisticated","-",1,1,910
"unkind","-",1,1,910
"uninspiring","-",1,1,910
"disobedient","-",1,1,910
"unsympathetic","-",1,1,910
"unethical","-",1,1,910
"uninteresting","-",1,1,910
"conceited","-",1,1,910
"materialistic","-",1,1,910
"brilliant","+",1,2,910
"outstanding","+",1,2,910
"understanding","+",1,2,910
"strong","+",1,2,910
"devoted","+",1,2,910
"efficient","+",1,2,910
"organized","+",1,2,910
"clever","+",1,2,910
"helpful","+",1,2,910
"gentle","+",1,2,910
"warm","+",1,2,910
"lucky","+",1,2,910
"mighty","+",1,2,910
"entertaining","+",1,2,910
"skilled","+",1,2,910
"lively","+",1,2,910
"cooperative","+",1,2,910
"charitable","+",1,2,910
"admired","+",1,2,910
"terrific","+",1,2,910
"ambitious","+",1,2,910
"versatile","+",1,2,910
"expressive","+",1,2,910
"sympathetic","+",1,2,910
"enthusiastic","+",1,2,910
"trusting","+",1,2,910
"playful","+",1,2,910
"observant","+",1,2,910
"down-to-earth","+",1,2,910
"sociable","+",1,2,910
"weak","-",1,2,910
"aggressive","-",1,2,910
"disturbed","-",1,2,910
"bitter","-",1,2,910
"toxic","-",1,2,910
"detached","-",1,2,910
"offensive","-",1,2,910
"useless","-",1,2,910
"immoral","-",1,2,910
"helpless","-",1,2,910
"vicious","-",1,2,910
"greedy","-",1,2,910
"timid","-",1,2,910
"unpopular","-",1,2,910
"unwise","-",1,2,910
"troublesome","-",1,2,910
"hopeless","-",1,2,910
"insensitive","-",1,2,910
"jealous","-",1,2,910
"messy","-",1,2,910
"stern","-",1,2,910
"compulsive","-",1,2,910
"untrustworthy","-",1,2,910
"disagreeable","-",1,2,910
"resentful","-",1,2,910
"manipulative","-",1,2,910
"deceptive","-",1,2,910
"prejudiced","-",1,2,910
"absent-minded","-",1,2,910
"self-critical","-",1,2,910
"positive","+",2,3,910
"sweet","+",2,3,910
"healthy","+",2,3,910
"confident","+",2,3,910
"calm","+",2,3,910
"grateful","+",2,3,910
"pleasant","+",2,3,910
"creative","+",2,3,910
"sophisticated","+",2,3,910
"mature","+",2,3,910
"polite","+",2,3,910
"cheerful","+",2,3,910
"jolly","+",2,3,910
"talented","+",2,3,910
"humble","+",2,3,910
"outgoing","+",2,3,910
"sincere","+",2,3,910
"dignified","+",2,3,910
"knowledgeable","+",2,3,910
"courteous","+",2,3,910
"attentive","+",2,3,910
"joyful","+",2,3,910
"truthful","+",2,3,910
"fearless","+",2,3,910
"forgiving","+",2,3,910
"trustworthy","+",2,3,910
"glorious","+",2,3,910
"guilty","-",2,3,910
"boring","-",2,3,910
"hostile","-",2,3,910
"harsh","-",2,3,910
"wicked","-",2,3,910
"rotten","-",2,3,910
"selfish","-",2,3,910
"gloomy","-",2,3,910
"careless","-",2,3,910
"irresponsible","-",2,3,910
"dishonest","-",2,3,910
"dreary","-",2,3,910
"pompous","-",2,3,910
"unproductive","-",2,3,910
"sloppy","-",2,3,910
"unruly","-",2,3,910
"intolerant","-",2,3,910
"grumpy","-",2,3,910
"lethargic","-",2,3,910
"bad","-",2,3,910
"wasteful","-",2,3,910
"good-natured","+",2,3,910
"proficient","+",2,3,910
"comical","+",2,3,910
"hesitant","-",2,3,910
"defensive","-",2,3,910
"combative","-",2,3,910
"suspicious","-",2,3,910
"indecisive","-",2,3,910
"demanding","-",2,3,910
"devious","-",2,3,910
"disdainful","-",2,3,910
"insincere","-",2,3,910
"kind","+",2,4,910
"responsible","+",2,4,910
"patient","+",2,4,910
"active","+",2,4,910
"bright","+",2,4,910
"capable","+",2,4,910
"consistent","+",2,4,910
"modest","+",2,4,910
"reliable","+",2,4,910
