"word","valence_condition","set","run","seed"
"kind","+",2,1,79
"active","+",2,1,79
"bright","+",2,1,79
"healthy","+",2,1,79
"confident","+",2,1,79
"consistent","+",2,1,79
"grateful","+",2,1,79
"pleasant","+",2,1,79
"sophisticated","+",2,1,79
"modest","+",2,1,79
"mature","+",2,1,79
"competent","+",2,1,79
"cheerful","+",2,1,79
"jolly","+",2,1,79
"talented","+",2,1,79
"humble","+",2,1,79
"outgoing","+",2,1,79
"courageous","+",2,1,79
"knowledgeable","+",2,1,79
"perceptive","+",2,1,79
"attentive","+",2,1,79
"adaptable","+",2,1,79
"joyful","+",2,1,79
"truthful","+",2,1,79
"fearless","+",2,1,79
"forgiving","+",2,1,79
"artistic","+",2,1,79
"terrible","-",2,1,79
"controlling","-",2,1,79
"dull","-",2,1,79
"boring","-",2,1,79
"harsh","-",2,1,79
"dreadful","-",2,1,79
"cruel","-",2,1,79
"ignorant","-",2,1,79
"ruthless","-",2,1,79
"inefficient","-",2,1,79
"careless","-",2,1,79
"discouraged","-",2,1,79
"dishonest","-",2,1,79
"unfriendly","-",2,1,79
"cowardly","-",2,1,79
"grumpy","-",2,1,79
"bossy","-",2,1,79
"lethargic","-",2,1,79
"stupid","-",2,1,79
"proficient","+",2,1,79
"self-disciplined","+",2,1,79
"dependable","+",2,1,79
"stubborn","-",2,1,79
"defensive","-",2,1,79
"combative","-",2,1,79
"suspicious","-",2,1,79
"mediocre","-",2,1,79
"indecisive","-",2,1,79
"childish","-",2,1,79
"fickle","-",2,1,79
"unreasonable","-",2,1,79
"devious","-",2,1,79
"awkward","-",2,1,79
"responsible","+",2,2,79
"positive","+",2,2,79
"patient","+",2,2,79
"capable","+",2,2,79
"sweet","+",2,2,79
"calm","+",2,2,79
"creative","+",2,2,79
"reliable","+",2,2,79
"wise","+",2,2,79
"smart","+",2,2,79
"productive","+",2,2,79
"respectable","+",2,2,79
"decisive","+",2,2,79
"polite","+",2,2,79
"ethical","+",2,2,79
"thorough","+",2,2,79
