"word","valence_condition","set","run","seed"
"kind","+",2,1,81
"responsible","+",2,1,81
"positive","+",2,1,81
"patient","+",2,1,81
"bright","+",2,1,81
"capable","+",2,1,81
"healthy","+",2,1,81
"confident","+",2,1,81
"consistent","+",2,1,81
"calm","+",2,1,81
"grateful","+",2,1,81
"creative","+",2,1,81
"sophisticated","+",2,1,81
"wise","+",2,1,81
"smart","+",2,1,81
"decisive","+",2,1,81
"polite","+",2,1,81
"ethical","+",2,1,81
"thorough","+",2,1,81
"innovative","+",2,1,81
"talented","+",2,1,81
"humorous","+",2,1,81
"dignified","+",2,1,81
"courageous","+",2,1,81
"attentive","+",2,1,81
"adaptable","+",2,1,81
"fearless","+",2,1,81
"forgiving","+",2,1,81
"terrible","-",2,1,81
"guilty","-",2,1,81
"sad","-",2,1,81
"controlling","-",2,1,81
"cruel","-",2,1,81
"wicked","-",2,1,81
"rude","-",2,1,81
"rotten","-",2,1,81
"ignorant","-",2,1,81
"selfish","-",2,1,81
"ruthless","-",2,1,81
"inefficient","-",2,1,81
"careless","-",2,1,81
"discouraged","-",2,1,81
"annoying","-",2,1,81
"irresponsible","-",2,1,81
"pompous","-",2,1,81
"unfriendly","-",2,1,81
"unruly","-",2,1,81
"envious","-",2,1,81
"obnoxious","-",2,1,81
"intolerant","-",2,1,81
"bossy","-",2,1,81
"bad","-",2,1,81
"stupid","-",2,1,81
"good-natured","+",2,1,81
"self-disciplined","+",2,1,81
"defensive","-",2,1,81
"suspicious","-",2,1,81
"mediocre","-",2,1,81
"indecisive","-",2,1,81
"devious","-",2,1,81
"active","+",2,2,81
"sweet","+",2,2,81
"pleasant","+",2,2,81
"modest","+",2,2,81
"reliable","+",2,2,81
"mature","+",2,2,81
"productive","+",2,2,81
"respectable","+",2,2,81
"competent","+",2,2,81
"cheerful","+",2,2,81
"jolly","+",2,2,81
"humble","+",2,2,81
"hopeful","+",2,2,81
"energetic","+",2,2,81
"thoughtful","+",2,2,81
"outgoing","+",2,2,81
"sincere","+",2,2,81
"knowledgeable","+",2,2,81
"perceptive","+",2,2,81
"courteous","+",2,2,81
"joyful","+",2,2,81
"considerate","+",2,2,81
"truthful","+",2,2,81
"trustworthy","+",2,2,81
"artistic","+",2,2,81
"glorious","+",2,2,81
"daring","+",2,2,81
"unhappy","-",2,2,81
"dull","-",2,2,81
"boring","-",2,2,81
"hostile","-",2,2,81
"harsh","-",2,2,81
"dreadful","-",2,2,81
"gloomy","-",2,2,81
"reckless","-",2,2,81
"irrational","-",2,2,81
"dishonest","-",2,2,81
"self-conscious","-",2,2,81
"dreary","-",2,2,81
"unproductive","-",2,2,81
"sloppy","-",2,2,81
"cowardly","-",2,2,81
"grumpy","-",2,2,81
"lethargic","-",2,2,81
"moody","-",2,2,81
"wasteful","-",2,2,81
"proficient","+",2,2,81
"comical","+",2,2,81
"dependable","+",2,2,81
"hesitant","-",2,2,81
"stubborn","-",2,2,81
"combative","-",2,2,81
"childish","-",2,2,81
"brooding","-",2,2,81
"fickle","-",2,2,81
"unreasonable","-",2,2,81
"demanding","-",2,2,81
"awkward","-",2,2,81
"disdainful","-",2,2,81
"insincere","-",2,2,81
"friendly","+",1,3,81
"nice","+",1,3,81
"understanding","+",1,3,81
"honest","+",1,3,81
"strong","+",1,3,81
"composed","+",1,3,81
"organized","+",1,3,81
"helpful","+",1,3,81
"gentle","+",1,3,81
"mighty","+",1,3,81
"entertaining","+",1,3,81
"intelligent","+",1,3,81
"skilled","+",1,3,81
"lively","+",1,3,81
"admired","+",1,3,81
"terrific","+",1,3,81
"loyal","+",1,3,81
"ambitious","+",1,3,81
"versatile","+",1,3,81
"sympathetic","+",1,3,81
"optimistic","+",1,3,81
"enthusiastic","+",1,3,81
"respectful","+",1,3,81
"trusting","+",1,3,81
"adventurous","+",1,3,81
"playful","+",1,3,81
"compassionate","+",1,3,81
"humane","+",1,3,81
"inventive","+",1,3,81
"observant","+",1,3,81
"weak","-",1,3,81
"withdrawn","-",1,3,81
"aggressive","-",1,3,81
"disturbed","-",1,3,81
"bitter","-",1,3,81
"lonely","-",1,3,81
"troubled","-",1,3,81
"detached","-",1,3,81
"inadequate","-",1,3,81
"nasty","-",1,3,81
"violent","-",1,3,81
"useless","-",1,3,81
"unpleasant","-",1,3,81
"immoral","-",1,3,81
"helpless","-",1,3,81
"vicious","-",1,3,81
"insecure","-",1,3,81
"unpopular","-",1,3,81
"lazy","-",1,3,81
"unwise","-",1,3,81
"unreliable","-",1,3,81
"hopeless","-",1,3,81
"insensitive","-",1,3,81
"superficial","-",1,3,81
"stern","-",1,3,81
"unhealthy","-",1,3,81
"disagreeable","-",1,3,81
"disobedient","-",1,3,81
"self-critical","-",1,3,81
"conceited","-",1,3,81
"fun","+",1,4,81
"happy","+",1,4,81
"generous","+",1,4,81
"brilliant","+",1,4,81
"outstanding","+",1,4,81
"devoted","+",1,4,81
"moral","+",1,4,81
"efficient","+",1,4,81
"clever","+",1,4,81
"warm","+",1,4,81
"lucky","+",1,4,81
"cooperative","+",1,4,81
"amusing","+",1,4,81
"charitable","+",1,4,81
"brave","+",1,4,81
"elegant","+",1,4,81
"expressive","+",1,4,81
"charming","+",1,4,81
"admirable","+",1,4,81
"purposeful","+",1,4,81
"self-confident","+",1,4,81
"gracious","+",1,4,81
"selfless","+",1,4,81
"witty","+",1,4,81
"diligent","+",1,4,81
"down-to-earth","+",1,4,81
"agreeable","+",1,4,81
"communicative","+",1,4,81
"affectionate","+",1,4,81
"sociable","+",1,4,81
"mean","-",1,4,81
"foolish","-",1,4,81
"shallow","-",1,4,81
"awful","-",1,4,81
"toxic","-",1,4,81
"offensive","-",1,4,81
"rejected","-",1,4,81
"cynical","-",1,4,81
"greedy","-",1,4,81
"timid","-",1,4,81
"feeble","-",1,4,81
"troublesome","-",1,4,81
"fearful","-",1,4,81
"jealous","-",1,4,81
"messy","-",1,4,81
"thoughtless","-",1,4,81
"unsophisticated","-",1,4,81
"unkind","-",1,4,81
"uninspiring","-",1,4,81
"compulsive","-",1,4,81
"untrustworthy","-",1,4,81
"unsympathetic","-",1,4,81
"resentful","-",1,4,81
"manipulative","-",1,4,81
"unethical","-",1,4,81
"deceptive","-",1,4,81
"prejudiced","-",1,4,81
"absent-minded","-",1,4,81
"uninteresting","-",1,4,81
"materialistic","-",1,4,81
