"word","valence_condition","set","run","seed"
"kind","+",2,1,221
"responsible","+",2,1,221
"active","+",2,1,221
"capable","+",2,1,221
"sweet","+",2,1,221
"confident","+",2,1,221
"consistent","+",2,1,221
"calm","+",2,1,221
"grateful","+",2,1,221
"modest","+",2,1,221
"mature","+",2,1,221
"smart","+",2,1,221
"productive","+",2,1,221
"competent","+",2,1,221
"cheerful","+",2,1,221
"jolly","+",2,1,221
"humble","+",2,1,221
"energetic","+",2,1,221
"thoughtful","+",2,1,221
"outgoing","+",2,1,221
"dignified","+",2,1,221
"knowledgeable","+",2,1,221
"adaptable","+",2,1,221
"joyful","+",2,1,221
"trustworthy","+",2,1,221
"artistic","+",2,1,221
"glorious","+",2,1,221
"terrible","-",2,1,221
"sad","-",2,1,221
"boring","-",2,1,221
"dreadful","-",2,1,221
"rude","-",2,1,221
"ignorant","-",2,1,221
"ruthless","-",2,1,221
"inefficient","-",2,1,221
"careless","-",2,1,221
"irrational","-",2,1,221
"annoying","-",2,1,221
"dishonest","-",2,1,221
"self-conscious","-",2,1,221
"pompous","-",2,1,221
"unproductive","-",2,1,221
"unfriendly","-",2,1,221
"unruly","-",2,1,221
"cowardly","-",2,1,221
"intolerant","-",2,1,221
"grumpy","-",2,1,221
"lethargic","-",2,1,221
"wasteful","-",2,1,221
"good-natured","+",2,1,221
"self-disciplined","+",2,1,221
"comical","+",2,1,221
"hesitant","-",2,1,221
"stubborn","-",2,1,221
"indecisive","-",2,1,221
"unreasonable","-",2,1,221
"demanding","-",2,1,221
"devious","-",2,1,221
"disdainful","-",2,1,221
"insincere","-",2,1,221
"positive","+",2,2,221
"patient","+",2,2,221
"bright","+",2,2,221
"healthy","+",2,2,221
"pleasant","+",2,2,221
"creative","+",2,2,221
"sophisticated","+",2,2,221
"reliable","+",2,2,221
"wise","+",2,2,221
"respectable","+",2,2,221
"decisive","+",2,2,221
"polite","+",2,2,221
"ethical","+",2,2,221
"thorough","+",2,2,221
"innovative","+",2,2,221
"talented","+",2,2,221
"hopeful","+",2,2,221
"sincere","+",2,2,221
"humorous","+",2,2,221
"courageous","+",2,2,221
"perceptive","+",2,2,221
"courteous","+",2,2,221
"attentive","+",2,2,221
"considerate","+",2,2,221
"truthful","+",2,2,221
"fearless","+",2,2,221
"forgiving","+",2,2,221
"daring","+",2,2,221
"guilty","-",2,2,221
"controlling","-",2,2,221
"unhappy","-",2,2,221
"dull","-",2,2,221
"hostile","-",2,2,221
"harsh","-",2,2,221
"cruel","-",2,2,221
"wicked","-",2,2,221
"rotten","-",2,2,221
"selfish","-",2,2,221
"gloomy","-",2,2,221
"reckless","-",2,2,221
"discouraged","-",2,2,221
"irresponsible","-",2,2,221
"dreary","-",2,2,221
"sloppy","-",2,2,221
"envious","-",2,2,221
"obnoxious","-",2,2,221
"bossy","-",2,2,221
"bad","-",2,2,221
"moody","-",2,2,221
"stupid","-",2,2,221
"proficient","+",2,2,221
"dependable","+",2,2,221
"defensive","-",2,2,221
"combative","-",2,2,221
"suspicious","-",2,2,221
"mediocre","-",2,2,221
"childish","-",2,2,221
"brooding","-",2,2,221
"fickle","-",2,2,221
"awkward","-",2,2,221
"fun","+",1,3,221
"honest","+",1,3,221
"strong","+",1,3,221
"composed","+",1,3,221
"helpful","+",1,3,221
"warm","+",1,3,221
"lucky","+",1,3,221
"entertaining","+",1,3,221
"skilled","+",1,3,221
"lively","+",1,3,221
"cooperative","+",1,3,221
"terrific","+",1,3,221
"loyal","+",1,3,221
"brave","+",1,3,221
"ambitious","+",1,3,221
"versatile","+",1,3,221
"expressive","+",1,3,221
"sympathetic","+",1,3,221
"optimistic","+",1,3,221
"trusting","+",1,3,221
"adventurous","+",1,3,221
"purposeful","+",1,3,221
"playful","+",1,3,221
"gracious","+",1,3,221
"inventive","+",1,3,221
"selfless","+",1,3,221
"observant","+",1,3,221
"agreeable","+",1,3,221
"communicative","+",1,3,221
"sociable","+",1,3,221
"foolish","-",1,3,221
"weak","-",1,3,221
"withdrawn","-",1,3,221
"aggressive","-",1,3,221
"disturbed","-",1,3,221
"bitter","-",1,3,221
"troubled","-",1,3,221
"violent","-",1,3,221
"useless","-",1,3,221
"vicious","-",1,3,221
"cynical","-",1,3,221
"timid","-",1,3,221
"feeble","-",1,3,221
"unpopular","-",1,3,221
"lazy","-",1,3,221
"unwise","-",1,3,221
"hopeless","-",1,3,221
"messy","-",1,3,221
"unsophisticated","-",1,3,221
"unkind","-",1,3,221
"uninspiring","-",1,3,221
"compulsive","-",1,3,221
"untrustworthy","-",1,3,221
"disobedient","-",1,3,221
"resentful","-",1,3,221
"absent-minded","-",1,3,221
"self-critical","-",1,3,221
"uninteresting","-",1,3,221
"conceited","-",1,3,221
"materialistic","-",1,3,221
"happy","+",1,4,221
"friendly","+",1,4,221
"nice","+",1,4,221
"generous","+",1,4,221
"brilliant","+",1,4,221
"outstanding","+",1,4,221
"understanding","+",1,4,221
"devoted","+",1,4,221
"moral","+",1,4,221
"efficient","+",1,4,221
"organized","+",1,4,221
"clever","+",1,4,221
"gentle","+",1,4,221
"mighty","+",1,4,221
"intelligent","+",1,4,221
"amusing","+",1,4,221
"charitable","+",1,4,221
"admired","+",1,4,221
"elegant","+",1,4,221
"enthusiastic","+",1,4,221
"charming","+",1,4,221
"respectful","+",1,4,221
"admirable","+",1,4,221
"self-confident","+",1,4,221
"compassionate","+",1,4,221
"humane","+",1,4,221
"witty","+",1,4,221
"diligent","+",1,4,221
"down-to-earth","+",1,4,221
"affectionate","+",1,4,221
"mean","-",1,4,221
"shallow","-",1,4,221
"lonely","-",1,4,221
"awful","-",1,4,221
"toxic","-",1,4,221
"detached","-",1,4,221
"inadequate","-",1,4,221
"offensive","-",1,4,221
"nasty","-",1,4,221
"unpleasant","-",1,4,221
"rejected","-",1,4,221
"immoral","-",1,4,221
"helpless","-",1,4,221
"greedy","-",1,4,221
"insecure","-",1,4,221
"troublesome","-",1,4,221
"unreliable","-",1,4,221
"insensitive","-",1,4,221
"fearful","-",1,4,221
"superficial","-",1,4,221
"jealous","-",1,4,221
"stern","-",1,4,221
"thoughtless","-",1,4,221
"unhealthy","-",1,4,221
"disagreeable","-",1,4,221
"unsympathetic","-",1,4,221
"manipulative","-",1,4,221
"unethical","-",1,4,221
"deceptive","-",1,4,221
"prejudiced","-",1,4,221
