"word","valence_condition","set","run","seed"
"happy","+",1,1,668
"nice","+",1,1,668
"brilliant","+",1,1,668
"outstanding","+",1,1,668
"devoted","+",1,1,668
"organized","+",1,1,668
"clever","+",1,1,668
"helpful","+",1,1,668
"lucky","+",1,1,668
"entertaining","+",1,1,668
"skilled","+",1,1,668
"loyal","+",1,1,668
"brave","+",1,1,668
"elegant","+",1,1,668
"versatile","+",1,1,668
"sympathetic","+",1,1,668
"optimistic","+",1,1,668
"charming","+",1,1,668
"trusting","+",1,1,668
"adventurous","+",1,1,668
"purposeful","+",1,1,668
"playful","+",1,1,668
"gracious","+",1,1,668
"inventive","+",1,1,668
"selfless","+",1,1,668
"witty","+",1,1,668
"diligent","+",1,1,668
"agreeable","+",1,1,668
"communicative","+",1,1,668
"sociable","+",1,1,668
"foolish","-",1,1,668
"weak","-",1,1,668
"withdrawn","-",1,1,668
"disturbed","-",1,1,668
"bitter","-",1,1,668
"lonely","-",1,1,668
"troubled","-",1,1,668
"detached","-",1,1,668
"inadequate","-",1,1,668
"nasty","-",1,1,668
"violent","-",1,1,668
"unpleasant","-",1,1,668
"rejected","-",1,1,668
"helpless","-",1,1,668
"vicious","-",1,1,668
"cynical","-",1,1,668
"greedy","-",1,1,668
"insecure","-",1,1,668
"unhealthy","-",1,1,668
"uninspiring","-",1,1,668
"disagreeable","-",1,1,668
"disobedient","-",1,1,668
"manipulative","-",1,1,668
"unethical","-",1,1,668
"deceptive","-",1,1,668
"prejudiced","-",1,1,668
"self-critical","-",1,1,668
"uninteresting","-",1,1,668
"conceited","-",1,1,668
"materialistic","-",1,1,668
"fun","+",1,2,668
"friendly","+",1,2,668
"generous","+",1,2,668
"understanding","+",1,2,668
"honest","+",1,2,668
"strong","+",1,2,668
"moral","+",1,2,668
"composed","+",1,2,668
"efficient","+",1,2,668
"gentle","+",1,2,668
"warm","+",1,2,668
"mighty","+",1,2,668
"intelligent","+",1,2,668
"lively","+",1,2,668
"cooperative","+",1,2,668
"amusing","+",1,2,668
"charitable","+",1,2,668
"admired","+",1,2,668
"terrific","+",1,2,668
"ambitious","+",1,2,668
"expressive","+",1,2,668
"enthusiastic","+",1,2,668
"respectful","+",1,2,668
"admirable","+",1,2,668
"self-confident","+",1,2,668
"compassionate","+",1,2,668
"humane","+",1,2,668
"observant","+",1,2,668
"down-to-earth","+",1,2,668
"affectionate","+",1,2,668
"mean","-",1,2,668
"shallow","-",1,2,668
"aggressive","-",1,2,668
"awful","-",1,2,668
"toxic","-",1,2,668
"offensive","-",1,2,668
"useless","-",1,2,668
"immoral","-",1,2,668
"timid","-",1,2,668
"feeble","-",1,2,668
"unpopular","-",1,2,668
"lazy","-",1,2,668
"unwise","-",1,2,668
"troublesome","-",1,2,668
"unreliable","-",1,2,668
"hopeless","-",1,2,668
"insensitive","-",1,2,668
"fearful","-",1,2,668
"superficial","-",1,2,668
"jealous","-",1,2,668
"messy","-",1,2,668
"stern","-",1,2,668
"thoughtless","-",1,2,668
"unsophisticated","-",1,2,668
"unkind","-",1,2,668
"compulsive","-",1,2,668
"untrustworthy","-",1,2,668
"unsympathetic","-",1,2,668
"resentful","-",1,2,668
"absent-minded","-",1,2,668
"responsible","+",2,3,668
"positive","+",2,3,668
"patient","+",2,3,668
"active","+",2,3,668
"sweet","+",2,3,668
"healthy","+",2,3,668
"confident","+",2,3,668
"pleasant","+",2,3,668
"creative","+",2,3,668
"reliable","+",2,3,668
"wise","+",2,3,668
"smart","+",2,3,668
"competent","+",2,3,668
"polite","+",2,3,668
"cheerful","+",2,3,668
"innovative","+",2,3,668
"thoughtful","+",2,3,668
"outgoing","+",2,3,668
"sincere","+",2,3,668
"perceptive","+",2,3,668
"courteous","+",2,3,668
"attentive","+",2,3,668
"joyful","+",2,3,668
"considerate","+",2,3,668
"truthful","+",2,3,668
"forgiving","+",2,3,668
"trustworthy","+",2,3,668
"artistic","+",2,3,668
"glorious","+",2,3,668
"terrible","-",2,3,668
"sad","-",2,3,668
"unhappy","-",2,3,668
"boring","-",2,3,668
"hostile","-",2,3,668
"harsh","-",2,3,668
"dreadful","-",2,3,668
"cruel","-",2,3,668
"wicked","-",2,3,668
"ignorant","-",2,3,668
"selfish","-",2,3,668
"ruthless","-",2,3,668
"annoying","-",2,3,668
"irresponsible","-",2,3,668
"self-conscious","-",2,3,668
"dreary","-",2,3,668
"sloppy","-",2,3,668
"unfriendly","-",2,3,668
"unruly","-",2,3,668
"envious","-",2,3,668
"intolerant","-",2,3,668
"grumpy","-",2,3,668
"lethargic","-",2,3,668
"bad","-",2,3,668
"wasteful","-",2,3,668
"stupid","-",2,3,668
"self-disciplined","+",2,3,668
"hesitant","-",2,3,668
"combative","-",2,3,668
"suspicious","-",2,3,668
"fickle","-",2,3,668
"kind","+",2,4,668
"bright","+",2,4,668
"capable","+",2,4,668
"consistent","+",2,4,668
"calm","+",2,4,668
"grateful","+",2,4,668
"sophisticated","+",2,4,668
"modest","+",2,4,668
"mature","+",2,4,668
"productive","+",2,4,668
"respectable","+",2,4,668
"decisive","+",2,4,668
"ethical","+",2,4,668
"thorough","+",2,4,668
"jolly","+",2,4,668
"talented","+",2,4,668
"humble","+",2,4,668
"hopeful","+",2,4,668
"energetic","+",2,4,668
"humorous","+",2,4,668
"dignified","+",2,4,668
"courageous","+",2,4,668
"knowledgeable","+",2,4,668
"adaptable","+",2,4,668
"fearless","+",2,4,668
"daring","+",2,4,668
"guilty","-",2,4,668
"controlling","-",2,4,668
"dull","-",2,4,668
"rude","-",2,4,668
"rotten","-",2,4,668
