"word","valence_condition","set","run","seed"
"fun","+",1,1,940
"friendly","+",1,1,940
"nice","+",1,1,940
"brilliant","+",1,1,940
"outstanding","+",1,1,940
"composed","+",1,1,940
"efficient","+",1,1,940
"organized","+",1,1,940
"clever","+",1,1,940
"gentle","+",1,1,940
"warm","+",1,1,940
"lucky","+",1,1,940
"entertaining","+",1,1,940
"intelligent","+",1,1,940
"skilled","+",1,1,940
"charitable","+",1,1,940
"loyal","+",1,1,940
"brave","+",1,1,940
"elegant","+",1,1,940
"ambitious","+",1,1,940
"expressive","+",1,1,940
"sympathetic","+",1,1,940
"enthusiastic","+",1,1,940
"charming","+",1,1,940
"purposeful","+",1,1,940
"self-confident","+",1,1,940
"playful","+",1,1,940
"selfless","+",1,1,940
"witty","+",1,1,940
"affectionate","+",1,1,940
"mean","-",1,1,940
"shallow","-",1,1,940
"toxic","-",1,1,940
"offensive","-",1,1,940
"unpleasant","-",1,1,940
"helpless","-",1,1,940
"vicious","-",1,1,940
"cynical","-",1,1,940
"insecure","-",1,1,940
"feeble","-",1,1,940
"unpopular","-",1,1,940
"lazy","-",1,1,940
"unwise","-",1,1,940
"troublesome","-",1,1,940
"unreliable","-",1,1,940
"insensitive","-",1,1,940
"jealous","-",1,1,940
"thoughtless","-",1,1,940
"unkind","-",1,1,940
"uninspiring","-",1,1,940
"compulsive","-",1,1,940
"disagreeable","-",1,1,940
"unsympathetic","-",1,1,940
"resentful","-",1,1,940
"manipulative","-",1,1,940
"unethical","-",1,1,940
"deceptive","-",1,1,940
"prejudiced","-",1,1,940
"absent-minded","-",1,1,940
"uninteresting","-",1,1,940
"happy","+",1,2,940
"generous","+",1,2,940
"understanding","+",1,2,940
"honest","+",1,2,940
"strong","+",1,2,940
"devoted","+",1,2,940
"moral","+",1,2,940
"helpful","+",1,2,940
"mighty","+",1,2,940
"lively","+",1,2,940
"cooperative","+",1,2,940
"amusing","+",1,2,940
"admired","+",1,2,940
"terrific","+",1,2,940
"versatile","+",1,2,940
"optimistic","+",1,2,940
"respectful","+",1,2,940
"admirable","+",1,2,940
"trusting","+",1,2,940
"adventurous","+",1,2,940
"compassionate","+",1,2,940
"gracious","+",1,2,940
"humane","+",1,2,940
"inventive","+",1,2,940
"observant","+",1,2,940
"diligent","+",1,2,940
"down-to-earth","+",1,2,940
"agreeable","+",1,2,940
"communicative","+",1,2,940
"sociable","+",1,2,940
"foolish","-",1,2,940
"weak","-",1,2,940
"withdrawn","-",1,2,940
"aggressive","-",1,2,940
"disturbed","-",1,2,940
"bitter","-",1,2,940
"lonely","-",1,2,940
"troubled","-",1,2,940
"awful","-",1,2,940
"detached","-",1,2,940
"inadequate","-",1,2,940
"nasty","-",1,2,940
"violent","-",1,2,940
"useless","-",1,2,940
"rejected","-",1,2,940
"immoral","-",1,2,940
"greedy","-",1,2,940
"timid","-",1,2,940
"hopeless","-",1,2,940
"fearful","-",1,2,940
"superficial","-",1,2,940
"messy","-",1,2,940
"stern","-",1,2,940
"unhealthy","-",1,2,940
"unsophisticated","-",1,2,940
"untrustworthy","-",1,2,940
"disobedient","-",1,2,940
"self-critical","-",1,2,940
"conceited","-",1,2,940
"materialistic","-",1,2,940
"patient","+",2,3,940
"bright","+",2,3,940
"capable","+",2,3,940
"sweet","+",2,3,940
"healthy","+",2,3,940
"consistent","+",2,3,940
"pleasant","+",2,3,940
"wise","+",2,3,940
"smart","+",2,3,940
"productive","+",2,3,940
"respectable","+",2,3,940
"decisive","+",2,3,940
"polite","+",2,3,940
"cheerful","+",2,3,940
"ethical","+",2,3,940
"innovative","+",2,3,940
"humble","+",2,3,940
"hopeful","+",2,3,940
"thoughtful","+",2,3,940
"knowledgeable","+",2,3,940
"perceptive","+",2,3,940
"courteous","+",2,3,940
"adaptable","+",2,3,940
"considerate","+",2,3,940
"truthful","+",2,3,940
"forgiving","+",2,3,940
"artistic","+",2,3,940
"glorious","+",2,3,940
"daring","+",2,3,940
"guilty","-",2,3,940
"sad","-",2,3,940
"controlling","-",2,3,940
"unhappy","-",2,3,940
"dull","-",2,3,940
"boring","-",2,3,940
"harsh","-",2,3,940
"dreadful","-",2,3,940
"rude","-",2,3,940
"rotten","-",2,3,940
"ignorant","-",2,3,940
"gloomy","-",2,3,940
"inefficient","-",2,3,940
"annoying","-",2,3,940
"irresponsible","-",2,3,940
"self-conscious","-",2,3,940
"envious","-",2,3,940
"obnoxious","-",2,3,940
"lethargic","-",2,3,940
"bad","-",2,3,940
"wasteful","-",2,3,940
"stupid","-",2,3,940
"proficient","+",2,3,940
"hesitant","-",2,3,940
"combative","-",2,3,940
"childish","-",2,3,940
"brooding","-",2,3,940
"fickle","-",2,3,940
"devious","-",2,3,940
"awkward","-",2,3,940
"disdainful","-",2,3,940
"kind","+",2,4,940
"responsible","+",2,4,940
"positive","+",2,4,940
"active","+",2,4,940
"confident","+",2,4,940
"calm","+",2,4,940
"grateful","+",2,4,940
"creative","+",2,4,940
"sophisticated","+",2,4,940
"modest","+",2,4,940
"reliable","+",2,4,940
"mature","+",2,4,940
"competent","+",2,4,940
"thorough","+",2,4,940
"jolly","+",2,4,940
"talented","+",2,4,940
"energetic","+",2,4,940
"outgoing","+",2,4,940
"sincere","+",2,4,940
"humorous","+",2,4,940
"dignified","+",2,4,940
"courageous","+",2,4,940
"attentive","+",2,4,940
"joyful","+",2,4,940
"fearless","+",2,4,940
"trustworthy","+",2,4,940
"terrible","-",2,4,940
"hostile","-",2,4,940
"cruel","-",2,4,940
"wicked","-",2,4,940
"selfish","-",2,4,940
"ruthless","-",2,4,940
"careless","-",2,4,940
"reckless","-",2,4,940
"irrational","-",2,4,940
"discouraged","-",2,4,940
"dishonest","-",2,4,940
"dreary","-",2,4,940
"pompous","-",2,4,940
"unproductive","-",2,4,940
"sloppy","-",2,4,940
"unfriendly","-",2,4,940
"unruly","-",2,4,940
"cowardly","-",2,4,940
"intolerant","-",2,4,940
"grumpy","-",2,4,940
"bossy","-",2,4,940
"moody","-",2,4,940
"good-natured","+",2,4,940
"self-disciplined","+",2,4,940
"comical","+",2,4,940
"dependable","+",2,4,940
"stubborn","-",2,4,940
"defensive","-",2,4,940
"suspicious","-",2,4,940
"mediocre","-",2,4,940
"indecisive","-",2,4,940
"unreasonable","-",2,4,940
"demanding","-",2,4,940
"insincere","-",2,4,940
