"word","valence_condition","set","run","seed"
"fun","+",1,1,636
"friendly","+",1,1,636
"nice","+",1,1,636
"brilliant","+",1,1,636
"understanding","+",1,1,636
"honest","+",1,1,636
"strong","+",1,1,636
"devoted","+",1,1,636
"composed","+",1,1,636
"efficient","+",1,1,636
"organized","+",1,1,636
"lucky","+",1,1,636
"intelligent","+",1,1,636
"lively","+",1,1,636
"amusing","+",1,1,636
"charitable","+",1,1,636
"admired","+",1,1,636
"brave","+",1,1,636
"ambitious","+",1,1,636
"respectful","+",1,1,636
"trusting","+",1,1,636
"adventurous","+",1,1,636
"playful","+",1,1,636
"gracious","+",1,1,636
"inventive","+",1,1,636
"diligent","+",1,1,636
"down-to-earth","+",1,1,636
"agreeable","+",1,1,636
"communicative","+",1,1,636
"affectionate","+",1,1,636
"mean","-",1,1,636
"shallow","-",1,1,636
"weak","-",1,1,636
"disturbed","-",1,1,636
"bitter","-",1,1,636
"toxic","-",1,1,636
"nasty","-",1,1,636
"useless","-",1,1,636
"rejected","-",1,1,636
"helpless","-",1,1,636
"cynical","-",1,1,636
"timid","-",1,1,636
"unpopular","-",1,1,636
"lazy","-",1,1,636
"troublesome","-",1,1,636
"unreliable","-",1,1,636
"insensitive","-",1,1,636
"fearful","-",1,1,636
"jealous","-",1,1,636
"messy","-",1,1,636
"uninspiring","-",1,1,636
"compulsive","-",1,1,636
"untrustworthy","-",1,1,636
"disagreeable","-",1,1,636
"disobedient","-",1,1,636
"unsympathetic","-",1,1,636
"resentful","-",1,1,636
"deceptive","-",1,1,636
"conceited","-",1,1,636
"materialistic","-",1,1,636
"happy","+",1,2,636
"generous","+",1,2,636
"outstanding","+",1,2,636
"moral","+",1,2,636
"clever","+",1,2,636
"helpful","+",1,2,636
"gentle","+",1,2,636
"warm","+",1,2,636
"mighty","+",1,2,636
"entertaining","+",1,2,636
"skilled","+",1,2,636
"cooperative","+",1,2,636
"terrific","+",1,2,636
"loyal","+",1,2,636
"elegant","+",1,2,636
"versatile","+",1,2,636
"expressive","+",1,2,636
"sympathetic","+",1,2,636
"optimistic","+",1,2,636
"enthusiastic","+",1,2,636
"charming","+",1,2,636
"admirable","+",1,2,636
"purposeful","+",1,2,636
"self-confident","+",1,2,636
"compassionate","+",1,2,636
"humane","+",1,2,636
"selfless","+",1,2,636
"witty","+",1,2,636
"observant","+",1,2,636
"sociable","+",1,2,636
"foolish","-",1,2,636
"withdrawn","-",1,2,636
"aggressive","-",1,2,636
"lonely","-",1,2,636
"troubled","-",1,2,636
"awful","-",1,2,636
"detached","-",1,2,636
"inadequate","-",1,2,636
"offensive","-",1,2,636
"violent","-",1,2,636
"unpleasant","-",1,2,636
"immoral","-",1,2,636
"vicious","-",1,2,636
"greedy","-",1,2,636
"insecure","-",1,2,636
"feeble","-",1,2,636
"unwise","-",1,2,636
"hopeless","-",1,2,636
"superficial","-",1,2,636
"stern","-",1,2,636
"thoughtless","-",1,2,636
"unhealthy","-",1,2,636
"unsophisticated","-",1,2,636
"unkind","-",1,2,636
"manipulative","-",1,2,636
"unethical","-",1,2,636
"prejudiced","-",1,2,636
"absent-minded","-",1,2,636
"self-critical","-",1,2,636
"uninteresting","-",1,2,636
"positive","+",2,3,636
"patient","+",2,3,636
"active","+",2,3,636
"capable","+",2,3,636
"sweet","+",2,3,636
"grateful","+",2,3,636
"pleasant","+",2,3,636
"creative","+",2,3,636
"sophisticated","+",2,3,636
"wise","+",2,3,636
"productive","+",2,3,636
"competent","+",2,3,636
"polite","+",2,3,636
"cheerful","+",2,3,636
"ethical","+",2,3,636
"innovative","+",2,3,636
"humble","+",2,3,636
"sincere","+",2,3,636
"courageous","+",2,3,636
"attentive","+",2,3,636
"adaptable","+",2,3,636
"fearless","+",2,3,636
"forgiving","+",2,3,636
"trustworthy","+",2,3,636
"glorious","+",2,3,636
"daring","+",2,3,636
"guilty","-",2,3,636
"controlling","-",2,3,636
"unhappy","-",2,3,636
"dull","-",2,3,636
"boring","-",2,3,636
"hostile","-",2,3,636
"harsh","-",2,3,636
"dreadful","-",2,3,636
"cruel","-",2,3,636
"rude","-",2,3,636
"rotten","-",2,3,636
"ruthless","-",2,3,636
"inefficient","-",2,3,636
"reckless","-",2,3,636
"irrational","-",2,3,636
"irresponsible","-",2,3,636
"self-conscious","-",2,3,636
"dreary","-",2,3,636
"sloppy","-",2,3,636
"unfriendly","-",2,3,636
"unruly","-",2,3,636
"obnoxious","-",2,3,636
"stupid","-",2,3,636
"good-natured","+",2,3,636
"proficient","+",2,3,636
"comical","+",2,3,636
"dependable","+",2,3,636
"stubborn","-",2,3,636
"defensive","-",2,3,636
"combative","-",2,3,636
"demanding","-",2,3,636
"awkward","-",2,3,636
"disdainful","-",2,3,636
"insincere","-",2,3,636
"kind","+",2,4,636
"responsible","+",2,4,636
"bright","+",2,4,636
"healthy","+",2,4,636
"confident","+",2,4,636
"consistent","+",2,4,636
"calm","+",2,4,636
"modest","+",2,4,636
"reliable","+",2,4,636
"mature","+",2,4,636
"smart","+",2,4,636
"respectable","+",2,4,636
"decisive","+",2,4,636
"thorough","+",2,4,636
"jolly","+",2,4,636
"talented","+",2,4,636
"hopeful","+",2,4,636
"energetic","+",2,4,636
"thoughtful","+",2,4,636
"outgoing","+",2,4,636
"humorous","+",2,4,636
"dignified","+",2,4,636
"knowledgeable","+",2,4,636
"perceptive","+",2,4,636
"courteous","+",2,4,636
"joyful","+",2,4,636
"considerate","+",2,4,636
"truthful","+",2,4,636
"artistic","+",2,4,636
"terrible","-",2,4,636
"sad","-",2,4,636
"wicked","-",2,4,636
"ignorant","-",2,4,636
"selfish","-",2,4,636
"gloomy","-",2,4,636
"careless","-",2,4,636
"discouraged","-",2,4,636
"annoying","-",2,4,636
"dishonest","-",2,4,636
"pompous","-",2,4,636
"unproductive","-",2,4,636
"envious","-",2,4,636
"cowardly","-",2,4,636
"intolerant","-",2,4,636
"grumpy","-",2,4,636
"bossy","-",2,4,636
"lethargic","-",2,4,636
"bad","-",2,4,636
"moody","-",2,4,636
"wasteful","-",2,4,636
"self-disciplined","+",2,4,636
"hesitant","-",2,4,636
"suspicious","-",2,4,636
"mediocre","-",2,4,636
"indecisive","-",2,4,636
"childish","-",2,4,636
"brooding","-",2,4,636
"fickle","-",2,4,636
"unreasonable","-",2,4,636
"devious","-",2,4,636
